Norfolk,0.9
Reading,0.9
Rehoboth,0.9
Rochester,0.9
Scituate,0.9
Tyringham,0.9
Upton,0.9
Windsor,0.9
Berlin,0.91
Georgetown,0.91
Hancock,0.91
Holden,0.91
Leverett,0.91
Mattapoisett,0.91
Paxton,0.91
Tolland,0.91
Berkley,0.92
Granby,0.92
Groton,0.92
North Reading,0.92
Princeton,0.92
Sharon,0.92
Sutton,0.92
Westwood,0.92
Boylston,0.93
Duxbury,0.93
Lynnfield,0.93
Mendon,0.93
Montgomery,0.93
Rutland,0.93
Westford,0.93
Westhampton,0.93
Westminster,0.93
Conway,0.94
Holliston,0.94
Pelham,0.94
Washington,0.94
West Newbury,0.94
Carlisle,0.95
Hopkinton,0.95
Hubbardston,0.95
Medfield,0.95
Middlefield,0.95
Sherborn,0.95
Sudbury,0.95
Topsfield,0.95
Boxford,0.96
Wayland,0.96
Dover,0.97
Dunstable,0.97
Leyden,0.97
Richmond,0.97
Stow,0.97
Bolton,1.0
