,cancer_admissions_AA,Diabetes_admissions_AA,Stroke_admissions_AA,fruit_consump_%,obsese_adults_%,overweight_adults_%,diabetic_adults_%,heartrate_adult_%,poor_mental_health_%,smoking_rate_%,infant_rate_2014_per1000,hiv_density_per1000,firearm_deaths_2015_%,live_births_2014_%,gonorrhea_%,nonfatal_opiod_hospitalevents_%,hypertension_%,diagnosed_depression_%,anyexercise_%,suicide_deaths_%,risk_per1000,smokers_helpline_%,substanceuse_rate_AA,mentalhealth_hosp_rate,breast_cancer_sir,prostrate_cancer_sir,colorectal_cancer_sir,lung_cancer_sir,cervical_cancer_sir
Needham,0.4444430269645548,0.5105378127790652,0.4577673907771058,0.3861342554721741,0.4550382234690825,0.6923334716243934,0.4670468836254469,0.1876559130049936,0.2564671146333331,0.6561748969149926,-0.1721902413587023,0.17450773900338354,0.13205780703720554,0.07919375180548928,0.19549403191935752,0.3726605063392128,0.3789008181993141,-0.12991258360695954,1.4463739132434246,0.3003537937136995,0.6462404740516542,-0.2239634945221096,0.09893634867286392,0.385433671216304,-0.6783395478503446,-0.8359687154941841,0.1923722778728912,0.6001238270093593,-0.005390235834932483
New Ashford,0.4598283810318762,0.6171353545638208,0.5996652898665888,0.15795947203586244,0.4813161633164578,0.4956271170838424,0.3247349464718484,-0.0037649194641264506,-0.33319997645091065,0.5102176994008825,-0.4750529211894268,-0.21408805485719476,0.1832862978127036,0.15594263225789848,0.2335947218387528,1.215030649089052,-0.1359209885679152,1.8858453745721684,-0.5514789436805033,-1.0147171065520462,0.8474902919646357,-0.2729398703191553,0.9117013570931632,0.6249316613547728,2.4407200828977795,2.322818608145812,2.2148845735318368,2.3091985797905776,0.9139486492793704
New Bedford,0.5007434438218779,0.4640465320260002,0.527732673372156,-1.5676668583985214,-0.9365308892336424,-1.0490290483540738,-1.6954386359586189,1.1990646092524586,-1.64540654424613,-0.8859804308456263,0.4046223063543216,-0.4438368716671117,0.15056113086390593,-0.6241717183045097,0.19302968274944532,-3.4722145364165966,-1.8706279926426983,-2.1602888036911883,-3.4797604168290093,0.07401737180451974,-2.6919992750778503,0.020371048488442563,-0.9056588661725176,-0.8525931201012443,0.1283138049293426,-0.5464132108271844,-0.3437153185668294,-1.0288380467352394,-1.2711466718618714
New Braintree,-2.531032636370833,0.6171353545638208,-1.0328579514879994,1.2337424146764948,-0.1716618021359223,-2.314275016956904,1.7377424327263788,0.05385015707886948,1.8559025604642991,0.2545056795785272,-0.4750529211894268,-0.18585414183052645,0.1832862978127036,-1.8004855034913072,0.2335947218387528,0.151126367164172,0.9668321724564368,0.19920028869683432,1.038241115328962,0.5473316797265502,0.8474902919646357,-0.2729398703191553,1.088974658939674,0.05891984763033064,2.4407200828977795,2.322818608145812,2.1905169555118498,2.282494286778371,0.9139486492793704
New Marlborough,0.08199437879835733,0.6171353545638208,0.0026003585802901355,1.4798520821736236,1.4908339453403714,3.125893940829873,-0.1510535175557453,0.30821817693394066,0.6249867279387892,-0.16842936934201524,-0.4750529211894268,-0.14335197907415015,-2.086086548917133,-1.1317850979531654,0.2335947218387528,1.215030649089052,-0.11782772304443186,0.2833973114442651,0.6358164684342881,-1.7159632810347032,0.8474902919646357,-0.2729398703191553,-0.2406397427749981,0.08384923123600775,-1.619435126093313,2.322818608145812,0.07053418777295467,1.6682955474976209,0.9139486492793704
New Salem,-2.6654664908051537,0.6171353545638208,0.20418518373673533,1.3654753801925377,1.0747500668100551,1.6282561406711682,2.797334549730917,-1.3862972263491748,2.9237810080609314,0.5859929843177907,-0.4750529211894268,0.2148570095082596,0.1832862978127036,-0.2273247126514089,0.2335947218387528,-0.08692091083275927,1.8856059327950767,0.7271398272966232,0.6672112990430924,0.5473316797265502,-4.063005265430313,-0.2729398703191553,2.115304881967244,-2.079556213389373,2.4407200828977795,2.322818608145812,2.1905169555118498,2.282494286778371,0.9006248973211922
Newbury,0.18740012063467984,-0.7653180024746373,0.06672019630335424,-0.5208600402375136,0.13247366763757215,0.056799705208895324,-0.07357449627056949,0.4405080870668601,0.29781219417419075,0.3773671540430162,-0.4750529211894268,0.04911600013015463,0.1832862978127036,-0.9392513056943348,0.11653635871548708,0.6429355048198301,0.8335303730106918,-0.6130410900844521,0.2847651807176523,-1.046149618472791,0.5504845122863411,-0.2378296918573951,-0.1785899550798423,0.6093145134590243,-0.5170088772944071,-0.4674435277361846,0.16800465985290386,0.4933066549605332,0.9139486492793704
Newburyport,0.3976659255048387,0.3167066421712108,0.29445214195985625,0.3388103530600813,0.08240046943990087,0.6287800949828435,0.23535200652715396,0.1876559130049936,0.15310441578118827,0.3773671540430162,-0.1995732506156712,0.03857525712005196,0.0963245688606952,-0.2925678858760886,0.2212753052704363,0.8387291289051612,0.28390243100846163,-0.6398002098368963,1.1609663622542914,0.12808013326361928,0.29088500214081525,-0.13437536410264414,0.02592942912710697,0.09304538507880904,-0.3019013165531572,-0.6780293493121843,-0.4168181726267913,0.2796723108628809,0.9139486492793704
Newton,0.5042913666329399,0.5789769471740538,0.5602168310081124,1.1343026174157396,1.026804277307608,1.6837661472325718,0.8532050121226016,-0.3180484351187389,0.3391572737150487,0.6823131228092404,-0.05531792091508104,0.054113385320380084,0.1484129787816739,0.18421182693585647,0.21939129603706564,0.7019566495320761,0.6180939941419688,-1.0405684440913028,1.0296788887992891,0.25310785341882563,0.6951125519920891,-0.2298754289301451,0.09893634867286392,0.2449014363526169,-0.5976742125723759,-0.4937667554331846,0.21673989589287845,0.17285513881405473,-0.13862775541671551
Norfolk,0.3127993059152401,0.16132522370202818,0.10734144020211776,-0.3349918765216238,-0.4730626826598479,-0.6931301391613941,0.11950456797800744,-0.6551846672012276,0.29781219417419075,0.4296436058315119,0.026713621718112632,0.1528734705283834,0.02049970357186211,0.4227689781986661,0.14711547874131628,0.6515014403982479,-0.0915796303992766,2.0073770342663395,0.050730988906563836,0.15492612269944256,0.8474902919646357,-0.22106315553557968,0.04293104052817365,0.6114764178525918,-0.9203355536842508,-0.17788802306918494,0.046166569752967374,-0.04077920528359755,0.9139486492793704
