,cancer_admissions_AA,Diabetes_admissions_AA,Stroke_admissions_AA,fruit_consump_%,obsese_adults_%,overweight_adults_%,diabetic_adults_%,heartrate_adult_%,poor_mental_health_%,smoking_rate_%,infant_rate_2014_per1000,hiv_density_per1000,firearm_deaths_2015_%,live_births_2014_%,gonorrhea_%,nonfatal_opiod_hospitalevents_%,hypertension_%,diagnosed_depression_%,anyexercise_%,suicide_deaths_%,risk_per1000,smokers_helpline_%,substanceuse_rate_AA,mentalhealth_hosp_rate,breast_cancer_sir,prostrate_cancer_sir,colorectal_cancer_sir,lung_cancer_sir,cervical_cancer_sir
Goshen,-196.71075887545157,14.990632774792195,-18.478884021723584,0.03929336169343831,0.025726392035664958,0.10039515909429952,0.030845587604498136,-0.00749364499712482,0.05715251882607113,0.08825206015431662,-3.7569875197264944,1.783716615841718,-0.0007928452118368322,-0.0003100972146005583,0.004302588719974218,0.00342832039724017,0.0010426188319088304,0.00015545838746438764,0.03577749287749199,-0.7642924550700334,-0.17293524401414306,-0.0022348168450912497,192.0227735622393,181.63548448861442,90.77207977207978,88.24216524216524,90.89458689458691,86.47293447293447,68.5954415954416
Gosnold,70.39294216265158,13.097917783837726,28.287479309228193,0.008222038539288795,1.2157074291329673,-0.5090306223126267,0.22215995819811565,-0.008835800670893113,-0.6739770571128394,-1.8733688845177627,-3.7569875197264944,1.783716615841718,0.0001195635472872554,0.020889988659165016,0.004302588719974218,0.731336468326993,-0.0004140581680911687,0.00010508638746438773,-0.0043225071225079245,-0.001109648794301754,0.09588196028585697,-0.0022348168450912497,110.9842400688348,325.98724019292166,91.77207977207978,89.24216524216524,89.89458689458691,86.47293447293447,68.5954415954416
Grafton,53.79931558687925,10.203366033580735,17.796758105960325,-0.02486527747795464,-0.04032391875604116,-0.011531338521220236,0.01809470548873577,-0.006773530162025671,0.015406173478509713,0.029312100320404294,4.399619332273507,0.8506247888417179,0.0001195635472872554,0.0024071857019165328,0.003491032154481603,-0.05803079906981001,-4.6011680911693664e-06,1.0435387464387444e-05,-0.014822507122507987,0.09401253302121314,0.032002750065856934,-0.001206845195467271,-40.71460568927999,212.2700517585997,-22.227920227920226,-13.75783475783476,-7.105413105413107,-29.52706552706553,-7.404558404558401
Granby,18.10650202292468,-3.822181048803587,-4.961171055967113,-0.052311110106045694,-0.0020239187560411875,-0.008531338521220233,0.005094705488735765,-0.001773530162025666,-0.00359382652149029,-0.005687899679595709,-3.7569875197264944,0.9928276568417178,0.0001195635472872554,-0.0015354311753296044,1.5513457986285166e-05,0.5982759490037031,-8.854216809116907e-05,0.0002118823874643879,0.010177492877492034,0.14811630405405413,0.05358077585585695,-0.0011233528882795632,45.8311093485105,-155.53854824140024,26.772079772079774,16.242165242165242,-14.105413105413106,-18.52706552706553,-38.404558404558394
Granville,-218.6920722280195,27.035095255462604,-2.9422281785250206,0.054565522820713364,0.02441565013959909,-0.13797998723706384,-0.0016916860934140382,-0.015204232076614326,0.08144383505255283,0.05714089704493236,-3.7569875197264944,-2.472495456012898,-0.00048430118701226155,-0.001879263969422661,0.004302588719974218,-0.2918923890777065,-0.0002092621680911703,0.0003006513874643877,0.025377492877492136,-0.4557484302454628,0.09588196028585697,-0.0022348168450912497,403.16453608072334,30.516751758599753,-8.227920227920222,-56.75783475783476,-43.10541310541311,-22.52706552706553,68.5954415954416
Great Barrington,33.0439176968727,-11.924452349949654,-22.486754199598064,-0.0014652774779546351,0.012976081243958798,0.07546866147877973,9.470548873577456e-05,0.0022264698379743306,0.00040617347850971375,-0.0626878996795957,9.848454660273507,0.9235015618417178,0.0001195635472872554,-0.00046974755492422236,0.0035283552111479563,0.14160357069506568,1.3880831908832587e-05,-0.0004356616125356129,0.032377492877492135,0.14811630405405413,0.05107909290585695,-0.0016154300380302401,-8.714605689279992,-1067.5132482414003,-7.227920227920222,-7.757834757834757,2.8945868945868938,-15.527065527065533,-111.40455840455841
Greenfield,53.283396089384134,-2.6977855954603718,9.881845172990985,0.00723472252204535,0.001776081243958727,0.0384686614787797,-0.02190529451126423,-0.0007735301620256653,-0.022593826521490282,-0.044687899679595716,3.1995342192735046,-0.10049030415828207,6.038144395530298e-05,0.003255462516341184,0.002586307723347598,-0.2086228837857682,-0.00019171116809116925,-0.0005254166125356124,-0.02072250712250789,0.08893420072210173,-0.05676601481414305,0.0002508314948507519,-5.614605689279983,-1313.5722482414005,4.7720797720797785,19.24216524216524,-23.105413105413103,-12.527065527065533,-40.404558404558394
Groton,46.55962370097585,2.640168163064997,2.3929491048916165,0.006434722522045354,0.018476081243958803,0.047468661478779706,0.005094705488735765,-0.008773530162025672,-0.002593826521490275,0.06331210032040427,-3.7569875197264944,1.334076327841718,0.0001195635472872554,-0.002454139747975489,0.0034995192098466192,-0.06569232174573747,0.00017452483190883233,-0.0002496496125356123,0.027477492877492016,0.05888635848432092,0.07158652782585695,-0.0016994371716728509,-15.41460568927998,183.29865175859985,5.772079772079778,6.2421652421652425,-22.105413105413103,27.47293447293447,4.595441595441599
Groveland,26.94065009157497,5.861677634684697,1.8875987657012343,-0.04989178644628206,0.0034760812439588173,0.002468661478779777,0.013094705488735772,-0.0007735301620256653,-0.0005938265214902871,0.007312100320404274,-3.7569875197264944,13.678217932045955,0.0001195635472872554,-0.0015037082551688926,0.0028093828068788016,0.467875305592703,-0.0003107491680911685,-0.0001530936125356125,7.749287749214684e-05,-0.0012042872554874626,0.06254862695585695,-0.0019361756624721664,-132.2850668231904,108.03895175859977,-35.227920227920215,-6.7578347578347575,10.894586894586894,-14.527065527065533,-132.4045584045584
Hadley,18.417729149483467,-27.22909548250123,2.1449541349446832,0.003734722522045347,-0.03872391875604117,-0.011531338521220236,9.470548873577456e-05,0.0022264698379743306,0.010406173478509707,0.020312100320404286,-3.7569875197264944,0.8445731148417179,0.0001195635472872554,-0.0025186776733633572,-0.0005386196456338394,0.33489207564836104,-0.00040641316809116815,-0.00034286561253561287,0.020177492877492043,-0.04553203057026811,0.08471127217585694,-0.0020411685104669273,-36.41460568927997,-7.191148241400242,-10.227920227920222,5.2421652421652425,-1.1054131054131062,31.47293447293447,-52.4045584045584
Halifax,33.498355268064685,-5.513516474871943,-19.692318670569772,-0.03536527747795465,-0.0155239187560412,0.026468661478779687,-0.003905294511264229,0.005226469837974333,-0.01259382652149027,-0.0556878996795957,1.451345813273505,0.6124516498417181,-0.0003984369707132624,-0.0008812684062097069,0.0002880847054702032,-0.8971647334804851,-0.0001029211680911692,-0.00020700561253561217,0.001977492877492049,0.14811630405405413,0.04123715154585695,-0.0005513151615895661,-113.11460568928001,337.63785175859977,-16.227920227920222,-33.757834757834765,-46.10541310541311,-55.52706552706553,68.5954415954416
Hamilton,32.525341111469004,11.731530803512971,-9.555093585278131,-0.018165277477954656,0.0270760812439588,0.0374686614787797,0.006094705488735766,-0.0007735301620256653,0.00040617347850971375,0.057312100320404284,-3.7569875197264944,1.043158728841718,0.0001195635472872554,0.002240331324074795,0.0026757585360172665,0.5404147293774159,0.0006942348319088318,0.00027669038746438654,0.02597749287749218,0.14811630405405413,0.09588196028585697,-0.00160911292818473,11.462004569727561,64.49945175859978,-8.227920227920222,4.2421652421652425,-5.105413105413107,1.4729344729344689,-22.404558404558397
Hampden,6.100220954097537,0.04160436190401029,-0.9650221622256048,0.005034722522045343,0.001776081243958727,-0.037531338521220266,-0.005905294511264232,0.0032264698379743315,0.005406173478509718,0.007312100320404274,-3.7569875197264944,5.150609713491955,-7.663029222618389e-05,-0.00224357318228729,0.003125425682893582,0.5234494004944492,-0.00011543616809117031,0.0002988543874643877,0.0033774928774921165,0.14811630405405413,-0.02066815631414305,-0.0020386230055778106,-99.97775240097856,158.03415175859982,5.772079772079778,3.2421652421652425,43.894586894586894,-2.5270655270655307,-176.4045584045584
Hancock,-49.46480526284286,13.097917783837726,28.287479309228193,0.098660517125726,-0.1490054884766536,-0.1644151698995454,-0.02823796509083115,-0.008408093018783449,-0.0389314233318003,0.042939276302315886,-3.7569875197264944,1.783716615841718,0.0001195635472872554,-0.0022619951390491157,0.004302588719974218,-0.3578837842733391,-6.607016809116739e-05,0.0005975563874643874,-0.009722507122507884,0.14811630405405413,-0.3207847064141431,-0.0022348168450912497,326.9072839552811,-771.5442346115237,90.77207977207978,88.24216524216524,90.89458689458691,85.47293447293447,68.5954415954416
Hanover,43.74790372552625,7.632088035618532,13.55442338144767,-0.005165277477954644,-0.033223918756041186,-0.03853133852122026,-0.00490529451126423,0.0022264698379743306,-0.0015938265214902742,0.020312100320404286,2.0067012412735057,-3.0403901842168803,0.0001195635472872554,0.00043513205681604787,0.003808900871747968,0.28109556037329203,-7.17961680911693e-05,3.9841387464387486e-05,0.007777492877492077,0.14811630405405413,0.06101445679585695,-0.0015295484904823211,-105.51460568927996,497.60365175859977,-35.227920227920215,-47.75783475783476,-12.105413105413106,-4.527065527065531,19.595441595441603
Hanson,39.24710882931825,-1.021400397980452,-1.80721766046878,-0.009765277477954635,-0.025923918756041192,-0.003531338521220229,-0.0009052945112642402,-0.003773530162025668,0.004406173478509717,-0.02068789967959569,-3.7569875197264944,8.683746895038778,0.0001195635472872554,-0.0009460184709597703,0.0036397099320954296,-0.4099204962362479,-3.015116809117029e-05,-0.00012300461253561285,0.004577492877492095,0.14811630405405413,0.0008249260658569485,-0.0004355744208488252,-94.01460568927996,306.58595175859983,16.772079772079778,-17.757834757834758,-30.105413105413103,-32.52706552706553,-67.4045584045584
Hardwick,-0.11028337158433033,4.183679930263621,-25.777835499576874,0.045733615489559454,-0.016193851157060485,0.17297333514530994,0.04239078653012564,-0.001346632882531222,0.02726239873480896,-0.02468789967959573,10.735766100273505,-5.974034794255371,-0.0002215005727673149,-0.0010183654055168018,-0.0032008219212263274,-1.4716117608606645,0.0004699698319088315,6.311938746438733e-05,-0.003022507122507956,0.14811630405405413,-0.036393172014143035,-0.001211624484927539,35.247438108440754,7.148051758599763,-8.227920227920222,29.242165242165235,-31.105413105413103,-20.52706552706553,68.5954415954416
Harvard,31.05464003576555,10.229936158487561,-8.705794640962694,-0.02046527747795465,0.015276081243958822,0.019468661478779792,0.01109470548873577,-0.003773530162025668,0.006406173478509704,0.07157946764445404,-3.7569875197264944,0.7580598017752511,0.0001195635472872554,-0.002522866757497205,0.003393663070092378,0.9158370795213278,0.000906734831908832,0.0004812123874643878,-0.005122507122507836,-0.033668825922313794,0.09588196028585697,-0.0020530317151148817,17.69570622570499,335.32925175859975,9.772079772079778,5.2421652421652425,-8.105413105413106,41.47293447293447,68.5954415954416
Harwich,42.694621856647906,6.337565214404831,9.444971409677217,-0.002465277477954636,0.0101760812439588,-0.003531338521220229,0.0030947054887357638,0.02222646983797433,0.006406173478509704,-0.0006878996795957049,0.5533573082735055,0.3899312588417181,0.0001195635472872554,-0.002617901109082223,0.003387903870481452,-0.16515410624284987,-0.0002347901680911672,-7.282861253561255e-05,-0.055022507122508,0.06496313591834815,0.033225318685856944,-0.0004886003142414246,-92.41460568927998,350.1225517585998,-35.227920227920215,-53.75783475783476,-18.105413105413106,-13.527065527065533,22.595441595441603
Hatfield,-23.283305946274297,13.832591799524142,27.083630602675328,0.039712804990378964,-0.06390892311917742,0.04876595613433221,0.016179163533316082,-0.003317722711652288,-0.026719836689323682,0.08112442575167722,-3.7569875197264944,-1.998908250862674,0.0001195635472872554,-0.002167766969561523,0.004302588719974218,0.6132652187043838,-0.00015451316809116884,0.0001293603874643872,-0.02992250712250788,-0.15445555676288986,-0.0045196461141430435,-0.0019322449842743056,-37.34433687379922,120.19985175859972,5.772079772079778,-31.757834757834765,-55.10541310541311,21.47293447293447,68.5954415954416
Haverhill,64.16310766018758,10.439683839988104,24.637223277637577,-0.009965277477954644,-0.03282391875604118,-0.06753133852122029,-0.002905294511264228,0.0012264698379743295,-0.013593826521490285,-0.04868789967959572,0.4464593062735061,-0.4392573371582824,0.0001195635472872554,0.003774161157321371,0.0038852331490799533,-1.1548886376079082,-0.0006270521680911697,-0.00040089061253561266,-0.04632250712250785,0.01969920531735733,-0.10108773671414303,0.00022116016824807623,-98.51460568927996,-440.5822482414003,-10.227920227920222,4.2421652421652425,-18.105413105413106,-33.52706552706553,24.595441595441603
Hawley,88.34696107052696,13.097917783837726,28.287479309228193,0.020981067063752662,0.019550814198116023,0.04894443914627245,-0.04213069419187336,-0.020091818846724983,-0.09016645679719054,-0.03498682596462463,-3.7569875197264944,1.783716615841718,0.0001195635472872554,-0.003815893693776171,0.004302588719974218,-0.7610669085069486,0.000550941831908831,0.00040548738746438735,-0.01782250712250799,0.2900751030815897,-0.4993561349141431,-0.0022348168450912497,107.89472542048802,-616.0885603095894,90.77207977207978,88.24216524216524,90.89458689458691,85.47293447293447,68.5954415954416
Heath,-17.451186745594896,13.097917783837726,38.8225010666435,0.044896930628945515,0.07417401362178205,0.12328346498493775,0.025197947752970448,-0.00945169820421442,0.060570926126943876,0.034349678876783946,-3.7569875197264944,4.6891601301366395,-0.006373942946219239,-0.0033269708519121518,0.004302588719974218,0.9158370795213278,0.000550941831908831,0.00040548738746438735,-0.014022507122507856,0.21845102493993207,0.09588196028585697,-0.0022348168450912497,272.1298042614257,735.2940795943518,90.77207977207978,-55.75783475783476,89.89458689458691,85.47293447293447,68.5954415954416
Hingham,54.559133537196395,9.627554075681717,20.32012090971957,0.04023472252204535,0.009776081243958816,0.032468661478779685,0.015094705488735776,0.004226469837974325,0.014406173478509712,0.057312100320404284,-3.7569875197264944,1.343827467841718,0.0001195635472872554,0.00038446709810781814,0.00351287257905376,0.4332327711810477,-3.691716809117035e-05,-0.0002847486125356125,0.04907749287749197,0.14811630405405413,0.08315931397585695,-0.0017083394178109446,1.7853943107200152,499.6146517585998,-8.227920227920222,-33.757834757834765,-9.105413105413106,26.47293447293447,-17.4045584045584
Hinsdale,-160.36847915714543,-39.61702462871916,49.185047068028915,0.11460283513295386,-0.0955719402290259,-0.09817108552754206,-0.05727104177089652,0.0061691200682504185,0.003295476010131762,-0.009687899679595713,-3.7569875197264944,1.783716615841718,0.0001195635472872554,-0.0009075628487478037,-0.0038192386911932953,0.9158370795213278,3.019983190883247e-05,0.0007758903874643876,0.0021774928774920266,-0.3594979091439154,-0.13885982371414307,0.0013184826472945374,222.72737633770947,-454.3542482414002,-64.22792022792022,0.2421652421652425,20.89458689458689,-60.52706552706553,68.5954415954416
Holbrook,16.671906269875556,-1.858920017161818,5.75226804162256,-0.03236527747795465,-0.0425239187560412,-0.04053133852122026,-0.010905294511264235,-0.001773530162025666,-0.007593826521490278,-0.01568789967959569,11.021337600273505,0.32585784584171784,0.0001195635472872554,0.003291036311301735,-0.0010586107348190578,-0.8106508804968457,-0.00047102216809116835,-2.883161253561207e-05,-0.055022507122508,0.057248516684676565,-0.0051281407141430535,0.0005820845633594555,-169.61460568927998,-75.59894824140021,-11.227920227920222,-39.75783475783476,-15.105413105413106,-60.52706552706553,-115.40455840455841
Holden,54.18891152546325,9.398640256541297,17.607920397826156,-0.00036527747795464527,-0.021723918756041183,-0.008531338521220233,0.017094705488735776,-0.001773530162025666,0.025406173478509708,0.0393121003204043,-1.6156598967264943,6.448328962985363,0.0001195635472872554,-0.0004279089165092967,0.003976661184529599,0.20966075272465207,4.538183190883147e-05,1.5535387464387512e-05,0.05517749287749196,-0.014847463668255624,0.05225194283585695,-0.0017459255419243205,-23.41460568927998,307.8458517585998,-18.227920227920226,-6.7578347578347575,-2.1054131054131062,-0.5270655270655311,68.5954415954416
Holland,-29.0960802818436,-8.19511954704682,-10.091428909737502,0.06405045122144515,0.15491680487489545,0.262364722604126,0.016189327049833196,-0.006807034287149294,0.01365638285858449,-0.08068789967959569,-3.7569875197264944,1.783716615841718,-0.0002788428272147368,-0.0013504613056814904,0.004302588719974218,0.5174307050193356,-9.613916809116888e-05,6.0133387464387806e-05,0.017977492877492063,-0.5141211598926111,-0.11245137301414304,-0.0002427849725812896,-48.904342807096704,-267.63024824139984,11.772079772079778,23.242165242165235,32.894586894586894,-2.5270655270655307,68.5954415954416
Holliston,38.42726029729491,2.7955584120809984,16.635919079518096,-0.013565277477954637,0.028476081243958805,0.0454686614787797,0.016094705488735768,-0.0027735301620256674,0.020406173478509718,0.0493121003204043,-0.8415356247264945,1.220217284841718,0.0001195635472872554,-0.00028819132382244643,0.003264741906163936,0.3623187788225109,-0.0001940171680911689,-5.50661253561225e-06,0.016377492877492017,0.07892651646670201,0.06513165278585695,-0.001750488331979785,-20.01460568927999,167.52975175859982,-27.227920227920226,-41.75783475783476,-8.105413105413106,11.472934472934467,-79.40455840455841
Holyoke,60.46431449253906,6.671868153399081,21.808090926916336,-0.054065277477954636,-0.1200239187560412,-0.12153133852122032,-0.057905294511264235,0.004226469837974325,-0.12459382652149024,-0.06668789967959571,4.059874568273505,-5.5039736321582815,0.0001195635472872554,0.00661626972301164,0.003007219031624925,-1.1669141840991044,-0.0008616201680911673,-0.00040256161253561263,-0.1618225071225079,0.07191808709233104,-0.32631078951414305,-0.0005838554775872491,-105.01460568927996,-1300.9352482414,12.772079772079778,-2.757834757834757,-8.105413105413106,-11.527065527065533,-94.40455840455841
Hopedale,13.472996436735697,4.2404230220579855,-5.6677445713688215,-0.012893910113842057,0.01897608124395883,-0.0015313385212202268,0.01009470548873577,-0.003773530162025668,0.009406173478509722,0.04431210032040429,-3.7569875197264944,4.867632776814684,0.0001195635472872554,0.0008065821622378759,0.004302588719974218,-1.119441075159812,-0.0007319981680911679,-0.0001881636125356124,0.007277492877492131,0.14811630405405413,0.002598378195856996,-0.0010475712548605849,-85.91460568927998,166.92435175859976,-10.227920227920222,-42.75783475783476,-1.1054131054131062,-33.52706552706553,-45.4045584045584
Hopkinton,49.541597301940726,6.961256317941065,14.694779981658545,0.01093472252204536,0.0399760812439588,0.0424686614787797,0.01109470548873577,-0.0077735301620256705,0.014406173478509712,0.062312100320404275,-1.1114848737264946,1.030184433841718,0.0001195635472872554,-0.0005366655760160982,0.0037622428986485686,0.6756833811543729,6.43518319088307e-05,0.00035946538746438767,0.044777492877492116,0.0880778794623154,0.09588196028585697,-0.0016344325991738626,0.9853943107200108,262.15215175859976,-3.2279202279202224,-30.757834757834765,33.894586894586894,13.472934472934467,-73.40455840455841
Hubbardston,15.426777569767935,-23.967834029830776,-34.100645554338705,-0.032869994148861915,0.044549785836251334,0.2494433260408011,-0.0006811106572713888,-0.002791152323264129,0.02076911329517342,0.003312100320404271,-3.7569875197264944,-1.39111315001323,-9.872940185048744e-05,-0.0002266439794831165,-0.0007181491101938673,-0.17562766616738634,-0.00020023216809116932,-0.00013703761253561252,-0.014522507122508022,-0.07017664508368876,0.04347105881585693,-0.0011433520994025355,-97.01460568927996,161.36545175859976,-7.227920227920222,28.242165242165235,20.89458689458689,9.472934472934467,68.5954415954416
Hudson,57.86458320121978,6.987506893996535,16.389319490725537,-0.021265277477954647,0.003076081243958806,-0.03853133852122026,-0.002905294511264228,-0.001773530162025666,-0.0015938265214902742,0.010312100320404305,-2.1944875197264944,0.814427767841718,-0.0001325161098844109,0.0034267997032196326,0.003445517885590553,-0.19331341203400365,-0.0003843011680911687,-0.0003631696125356125,-0.030722507122507906,0.09770037261972088,0.041944527705856965,-0.0013777460107075846,-33.01460568927999,-14.215348241400195,-3.2279202279202224,-18.75783475783476,-41.105413105413106,0.4729344729344689,-0.4045584045584008
Hull,29.91995619841393,2.551868947075564,7.676058428628303,-0.032565277477954624,-0.01342391875604118,-0.009531338521220343,-0.003905294511264229,0.007226469837974334,-0.02859382652149028,-0.0276878996795957,-3.7569875197264944,-0.5233102031582819,0.0001195635472872554,-0.0015038948700205575,0.0008417158109182668,-1.1030054507613103,7.451083190883247e-05,-0.00026850261253561283,-0.01802250712250797,0.14811630405405413,-0.052047033814143065,0.0007453792710402633,-156.01460568928,-10.901248241400252,-9.227920227920222,-4.7578347578347575,9.894586894586894,-25.52706552706553,-100.40455840455841
Huntington,-267.13241280692245,-147.03372839471226,-100.93310222059841,-0.05229491915613227,0.039337449490422144,-0.10350697840771206,-0.01865244169524065,0.007701591893586782,-0.015087357951098834,-0.06968789967959571,-3.7569875197264944,-8.094759789754995,0.0001195635472872554,0.0011131123914165269,0.004302588719974218,0.9158370795213278,0.00013690783190883126,0.0001832903874643874,0.003777492877491962,-0.3589830874266761,-0.03852664191414305,-0.0012206180621297893,-182.72666269305458,-478.0882482414002,-30.227920227920226,88.24216524216524,6.894586894586893,-88.52706552706553,67.5954415954416
Ipswich,46.44989407315572,7.751411899775548,12.70561093787849,-0.03106527747795465,0.03697608124395882,0.027468661478779688,9.470548873577456e-05,0.005226469837974333,-0.00359382652149029,0.04431210032040429,-3.7569875197264944,0.5351854758417178,0.0001195635472872554,-0.0021292146635995216,0.0039393750050243405,-0.028518579348351007,0.0002685448319088325,4.0491387464387536e-05,0.03817749287749217,0.14811630405405413,0.06179105119585695,-0.0015810321581814716,-41.01460568927999,-142.83064824140024,-31.227920227920226,-46.75783475783476,17.894586894586894,6.472934472934469,22.595441595441603
Kingston,44.89749492108758,1.2071839863015743,9.403096418417874,0.01843472252204537,0.010776081243958818,0.016468661478779678,-0.0009052945112642402,0.004226469837974325,0.012406173478509723,0.028312100320404283,-0.7449393267264943,1.3978545998417178,0.0001195635472872554,-2.839476276295105e-05,0.003690453131941469,0.2271845429844849,-0.0002778631680911692,-0.00045773661253561233,-0.01772250712250789,-0.004917592954133188,0.06606681419585694,-0.0016226812570585005,-43.71460568927999,358.3528517585998,-10.227920227920222,5.2421652421652425,2.8945868945868938,-18.52706552706553,-87.40455840455841
Lakeville,39.413852150985065,1.9519068352601483,4.263428335522725,0.014334722522045347,-0.0354239187560412,-0.04153133852122026,-0.003905294511264229,-0.0027735301620256674,0.00840617347850972,-0.007687899679595711,-0.053283815726494765,5.3588374892810045,2.9821108087757977e-05,-0.0012526384715580536,0.002328255057585274,-0.6995268260696264,-0.00013185416809116755,0.0002355883874643875,0.049977492877492084,0.14811630405405413,0.04014060019585696,-0.0007989378178992906,-90.41460568927998,487.32265175859976,-27.227920227920226,-8.757834757834758,-6.105413105413107,6.472934472934469,5.595441595441599
Lancaster,25.60282605666764,-8.437770467680375,2.6846213157777576,-0.05706817526576291,-0.015923918756041183,-0.036531338521220265,-0.009905294511264234,-0.004773530162025669,-0.004593826521490291,0.03831210032040429,1.9572981942735053,0.9139353038417178,0.0001195635472872554,0.00011174583479500733,0.0037071734178009525,-0.7215550014551531,0.0003496028319088327,-0.00016247161253561248,-0.012722507122507887,0.14811630405405413,0.04363535631585695,-0.0011928400662880347,-42.01460568927999,53.13015175859982,-3.2279202279202224,-59.75783475783476,41.894586894586894,17.47293447293447,-29.404558404558397
Lanesborough,-45.11970763761472,-24.455801164586763,11.62082788922024,0.023593855763793664,0.10602611970931672,0.17754015990887684,-0.025223125894744996,0.003917479525486753,0.026876975305415537,-0.013687899679595716,-3.7569875197264944,17.881574849897724,0.0001195635472872554,0.0001333504512853155,0.0006408044323577071,-0.08283136255590262,-6.607016809116739e-05,0.0005975563874643874,0.003477492877492105,0.09856902551381133,0.004306868705856948,-0.0015690378837064296,139.94632768823328,-1001.6712482414003,38.772079772079785,34.242165242165235,41.894586894586894,2.4729344729344693,-136.4045584045584
Lawrence,64.89951191383973,10.290842276175136,24.096562593849637,-0.0373652774779546,-0.11582391875604114,-0.10653133852122032,-0.041905294511264235,0.0022264698379743306,-0.0785938265214903,-0.04968789967959572,1.0144841022735056,-4.5992081091582815,0.0001195635472872554,0.0010157408172180912,0.0038069982048142314,-0.4311525257853031,-0.000726937168091169,-0.00045437561253561243,-0.16122250712250796,0.05916416030738982,-0.2733795167141431,-0.0010276091799579486,-101.11460568928001,-364.68024824140025,19.772079772079774,-44.75783475783476,-6.105413105413107,-4.527065527065531,-86.40455840455841
Lee,26.864151882672715,-1.5942275559780157,1.3813338610859098,0.011234722522045354,-0.001623918756041176,-0.037531338521220266,-0.00890529451126422,0.004226469837974325,0.00740617347850972,0.0053121003204043005,2.778960192273506,1.070031774282513,-5.6523792033047486e-05,0.0006347655979384026,0.004302588719974218,-0.6689489743613981,0.00016106083190883108,-1.4361253561226767e-07,-0.011822507122507877,0.14811630405405413,0.01575375515585696,-0.0010022054698491296,-63.53386332379996,-769.6482482414003,22.772079772079774,-19.75783475783476,26.894586894586894,-40.52706552706553,68.5954415954416
Leicester,41.33387684230488,3.063068351257975,-0.16395487895874086,-0.00696527747795464,0.0275760812439588,0.002468661478779777,0.0020947054887357768,-0.0007735301620256653,0.01140617347850971,-0.005687899679595709,14.228623990273507,1.2491478348417178,-5.915149158326558e-05,-0.0011944594530259893,0.002426080811833749,-0.2458106731370584,-0.0001442901680911669,0.00020177238746438763,0.01807749287749205,-0.030598734816466824,0.008162662035856943,-0.000983811572997603,-37.31460568927999,276.5580517585998,-13.227920227920222,17.242165242165242,13.894586894586894,-17.52706552706553,-183.4045584045584
Lenox,0.07158110405043773,-44.26121246847024,-30.544698804613446,0.006734722522045405,0.01867608124395881,0.0374686614787797,-0.013905294511264224,0.020226469837974333,0.005406173478509718,0.01431210032040431,-3.7569875197264944,0.5899243358417179,0.0001195635472872554,-0.0043209778950685325,0.004302588719974218,0.7057971719388871,-1.632716809117033e-05,-0.0003877876125356126,0.009377492877492009,0.14811630405405413,0.09588196028585697,-0.0009745773995966057,123.45939988150093,-599.0432482414002,-12.227920227920222,-12.75783475783476,-71.10541310541309,10.472934472934467,-45.4045584045584
Leominster,63.02408691928768,9.50690502118426,22.510316209310687,-0.022965277477954654,-0.03512391875604118,-0.05753133852122028,-0.03990529451126423,0.0022264698379743306,-0.014593826521490287,-0.043687899679595715,2.6532688902735053,-0.2805926901582818,0.0001195635472872554,0.002493898238719641,0.003623207927039778,-0.928196501300723,8.372483190883292e-05,-0.00023322861253561236,-0.05182250712250791,0.07532550481107846,-0.07168700081414305,-0.0011672184561942731,-70.71460568927999,19.703051758599827,-1.2279202279202224,-15.75783475783476,7.894586894586893,-16.52706552706553,-64.4045584045584
Leverett,-59.47292421308545,13.097917783837726,-40.570639961651274,0.0320185928185312,0.08141539574611067,0.019558677780395658,-0.055030859257373235,0.014658220444131584,0.035056903627639364,0.12780184583816112,-3.7569875197264944,1.783716615841718,-0.0008819387060928146,-0.003514264779816996,-0.004710931560446414,0.9158370795213278,0.0009165788319088305,0.00023040438746438745,0.025477492877492014,-0.031898876870097785,0.09588196028585697,-0.0012333145917111795,-172.3530984217481,195.1526517585997,-60.227920227920215,88.24216524216524,51.894586894586894,13.472934472934467,67.5954415954416
Lexington,62.18453043721613,11.271128926642849,23.541469720103954,0.009934722522045358,0.09017608124395883,0.09346866147877976,0.014094705488735766,0.008226469837974329,0.028406173478509725,0.03407039320961769,-0.6610122877264946,1.110933740841718,0.0001195635472872554,-0.0019064941386030066,0.004120516740851805,0.7337651003989147,0.0006042118319088321,-6.348461253561245e-05,0.046477492877492144,0.026734984639112072,0.08318838323585695,-0.00196170887640763,14.585394310720012,205.4719517585997,-9.227920227920222,-13.75783475783476,19.89458689458689,32.47293447293447,28.595441595441603
Leyden,80.97427010735898,13.097917783837726,28.287479309228193,0.04787513616834765,0.06197150528163459,0.10851975490520754,0.010242130968338729,-0.004510696581180307,0.04271188174376974,0.12107452352275505,-3.7569875197264944,1.783716615841718,0.0001195635472872554,-0.00408390622423214,0.004302588719974218,2.549490470352253,0.00010959783190882948,7.677538746438724e-05,0.03367749287749211,-0.19797619912597209,0.09588196028585697,-0.0007555269042628473,83.02098901528494,131.43904095460152,91.77207977207978,88.24216524216524,89.89458689458691,85.47293447293447,68.5954415954416
