index,cancer_admissions_AA,cardio_admissions_AA,cardio_emergencies_AA,Diabetes_admissions_AA,Diabetes_emergencies_AA,Mental_admissions_AA,Mental_emergencies_AA,Stroke_admissions_AA,fruit_consump_%,obsese_adults_%,overweight_adults_%,diabetic_adults_%,heartrate_adult_%,poor_mental_health_%,smoking_rate_%,smoking_pregnant_%,infant_rate_2014_per1000,hiv_density_per1000,firearm_deaths_2015_%,live_births_2014_%,chlamydia_%,gonorrhea_%,syphillis_%,nonfatal_opiod_hospitalevents_%,hypertension_%,diagnosed_depression_%,anyexercise_%,suicide_deaths_%,risk_per1000,smokers_quitworks_%,smokers_helpline_%,substanceuse_rate_AA,mentalhealth_hosp_rate,breast_cancer_sir,prostrate_cancer_sir,colorectal_cancer_sir,lung_cancer_sir,cervical_cancer_sir
Webster,-15.690527838033258,-92.22704266088213,-58.45384429983129,-13.726199084116654,-13.599662569293804,-76.02434321523259,-227.68136900457938,-16.401542540371175,0.1946,-0.2862,-0.588,-0.098,0.039,-0.131,-0.22899999999999998,-0.18,6.920415225,-1.4262791940000001,,0.012774162448782841,-0.01428054953000723,-0.0008435767654856593,-0.00024102193299590263,-2.169197396963124,-0.007870929,-0.00376694,0.7978000000000001,-0.12051096649795133,-0.2118171683,0.005362738009158833,0.003494818028440588,-190.4,-1050.258,-104.0,-90.0,-128.0,-128.0,-40.0
Wellesley,-12.023053154185328,-33.76731590459327,-16.21706072284137,-2.2983716973926334,-1.1214109641356802,-12.78339061903274,-28.795611568239426,-6.409054612366768,0.2238,-0.1253,-0.45399999999999996,-0.048,0.034,-0.08800000000000001,-0.08,-0.004,4.622496148,-0.658990011,,0.007638093254174912,-0.004895323403812103,-0.0005207790855119259,-0.00024303023990556542,-0.1388744228031802,-0.007082897,-0.002600301,0.8786,-0.06943721140159011,-0.0,0.0007638093254174912,0.0002777488456063605,-18.3,-533.8276,-115.0,-129.0,-72.0,-47.0,-54.0
Wellfleet,-60.454115421002854,-297.91863765373705,-294.60737937559134,,,-190.35004730368968,-866.6666666666665,-73.32071901608327,0.2225,-0.201,-0.557,-0.094,0.048,-0.08900000000000001,-0.145,-0.152,0.0,-2.251527822,,0.004730368968779565,-0.0879848628192999,-0.011352885525070956,-0.0037842951750236523,-0.9460737937559128,-0.0070742969999999985,-0.0026442690000000003,0.8606999999999999,-0.0,-0.16025641029999999,0.003468937243771681,0.000630715862503942,,-389.9326,-121.0,-124.0,-165.0,-89.0,-0.0
Wendell,,-2948.0324074074074,,,-0.0,,,,,,,,,,,-0.2,0.0,,,0.006944444444444444,-0.2280092592592593,-0.0,-0.0,-0.0,-0.007235159999999998,-0.002460823,0.8391,-0.0,-0.5555555556,0.0023148148148148147,0.0,,-676.3285,-1.0,-1.0,-1.0,-199.0,-0.0
Wenham,-66.94342537169337,-208.4186136319753,-64.85808071056188,,,-207.49179378258347,-353.77486001158525,-35.141919289438114,,,,,,,,-0.0,13.51351351,,,0.004634099246958873,-0.023749758640664226,-0.0013516122803630046,-0.0,-0.19308746862328635,-0.0073424580000000005,-0.002431631,0.8668,-0.0,-0.0,0.00019308746862328635,0.00019308746862328635,,-409.2182,-121.0,-149.0,-87.0,-80.0,-0.0
West Boylston,-32.59996173713411,-195.1406160321408,-58.733499139085524,-35.794911038836815,,-128.0275492634398,-393.17007843887495,-31.2033671321982,0.2021,-0.2063,-0.584,-0.086,0.038,-0.083,-0.127,-0.036000000000000004,0.0,-1.914730661,,0.00937440214272049,-0.0332886933231299,-0.004208915247752056,-0.002487086282762579,-1.1478859766596516,-0.007881144,-0.002329679,0.8432,-0.38262865888655057,-0.07062146892999999,0.0034436579299789555,0.0009565716472163763,-112.2,-557.862,-90.0,-58.0,-40.0,-86.0,-94.0
West Bridgewater,-53.29221058671639,-282.06856978912634,-55.128389040309855,,,-91.01993975039447,-226.7967293071296,-56.132549132118776,0.1617,-0.2122,-0.585,-0.064,0.039,-0.098,-0.153,-0.083,0.0,,,0.01104576100989815,-0.014488595610385884,-0.005594606225792569,-0.0,-1.4345144168698896,-0.008124463,-0.003107521,0.7881999999999999,-0.0,-0.059311981020000015,0.0058815091091665465,0.0007172572084349448,-191.2,-659.9208,-103.0,-92.0,-119.0,-101.0,-94.0
West Brookfield,-76.29405286343612,-411.39867841409693,-239.67511013215855,,,-290.06057268722464,-754.6806167400882,-95.45704845814976,,,,,,,-0.14400000000000002,-0.09699999999999999,12.34567901,-1.332622601,,0.006607929515418502,-0.029735682819383262,-0.0024779735682819385,-0.0,-1.1013215859030836,-0.007809519,-0.003323644,0.8037000000000001,-0.8259911894273128,-0.09157509158,0.003854625550660793,0.0013766519823788547,,-1437.372,-66.0,-65.0,-79.0,-124.0,-0.0
West Newbury,-50.03300330033004,-251.79317931793187,-87.87678767876787,,,-64.77447744774477,-202.1122112211221,-49.196919691969214,,-0.1973,-0.557,-0.07,0.037000000000000005,-0.098,,-0.0,0.0,,,0.006820682068206821,-0.0121012101210121,-0.006820682068206821,-0.0,-0.22002200220022008,-0.0070551569999999985,-0.002611561,0.8459,-0.0,-0.0,0.0008800880088008801,0.0006600660066006603,,-441.7577,-115.0,-96.0,-42.0,-43.0,-0.0
West Springfield,-11.823591179558976,-54.21771088554428,-20.007000350017506,-5.540777038851943,-5.558277913895696,-52.92264613230661,-77.53237661883094,-8.092404620231012,0.1722,-0.237,-0.608,-0.083,0.036000000000000004,-0.147,-0.192,-0.114,6.7895247329999995,-0.0,,0.011375568778438922,-0.19387469373468674,-0.01967098354917746,-0.006265313265663283,-0.8400420021001049,-0.007782138000000002,-0.00274931,0.7524,-0.07000350017500875,-0.1302545885,0.004375218760938047,0.0016450822541127055,-71.7,-1560.598,-82.0,-78.0,-119.0,-114.0,-241.0
West Stockbridge,,-1160.3652968036529,-568.1278538812786,,,-1127.579908675799,,,,,,,,,,-0.0,0.0,-0.0,,0.01004566210045662,-0.0,-0.0,-0.0,-0.0,-0.006894114999999999,-0.003073207000000001,0.8484,-0.0,-0.0,0.00091324200913242,0.00182648401826484,,-1103.448,-90.0,-144.0,-47.0,-116.0,-0.0
West Tisbury,,-470.9143566404634,-358.04716590815065,,,,-664.2945800579231,,,,,,,,-0.142,-0.042,0.0,-0.0,,0.00992966487381051,-0.014894497310715762,-0.004964832436905255,-0.0,-0.0,-0.006097155999999999,-0.002821314,0.8375,-0.0,-0.08591065292000001,0.0016549441456350847,0.0008274720728175424,,,-150.0,-79.0,-85.0,-70.0,-0.0
Westborough,-17.621312006916682,-68.26975035123743,-17.183616124500162,-4.0419323462660754,,-47.444072192802324,-84.28077380309091,-9.575272884469902,0.1813,-0.1823,-0.581,-0.055999999999999994,0.034,-0.078,-0.096,-0.021,0.0,-0.859706625,,0.01107748838214633,-0.008105479304009509,-0.0004863287582405706,-0.0004863287582405706,-0.5403652869339673,-0.007449392999999999,-0.0031460990000000003,0.8554999999999999,-0.054036528693396736,-0.0390625,0.0009726575164811412,0.0005944018156273643,-41.4,-569.7247,-113.0,-91.0,-102.0,-85.0,-38.0
Westfield,-7.100634720674452,-27.670914288482965,-17.261010707883134,-2.9483017588061435,-3.4158631716652943,-36.54973593681865,-57.018266388875425,-5.632540336256603,0.2078,-0.1977,-0.569,-0.10099999999999999,0.034,-0.125,-0.18899999999999997,-0.109,1.699235344,-0.6268081,,0.009472358156887446,-0.00469984010853239,-0.0003633896991133291,-9.690391976355444e-05,-0.6298754784631039,-0.0077215040000000006,-0.002522714,0.8137000000000001,-0.048451959881777217,-0.07220822837999999,0.003851930810601289,0.001550462716216871,-120.1,-1298.476,-109.0,-87.0,-108.0,-103.0,-142.0
Westford,-13.609000705774903,-62.232739652094494,-16.025241831693446,-2.175447336737659,,-23.30302652883298,-57.587080167725325,-11.180304728691826,0.2332,-0.1788,-0.495,-0.064,0.028999999999999998,-0.09,-0.096,-0.027999999999999997,2.032520325,-0.344352617,,0.007597459210362436,-0.004898908124714576,-0.00033212936438742883,-0.0,-0.41516170548428616,-0.00695525,-0.002347336,0.863,-0.08303234109685723,-0.01700680272,0.0012039689459044298,0.00045667787603271474,-40.0,-505.405,-99.0,-100.0,-100.0,-89.0,-31.0
Westhampton,,-439.94490358126717,,,,,-505.9504132231405,,,,,,,,,-0.0,0.0,-0.0,,0.0038567493112947656,-0.0,-0.0,-0.0,-0.0,-0.007843763000000002,-0.002630455,0.853,-0.0,-0.1736111111,0.001652892561983471,0.0,,-766.2835,-142.0,-112.0,-77.0,-29.0,-0.0
Westminster,-31.324345757335447,-139.01665344964314,-70.67142479513616,,,-30.425588157546922,-184.4435633095427,-31.033571239756807,0.17850000000000002,-0.2308,-0.557,-0.07400000000000001,0.033,-0.1,-0.16399999999999998,-0.10300000000000001,5.8823529410000015,-1.079039655,,0.007269362939466032,-0.0169177901136664,-0.0011895321173671688,-0.0006608511763150939,-0.5286809410520751,-0.0074120140000000015,-0.0025710470000000003,0.8527,-0.26434047052603754,-0.0,0.0022468939994713193,0.0006608511763150939,-86.9,-502.854,-139.0,-90.0,-94.0,-86.0,-0.0
Weston,-24.928583431356074,-93.68173416232568,-36.5316753486809,-5.788943034784071,,-27.6928247353386,-43.20282305494875,-15.526802218114605,0.2465,-0.1565,-0.485,-0.064,0.040999999999999995,-0.085,,-0.0,0.0,,,0.004621072088724585,-0.011174592505461269,-0.0012602923878339775,-0.0,-0.2520584775667955,-0.006777976999999999,-0.0028640140000000002,0.8689,-0.08401949252226518,-0.0,0.000504116955133591,8.401949252226517e-05,,-250.1941,-95.0,-111.0,-79.0,-78.0,-0.0
Westport,-16.217583807716633,-88.06451612903227,-31.42314990512334,-7.533206831119545,-5.180265654648958,-30.765338393421878,-111.97343453510435,-12.681846932321315,0.2264,-0.2097,-0.542,-0.06,0.037000000000000005,-0.08199999999999999,-0.149,-0.1,0.0,-0.8276564590000001,,0.007210626185958254,-0.008285895003162555,-0.0006957621758380771,-0.0002530044275774826,-1.2017710309930425,-0.007822648,-0.002566936,0.8473,-0.1265022137887413,-0.0542888165,0.008412397216951297,0.001644528779253637,-93.7,-265.7278,-93.0,-119.0,-83.0,-91.0,-119.0
Westwood,-31.678653994348835,-71.05702543025944,-28.955818135114303,,,-56.723606473156956,-81.1456460313383,-10.666581042897509,0.2057,-0.1863,-0.502,-0.08199999999999999,0.042,-0.092,-0.075,-0.013000000000000001,3.021148036,-0.530011925,,0.0073850500899049565,-0.007641921397379912,-0.0008990495761623426,-0.0003210891343436938,-0.2568713074749551,-0.007779898,-0.00262418,0.8609,-0.12843565373747753,-0.0,0.0017980991523246853,0.00012843565373747752,-74.7,-625.8092,-134.0,-112.0,-131.0,-90.0,-91.0
Weymouth,-6.55397978123367,-27.830537184870163,-9.211972681239075,-3.1121042293622616,-1.816445317427423,-15.392932441929613,-53.26978177427783,-4.611392427873786,0.2171,-0.2313,-0.607,-0.08,0.039,-0.14,-0.174,-0.084,5.7621791510000016,-1.717778099,,0.011947452831888706,-0.004054565440686214,-0.0004865478528823455,-0.00012614203593245996,-2.468779846106716,-0.007821917,-0.002934307000000001,0.8043,-0.0,-0.0694980695,0.007550501865100103,0.0015677653037320025,-226.4,-869.5166,-109.0,-91.0,-109.0,-119.0,-59.0
Whately,,-659.0739357729649,,-0.0,,,,,,,,,,,,-0.0,0.0,,,0.008215085884988798,-0.0,-0.0,-0.0,-0.0,-0.007556528000000002,-0.0023757500000000003,0.8287,-0.0,-0.0,0.0,0.0,,,-1.0,-83.0,-97.0,-29.0,-0.0
Whitman,-25.558696822832523,-121.32471728594507,-34.396876682821755,-12.190360796984384,-7.660204631125471,-51.46068928379106,-150.51830910070004,-16.740710823909527,0.17379999999999998,-0.25980000000000003,-0.602,-0.069,0.031,-0.11,-0.172,-0.079,0.0,-0.7475365270000001,,0.012654819601507808,-0.012856758212170166,-0.0015481960150780828,-0.00026925148088314486,-1.6828217555196554,-0.007914601,-0.0029435100000000003,0.8028,-0.20193861066235866,-0.0956284153,0.006529348411416263,0.0013462574044157242,-176.2,-679.4232,-95.0,-110.0,-129.0,-148.0,-240.0
Wilbraham,-21.97648376259799,-95.5557110862262,-35.31634938409855,-4.5212765957446805,-6.907894736842105,-50.38493840985442,-81.23600223964166,-21.0946248600224,0.16870000000000002,-0.2232,-0.564,-0.102,0.048,-0.105,-0.113,-0.038,3.663003663,-0.553824853,,0.006858902575587906,-0.010988241881298991,-0.0008398656215005599,-0.0004899216125419934,-0.4899216125419933,-0.007446666999999999,-0.002409113,0.8064,-0.13997760358342665,-0.03126954346,0.0020296752519596865,0.0007698768197088464,-75.6,-802.2923,-113.0,-80.0,-78.0,-70.0,-0.0
Williamsburg,-108.82708585247885,-368.11769447803306,-200.96735187424432,-0.0,,-331.1567916162838,-576.8238613462312,,,,,,,,,-0.0,18.51851852,,,0.005642885933091495,-0.043127771060056434,-0.010882708585247884,-0.0,-1.2091898428053205,-0.006662227,-0.002957791,0.8361,-0.0,-0.2192982456,0.004433696090286175,0.0012091898428053206,,-904.2335,-134.0,-71.0,-118.0,-43.0,-0.0
Williamstown,-17.71288209606987,-122.58460698689957,-47.09334061135371,-29.557860262008727,,-93.39519650655019,-115.8296943231441,-30.062772925764193,0.17370000000000002,-0.2137,-0.574,-0.079,0.038,-0.10800000000000001,-0.107,-0.079,0.0,-1.57790927,,0.004366812227074236,-0.014055676855895195,-0.0,-0.0012281659388646284,-0.0,-0.007583948,-0.003079348,0.8405,-0.0,-0.00927988122,0.0002729257641921397,0.0006823144104803492,,-1123.731,-72.0,-118.0,-66.0,-62.0,-0.0
Wilmington,-15.5915595857149,-64.31733207271478,-16.64876015299326,-3.768962997980146,-2.604323348661309,-23.18535390433624,-66.02776225879927,-9.742575959431003,0.1922,-0.2534,-0.674,-0.087,0.033,-0.08900000000000001,-0.135,-0.052000000000000005,4.366812227,-0.561773476,,0.01001332244617302,-0.0044264901800679015,-0.000558683226610512,-0.0003867806953457391,-1.4181958829343764,-0.007667003000000001,-0.0026377109999999996,0.8648,-0.04297563281619322,-0.047214353160000014,0.00120331771885341,0.0008595126563238644,-143.2,-452.6154,-116.0,-77.0,-102.0,-118.0,-61.0
Winchendon,-31.238343901529284,-168.42596046251396,-86.5628496829541,-18.360686311077963,-10.220067139127188,-85.41588959343528,-209.1290563222678,-20.13241327862738,0.1628,-0.2564,-0.58,-0.071,0.031,-0.115,-0.254,-0.187,6.51465798,-0.758869285,,0.00988437150317046,-0.0175307720999627,-0.0009324878776575904,-0.0,-1.2122342409548676,-0.007367421,-0.0029529509999999997,0.8456,-0.0,-0.1220538721,0.0039164490861618795,0.0010257366654233494,-117.2,-1021.319,-80.0,-93.0,-111.0,-102.0,-282.0
Winchester,-15.726312018627976,-53.25541823392441,-17.638366469639976,-3.6808167651800106,,-14.441160666308436,-43.99068601110514,-9.152785240909905,0.2552,-0.1957,-0.5379999999999999,-0.069,0.038,-0.086,-0.079,-0.017,4.958677686000001,-0.588901472,,0.0092244313093319,-0.005731685473759627,-0.00026867275658248256,-0.00022389396381873545,-0.044778792763747084,-0.007110509,-0.002331794,0.8709,-0.08955758552749417,-0.014723203769999997,0.0004477879276374709,0.00022389396381873545,-47.7,-387.9086,-116.0,-102.0,-91.0,-76.0,-62.0
Windsor,,,,-0.0,,,,,,,,,,,,-0.0,0.0,,,0.0033003300330033004,-0.0814081408140814,-0.0407040704070407,-0.0,-2.2002200220022003,-0.007376984999999998,-0.0020894570000000003,0.8226,-1.1001100110011002,-0.0,0.0011001100110011,0.0022002200220022,,-932.4009,-1.0,-0.0,-261.0,-1.0,-0.0
Winthrop,-24.29418484469347,-72.52352717184355,-27.57438938149377,-8.88864711962139,-5.048142305390852,-48.13142577381277,-122.03666430941631,-9.568623184463908,0.184,-0.2475,-0.649,-0.08900000000000001,0.042,-0.121,-0.156,-0.057,0.0,-3.28471217,,0.00973725724854485,-0.013273132785725944,-0.0028830985149322745,-0.0007071751074362182,-1.468748300059838,-0.007900964,-0.002922498,0.8331000000000001,-0.0,-0.07331378298999999,0.005385410433552739,0.0017407387259968448,-110.5,-896.4669,-102.0,-101.0,-118.0,-129.0,-139.0
Woburn,-8.852667770278877,-40.58831019992361,-12.07181968674392,-3.728511396918375,-2.2284477269833185,-15.145804151279767,-51.50133706863619,-5.827072456386095,0.1957,-0.278,-0.623,-0.073,0.035,-0.111,-0.162,-0.045,3.194888179,-2.250409165,,0.01288679485546925,-0.004533299376034637,-0.00043295555838533044,-0.00015280784413599898,-1.095122882974659,-0.007902520000000001,-0.002588269,0.8412999999999999,-0.12733987011333248,-0.05513547574,0.0018082261556093208,0.0009932509868839934,-92.1,-682.4189,-120.0,-92.0,-115.0,-109.0,-154.0
Worcester,-1.727865317359108,-8.627285713503838,-2.894188089387064,-1.2943938788578684,-0.9955612962547412,-7.214672351418358,-21.30687260208745,-1.383605803700927,0.17379999999999998,-0.2724,-0.624,-0.09,0.039,-0.14,-0.203,-0.07200000000000001,6.148088746,-5.583972255,,,-0.002982852701807773,-0.0003831186956450351,-8.209686335250751e-05,-2.315131546540712,-0.008116413000000001,-0.003403024000000001,0.7719,-0.1258818571405115,-0.1962110961,0.003973488186261364,0.001778765372637663,-187.0,-1360.661,-91.0,-98.0,-93.0,-118.0,-136.0
Worthington,,-1249.8802873104546,,,-0.0,-1093.4557063048683,-1324.1819632881086,,,,,,,,,-0.0,41.66666667,-0.0,,0.008778930566640064,-0.1149241819632881,-0.0,-0.0,-0.0,-0.006324859,-0.0025609110000000004,0.843,-0.0,-0.0,0.0007980845969672786,0.0007980845969672786,,-464.756,-1.0,-1.0,-1.0,-102.0,-0.0
Wrentham,-34.81318681318681,-126.56703296703293,-34.48791208791209,-7.727472527472527,,-61.819780219780206,-101.52967032967035,-12.210989010989012,0.2152,-0.2091,-0.611,-0.066,0.033,-0.091,-0.115,-0.033,7.662835249,-0.620182511,,0.007032967032967033,-0.016087912087912087,,,-0.7032967032967034,-0.007586385,-0.003024813,0.8625,-0.0,-0.045537340620000005,0.002285714285714286,0.0005274725274725273,-109.4,-677.7517,-121.0,-110.0,-126.0,-75.0,-123.0
Yarmouth,-15.73919376258407,-60.112239215182285,-40.697425352354024,-8.850619029259306,-16.077624983935227,-29.22931928201173,-134.0658869896757,-12.277770637878596,0.20199999999999999,-0.2104,-0.599,-0.105,0.052000000000000005,-0.08900000000000001,-0.17600000000000002,-0.161,3.5460992910000004,-1.484245791,,0.007454054748746948,-0.007668251724285653,-0.0004283939510774108,-0.0004712333461851519,-1.7564151994173842,-0.008169563000000001,-0.0028306190000000004,0.8423,-0.12851818532322326,-0.09182736455,0.005911836524868269,0.0013708606434477144,-263.3,-498.7228,-117.0,-116.0,-92.0,-108.0,-48.0
