index,cancer_admissions_AA,cardio_admissions_AA,cardio_emergencies_AA,Diabetes_admissions_AA,Diabetes_emergencies_AA,Mental_admissions_AA,Mental_emergencies_AA,Stroke_admissions_AA,fruit_consump_%,obsese_adults_%,overweight_adults_%,diabetic_adults_%,heartrate_adult_%,poor_mental_health_%,smoking_rate_%,smoking_pregnant_%,infant_rate_2014_per1000,hiv_density_per1000,firearm_deaths_2015_%,live_births_2014_%,chlamydia_%,gonorrhea_%,syphillis_%,nonfatal_opiod_hospitalevents_%,hypertension_%,diagnosed_depression_%,anyexercise_%,suicide_deaths_%,risk_per1000,smokers_quitworks_%,smokers_helpline_%,substanceuse_rate_AA,mentalhealth_hosp_rate,breast_cancer_sir,prostrate_cancer_sir,colorectal_cancer_sir,lung_cancer_sir,cervical_cancer_sir
Cohasset,0.2443365121,-0.2428744322,-0.3698747492,,,-0.2419098721,-0.2340310968,0.3531994921,0.3224981129,-0.6461155811,-0.588430751,0.2129990794,0.1088492637,-0.146144038,0.1543928016,0.545497081,-0.4750529212,,-0.2448892329,-0.3860491389,-0.06653611038,-0.06090452537,-0.126837945,-0.2855894161,-0.9228240842,-0.2811408224,0.1363532542,-0.5055196414,-0.8491443312,-0.09703528212,0.02011533251,0.06240393533,-0.7939772998,0.6514511028,-0.0590210262,-0.1192694238,-0.7069409991,-0.9139486493
Colrain,,1.706559912,1.087013241,,,,1.923655889,,,,,,,,,-1.122420587,-0.4750529212,,-0.2448892329,0.6722064884,0.0402522248,-0.1036388329,-0.126837945,-1.257898076,-1.133409534,-1.279689298,1.320794591,1.746756829,0.5140571425,0.06674429186,-0.1231780607,,-0.2754154352,0.3825666518,0.5727364385,1.196581949,0.2010049634,-0.9006248973
Concord,-0.3781878095,-0.452188083,-0.426165425,,,-0.3233482507,-0.3834505652,-0.5888324844,-0.315933345,-0.2894357279,-1.117276607,-1.271308407,0.4056067299,-0.5589757483,,1.691137499,-0.09647457143,-0.1790175893,-0.2448892329,-0.9203531766,-0.09158259192,-0.1118963485,-0.1073883809,-1.180218137,-1.975514753,-0.06511118856,0.05643913993,0.1282731335,-0.8491443312,-0.2353784235,-0.2378206054,,-0.4868740848,0.8665586635,0.4937667554,0.1487743744,-1.027392515,0.57831157
Conway,,0.3820985882,1.47421851,-0.4880062904,,0.9024787267,0.5843401982,,,,,,,,-1.584427113,-0.9370964014,-0.4750529212,,0.6119036778,-0.4188803025,-0.04228197158,-0.05580047156,-0.126837945,-0.5075098648,-2.62047641,-1.450159945,0.6586490725,1.535293094,0.7511356593,-0.06905729232,-0.00153819081,,-1.067030825,0.7052279929,-2.322818608,-1.142709381,-0.680236706,-0.9139486493
Cummington,,3.26034295,,,-0.7271671657,,,,,,,,,,,0.6465830002,-0.4750529212,,1.548398255,0.2901771936,0.0971951324,-0.2368314864,-0.126837945,0.3126819004,-2.144898165,-0.4906155922,-0.9481954396,,2.656230886,-0.09792590696,-0.1309273636,,,2.022761802,-2.322818608,6.240678879,-2.282494287,-0.9139486493
Dalton,0.4272701848,-0.09612853086,-0.1179214651,,,0.7702176976,-0.00467076931,0.2689974483,-0.4092712774,1.244555821,0.7133436636,1.697306566,0.4056067299,0.6279154186,,-1.122420587,0.3513860907,-0.1471078986,-0.009470634308,-0.3310870326,-0.08133401906,-0.2368314864,-0.126837945,-0.02080562002,0.7584486414,0.1155688875,0.2647866521,-0.5055196414,0.9462917554,-0.2269026454,-0.2542967997,,1.826338874,-0.2896444755,0.7569990324,0.5873914988,0.3078221354,0.3651315387
Danvers,-0.5335009583,-0.4299427206,-0.4623115219,-0.1403202329,-0.3740798939,-0.2831507324,-0.3938415053,-0.5510890069,-0.2972657585,0.3810151239,0.1844978077,0.4603836605,0.2572279968,0.318291636,0.6606315108,0.7476689195,-0.4750529212,-0.1286904939,-0.2448892329,0.2323180253,-0.1032083783,-0.2267913132,-0.1143337292,-0.2590821476,0.8264151345,1.665925191,0.1363532542,0.03777148089,-0.3742225276,-0.2298698795,-0.2187518547,-0.3790969665,0.9049434545,0.3556782067,0.6253828939,-0.02179895173,0.1475963773,0.01871398779
Dartmouth,-0.6108826892,-0.458583765,-0.4823199099,-0.1577950806,-0.1283710847,-0.3923197173,-0.4593417133,-0.5716023739,-0.7602219033,-0.6541609913,-0.4257089492,-1.023923826,-0.1879082026,-0.9202034947,-0.9021053741,-0.3474285391,0.1540275207,-0.05184342411,-0.2448892329,-0.5274733867,-0.09735087664,-0.2105204323,-0.1165978608,0.5007177881,1.163219369,-0.2434243181,-0.6570797375,-0.06060194947,-0.606280451,-0.2028994635,-0.1398112078,-0.3261168583,-0.768881485,-0.1820906951,0.9412616263,0.2462448465,-0.1995594318,0.4983690583
Dedham,-0.4934437175,-0.4378646381,-0.4204674276,-0.1152574905,-0.312679701,-0.2828616426,-0.3971409063,-0.5060304099,-1.040235701,-0.343071796,-0.5680905258,-0.4054623732,0.4056067299,-0.3525598932,0.04434090828,-0.01047547492,0.6004223908,-0.006261312608,-0.2448892329,1.274556088,-0.09603369334,-0.1944789669,-0.1025467454,0.3498126699,0.810084908,1.03730837,0.4360311827,-0.3547454285,-0.4213697285,-0.07345356586,-0.09749345543,-0.1919005841,1.070776181,0.732116438,0.2305344785,-0.4604160761,0.5481607725,0.7914916014
Deerfield,0.1720929587,0.1495687447,-0.1120942,,,0.2121299277,-0.09047721173,1.934472913,1.091602676,0.7403767805,0.001435780604,-0.2817700827,0.553985463,-0.146144038,-0.7920534808,-0.7517722161,0.7646055967,-0.08533852454,0.3660148032,-0.9903827954,-0.04600337569,0.06434904926,-0.126837945,-0.1878257607,0.1190641133,-0.9536313649,-0.1975735805,-0.5055196414,0.3255292788,0.5122626567,0.3075984816,,-0.1708198702,-0.450975146,-0.164313937,-0.1923722779,-1.508069789,-0.9139486493
Dennis,-0.3024417098,-0.3302537439,-0.1819677126,0.1290412025,0.6932119757,-0.1073770211,0.1315646194,-0.06266537142,-0.3458014833,-0.2036180189,0.6726632131,1.449921985,2.928045193,-0.5073717845,-0.7480327235,0.2422393232,0.01695162679,0.01848809937,-0.2448892329,-0.4475139922,-0.08763999036,-0.2094203442,-0.126837945,1.37162583,0.9096235837,-0.4310379696,0.7471254133,0.2890862256,0.753716756,-0.2026632855,-0.2465217964,3.094632129,-0.3172924276,0.6783395479,0.8359687155,-0.04616656975,0.09418779131,0.1119802515
Dighton,-0.2302767246,-0.1070442818,-0.2124775226,0.7671946517,,-0.1882956824,-0.1341632307,0.7513486677,,,,,,,0.6166107534,2.044938216,-0.4750529212,-0.05694404335,-0.2448892329,0.1693753715,-0.07332491647,-0.2073795859,-0.06952554317,0.02394729532,0.9363983251,-0.2433738232,-0.1547624478,-0.007490503195,-0.2717884131,0.1257812551,0.1078908486,-0.1336224651,-0.6695670552,-1.015632493,0.5990596662,0.904170533,0.1475963773,-0.9139486493
Douglas,-0.02732899769,-0.1777157631,-0.291065971,,,-0.2527968967,-0.2361305114,0.2291716479,0.4345036318,0.2335159365,-0.5070698501,-0.591000809,-1.671695534,-0.9718074585,0.0883616656,0.141153404,-0.4750529212,-0.137744361,-0.2448892329,-0.1059176834,-0.06944297868,-0.08739061196,-0.0492894422,0.2907132285,-0.4792994126,-0.3914089724,0.81276915,-0.08434755662,0.1422749224,-0.1183014162,0.02111491888,-0.3932249954,-0.8780041823,0.05990531072,0.01994865689,-0.5822541662,0.4680478935,-0.9139486493
Dover,0.825553571,-0.06275842929,-0.1481510717,,,-0.1559622132,-0.1269907717,,,,,,,,0.1543928016,0.3938682021,0.8021710062,,0.01553414423,-0.6934461486,-0.07411577244,-0.2001484033,-0.04117709882,-1.257898076,-1.405612891,-2.029250776,-1.656006166,0.1147881809,-0.6012895179,-0.1547606003,-0.1285772748,,-0.8872659356,0.5170088773,0.5990596662,-0.1192694238,-0.653532413,-0.9139486493
Dracut,-0.5793916833,-0.4336334908,-0.4738886292,-0.2181625383,-0.2393830559,-0.380837602,-0.4215420234,-0.4283269739,-2.305898064,0.8127854725,1.038787267,0.4603836605,0.4056067299,1.143955056,,-1.122420587,0.2775968932,-0.06384512928,-0.2448892329,0.7052062065,-0.1011238517,-0.2052858579,-0.1077398526,0.04969375964,0.8988890004,0.2116953209,-0.09197278659,0.08718469294,-0.1357155425,-0.2381526111,-0.2689987701,-0.3632029341,-0.7332166909,0.5170088773,0.2042112508,1.050376241,1.002133754,0.591635322
Dudley,-0.296172745,-0.2812237906,-0.2318343267,0.1720083888,,-0.2981677717,-0.2824976814,0.07582211094,-0.09565582442,0.9307848224,0.6726632131,0.2748452247,-0.781423135,0.6795193824,0.7706834041,0.3433252425,-0.001475509883,-0.1419875204,-0.2448892329,-0.1565665301,-0.07268714086,-0.1528263751,-0.06144950325,-0.3293434451,0.6902126523,0.2670534668,0.2419540481,-0.5055196414,-0.2262661196,0.1239136561,0.3567624023,-0.1848365697,-0.09036054528,0.08679375581,0.01994865689,0.1731419924,1.242472391,-0.9139486493
Dunstable,,0.1650571616,,,,,-0.1697286023,,,,,,,,1.254911735,1.084621984,-0.4750529212,-0.2521705415,-0.2448892329,-0.5313025598,-0.05258593696,-0.09035748577,-0.126837945,-0.4483692896,-1.331812117,-3.680454783,0.8784128868,-0.5055196414,-0.2253063688,0.2510186372,0.3126436156,,-1.136550519,1.21610845,-0.769748174,0.1000391384,0.2277092564,-0.9139486493
Duxbury,-0.3522350914,-0.3795217722,-0.4010732633,-0.2061195652,,-0.3421775031,-0.3610484287,-0.3561651795,0.8451905345,-1.405065945,-1.239317958,-0.7146930995,0.7023641961,-0.4557678207,-0.9901468887,0.2422393232,0.0003048563019,-0.1507974882,-0.2448892329,-0.8345825509,-0.09474037529,-0.2017773946,-0.126837945,-0.7348107021,-0.3173096554,-0.5647104871,0.005065780748,-0.5055196414,-0.7202251026,-0.2299105586,-0.257173943,-0.2749027537,-1.152540556,0.5438973224,0.5990596662,-0.7528274923,-0.546715241,-0.3277035631
East Bridgewater,-0.1367055106,-0.2862071126,-0.3838863713,0.1186151762,0.5754984985,-0.2657585891,-0.3025964907,-0.2201306974,-0.8796944568,-0.2036180189,-0.3036675978,0.02746064365,-0.4846656688,-0.4557678207,-1.606437491,-0.7012292565,-0.1636116187,-0.2521705415,-0.2448892329,0.4557466798,-0.0869743581,-0.1947638609,-0.09706988108,2.356393426,0.5019254293,0.9492516461,0.6272542419,-0.5055196414,-0.4841217879,-0.2059333882,-0.2127388077,2.11096812,-0.2812143336,-0.3165329206,0.07259511228,-0.02179895173,0.3078221354,0.3917790426
East Brookfield,4.288968964,1.265395917,1.249029048,12.89815346,,0.2873686091,0.7760740842,,,,,,,,0.4405277242,0.3938682021,1.331306634,-0.2521705415,0.4815484681,0.6516315346,0.07196876973,0.6329359894,-0.126837945,-1.257898076,-0.2770827408,-0.4157222474,0.4331771072,2.955114295,-0.8491443312,1.076733963,0.6474991746,,0.1066167915,-0.07453691474,-0.03269779851,-0.2411075139,-0.1194465528,-0.9139486493
East Longmeadow,-0.3786155308,-0.3630634291,-0.4250810863,-0.1612316933,,-0.25822695,-0.4112317785,-0.2284007479,-0.6295487979,0.6626044817,0.4896011861,1.51176813,1.889394061,-0.04293611049,0.5725899961,0.4949541213,-0.4750529212,-0.2521705415,0.4418094933,0.1331530179,-0.09527024048,-0.1850129273,-0.06768014289,-0.5705632855,0.9430225792,1.200277374,0.4674260134,-0.03818767481,-0.6363903441,-0.2321800359,-0.2418653189,-1.260332767,0.1461977527,0.006128420534,-0.0853442539,-0.02179895173,0.5481607725,-0.9139486493
Eastham,1.24601941,0.01938268952,0.3163206493,,,0.1378241804,0.7923371833,0.390872022,-0.2225954125,-0.4771619664,0.7947045645,0.7077682416,3.373181392,-1.075015386,-0.8580846168,-0.5496003776,-0.4750529212,0.06282104849,-0.2448892329,-1.144434269,-0.04977914859,-0.07084950458,-0.126837945,0.9437299267,-0.08011404184,-1.129116782,0.4731341644,-0.5055196414,-0.8491443312,0.09830605585,0.3242765394,1.911409712,-0.6572550282,1.027889334,0.9412616263,0.4168181726,0.3345264284,0.5383403142
Easthampton,-0.4350492713,-0.3471986281,-0.3612880883,0.2511900451,-0.05903758606,-0.1826112667,-0.365825447,-0.2452846399,0.4046354934,-0.9303867422,-0.4053687239,-1.271308407,-0.3362869357,-0.2493519656,0.04434090828,0.4275635085,-0.1809943891,-0.06783466728,-0.0527233567,0.6233521303,-0.09434482978,-0.1928453822,-0.0952334636,0.00435858699,0.7099702103,-0.1498005362,0.4788423154,0.1810661645,-0.06867042749,-0.2046306088,-0.2577220327,-0.83119389,1.727472725,-0.1014253598,-0.164313937,1.294052421,0.1743006703,-0.9139486493
Easton,-0.4249543239,-0.4163201343,-0.4388012694,0.02842268213,-0.4709512441,-0.2988889798,-0.4250338051,-0.4686974378,-0.4092712774,-0.6970698458,-1.747823589,0.2748452247,-1.374938067,-0.2493519656,0.4185173455,0.4444111617,-0.01857216736,-0.126637991,-0.2448892329,-0.2474102257,-0.09579806625,-0.1889477265,-0.1126390609,0.04641261071,0.3676526211,0.6226477372,0.4702800889,-0.04282803126,-0.7391101316,-0.1056740252,-0.1344928804,0.2019182203,-0.4683259001,0.9203355537,-0.0590210262,0.2218772285,0.7083865306,-0.08787602787
Edgartown,1.038970604,0.4567574389,1.846567936,2.645314233,,-0.1449722206,0.81408248,2.865732629,,-0.4717983596,-0.9748950303,-0.5291546637,-0.03952946944,-0.8169955671,-0.7480327235,-0.7517722161,0.4546909671,0.1489858853,0.1171359406,1.120129892,-0.04518789023,0.05638776296,0.1907104313,0.3274291303,-0.5731663278,-0.2613910204,-0.03489127639,-0.5055196414,-0.8491443312,0.3230795637,0.2717747681,-0.5415692984,-0.9092966219,0.6783395479,1.783604913,0.6361267348,0.01407491227,1.244499168
Egremont,,0.7999226411,,-0.4880062904,,,,,,,,,,,0.4625381028,-0.07786608775,-0.4750529212,,0.9839770932,-0.9794622713,0.0886983491,0.4555580523,-0.126837945,-1.257898076,0.1226375076,-1.096291967,-0.1119513152,-0.5055196414,1.604618321,0.03338767768,0.2136368459,,,-2.440720083,-0.2959300755,1.708301928,-1.000688222,-0.9006248973
Erving,,1.305919802,2.691892,,-0.7271671657,,0.6059400894,,,,,,,,,-1.122420587,-0.4750529212,,-0.2448892329,1.377873464,-0.1063123859,-0.2368314864,1.572373593,-1.257898076,-0.5420611345,-0.6851470395,0.5901512603,-0.5055196414,2.656230886,-0.2290544261,-0.2066005136,,-0.8905752106,-2.440720083,-2.322818608,0.5873914988,-0.520010948,-0.9139486493
Essex,1.736929237,0.3130092199,,,,0.1403986937,0.3942333081,3.218326318,,-0.8472508366,-0.9545548051,-0.1580777921,0.1088492637,0.7311233462,,1.556356273,0.9144544286,,-0.2448892329,0.262656149,-0.01330494325,0.3081764508,-0.126837945,-0.5252163401,-0.6604275039,-0.8294897521,-2.135490852,-0.5055196414,-0.3483764431,-0.2031052464,-0.2066904774,,1.618361528,-0.2089791402,-1.138273362,-1.362017943,1.108950926,1.630887975
Everett,-0.6157231036,-0.4844616497,-0.4452410425,-0.2621302674,-0.2073491931,-0.3476591912,-0.4375651983,-0.7141492394,0.688382808,0.7671948146,0.9370861411,0.33669137,-1.226559334,1.659994694,-0.263804393,-0.3979714987,-0.01501332572,0.4384801746,-0.1764492205,2.171718131,-0.1011976816,-0.2368314864,-0.08556609771,2.098768812,1.360068749,0.4892718769,-0.6656419641,-0.2609916222,0.4635681985,-0.2449765223,-0.2593902613,1.104346064,1.050990493,-0.07453691474,0.01994865689,-0.07053418777,1.242472391,2.510255604
Fairhaven,-0.3194772911,-0.3142317977,-0.3815636679,-0.1267521721,0.1728919907,-0.3069540554,-0.313219039,-0.02249727042,-2.145356821,0.1932888854,1.059127492,1.449921985,0.9991216624,1.350370912,2.223368396,-0.1621043538,-0.1267191227,0.02050461191,-0.2448892329,-0.5340894286,-0.05307161701,0.07127203832,-0.1052807662,0.9806389122,1.587673595,1.33222991,-3.613901966,0.1969528707,-0.1203039395,0.1483395484,0.155233993,0.5939710212,-0.4050438019,0.140570646,0.5727364385,-0.5091513121,0.8686122887,1.164556656
Fall River,-0.7166147668,-0.5171430656,-0.4980862711,-0.3028578286,-0.3537846666,-0.3876227445,-0.4350650923,-0.7753561143,-1.869076541,2.008869792,1.954097402,4.604075393,2.186151527,2.950093789,0.8807352974,0.309629936,0.306196191,0.1672833602,-0.2273933482,,-0.1036650735,-0.2158835766,-0.1182055847,2.864010211,2.404293951,2.472725749,0.6871898276,0.07791368581,2.542087308,-0.2025761556,-0.2466150035,2.211630326,-0.2856710252,-0.3703098108,0.2305344785,0.4899210267,1.108950926,0.8314628572
Falmouth,-0.5280459237,-0.4471711053,-0.3929217248,-0.2409341887,-0.1155546104,-0.352729266,-0.2992669095,-0.4793602094,-0.6631504536,-0.7131606662,0.1844978077,0.8314605321,2.77966646,-0.8685995309,3.103783542,2.179719442,0.2698376167,-0.06897259459,-0.2448892329,-0.393100749,-0.08840558878,-0.1082408074,-0.1158688224,1.852595043,0.8518094801,-0.33164515,-1.858645527,0.2093704867,0.09792195523,1.775617849,0.8164168758,2.681387285,-0.8180066809,0.5438973224,0.6517061216,0.05130390233,-0.03933367375,-0.1811422916
Fitchburg,-0.6549532499,-0.4720422092,-0.4459317736,-0.1187289935,0.2052605011,-0.3639068287,-0.3809090312,-0.6186512063,-0.8647603876,2.572048508,1.343890646,1.697306566,-0.781423135,1.19555902,-0.263804393,1.354184435,0.7654163609,0.1484992535,-0.2066034665,1.384207506,-0.09981287618,-0.2152598447,-0.118442408,1.69283656,-0.2246194711,1.59804432,-1.93285149,0.04164230538,1.187837488,-0.08632333949,-0.1304408504,0.6628451619,0.9270963339,-0.1014253598,-0.164313937,0.05130390233,1.189063805,1.337765432
Florida,,,,,-0.7271671657,,,,,,,,,,2.003264609,1.606899233,-0.4750529212,-0.2521705415,-0.2448892329,-2.045282553,0.6208303907,1.959500678,-0.126837945,-1.257898076,1.568798585,0.2012334171,0.6472327705,3.996273157,-0.8491443312,8.63343511,9.156272892,,,-2.440720083,-2.322818608,-2.214884574,-2.282494287,-0.9139486493
Foxborough,-0.3039919352,-0.4024275772,-0.386895822,-0.2951907282,,-0.2743969389,-0.4265956991,-0.3566436401,-0.1964607914,-0.461071146,-0.1002653455,-0.7765392448,-0.9298018681,-0.4557678207,,-1.122420587,-0.219091041,-0.1704138552,-0.2448892329,0.466724984,-0.102716939,-0.2368314864,-0.09770548472,-0.3270771169,0.6028712446,-1.058221999,-0.8083457396,-0.08359775276,-0.2108823697,-0.246393068,-0.2729398703,-0.6916796051,-0.1165048244,0.9203355537,0.4411203,0.3437153186,0.4146393075,0.1519515074
Framingham,-0.6842640538,-0.5202778653,-0.5112661999,-0.3879493053,-0.5691503821,-0.3880663797,-0.4854379925,-0.7967249128,0.2403607323,0.5767867727,-0.324007823,-0.2817700827,-0.03952946944,-0.04293611049,-0.5279289369,-0.4653621115,-0.05010649871,0.1840988655,-0.2448892329,1.48950563,-0.1018942697,-0.221289453,-0.1195793199,0.01767705914,0.962769851,1.023128782,1.126717456,-0.2952680682,0.3041241156,-0.2089400932,-0.2467266785,-0.8541519369,0.7135627986,0.140570646,0.01994865689,0.2949800825,0.2811178424,1.497650455
Franklin,-0.5183835211,-0.4774655063,-0.4736789098,-0.3051516785,-0.5556641189,-0.3594357126,-0.456563448,-0.6993708197,0.5241080469,-1.281702989,0.123477132,-1.271308407,-1.078180601,0.008667853291,-0.04370060636,-0.499057418,-0.1655176242,-0.2177143858,-0.2448892329,-0.06042305357,-0.09245439929,-0.1887466775,-0.1113502632,0.02046982334,0.5730477005,-0.5759235019,0.6129838644,-0.2812134239,-0.53309619,-0.003729898136,0.01044345505,-0.6475295149,-0.5215529487,0.4632319871,0.2831809339,0.07567152035,-0.09274225978,0.8847578651
Freetown,-0.227961235,-0.2176056695,-0.2330790091,0.6369199024,,-0.2426637449,-0.1413787051,0.1154542295,-0.416738312,-0.05611883146,-0.5680905258,-1.023923826,-0.3362869357,-0.09454007426,-1.034167646,-0.583295684,0.1767262995,-0.03363186802,-0.2448892329,0.03750430394,-0.08038756052,-0.1593404362,-0.08971918519,1.558837388,0.8349587765,-1.529594671,-1.439096427,-0.1023297694,0.04857371255,-0.1132598548,0.008560060683,0.5621829562,-0.9407098169,0.4094550969,0.9149383986,-0.2167398959,1.162359512,2.083895541
Gardner,-0.4363878164,-0.3465242488,-0.2525244618,0.07702456835,0.3565552281,-0.1832736648,-0.1602445482,-0.2724272024,0.4233030799,2.175141603,1.465931997,1.140691258,0.7023641961,-0.3009559294,0.1103720443,0.3770205489,0.2809720045,-0.02307023657,-0.2448892329,0.6900013723,-0.09779511568,-0.1723743935,-0.1093866307,0.8330748013,0.8887942132,1.683945544,-0.8568650232,0.2527161651,1.155875735,-0.1640347429,-0.2099176526,0.5833749995,2.144661327,-0.1820906951,0.04627188458,0.2462448465,1.082246633,-0.9139486493
Georgetown,-0.01420016743,-0.1720284085,-0.1901055209,,,-0.1410041782,-0.2541201722,0.4296838117,0.1992920421,-0.9545229729,-1.503740886,-0.8383853901,-0.6330444019,-0.4557678207,-0.8140638595,-0.4653621115,0.07953115255,,-0.2448892329,0.02318764218,-0.08057435287,-0.1354253863,-0.126837945,-0.1545147805,-0.06535964726,0.0839496375,0.3447007664,-0.5055196414,-0.6147084091,-0.1532653996,-0.2444346175,-0.7022756267,-0.6880385697,0.08679375581,0.704352577,-0.5091513121,0.1475963773,0.1785990113
Gill,,1.158395939,2.06864978,-0.4880062904,,1.206277112,1.395985995,,,,,,,,,1.185707903,-0.4750529212,-0.2521705415,-0.2448892329,-0.7489552305,0.05208402498,-0.2368314864,-0.126837945,-1.257898076,-0.5420611345,-0.6851470395,0.236245897,1.79183053,2.155462998,-0.166542062,-0.1965604108,,-0.4458704133,0.436343542,0.9149383986,0.3193477005,2.844729972,-0.9006248973
Gloucester,-0.5478836391,-0.4406446762,-0.4336855835,0.01358775709,-0.221118218,-0.2775979111,-0.3115994949,-0.5723731249,0.5651767372,0.5311961147,-0.2019664717,0.02746064365,-0.03952946944,0.2150837084,0.6166107534,0.6634306534,-0.1392091793,0.09787649973,-0.2448892329,0.04501409651,-0.09568620809,-0.2056329538,-0.1011249285,0.5221597893,-0.5792495326,0.6296823023,0.6272542419,-0.3813868085,-0.3009633132,-0.1579439061,-0.1037322541,0.5639489599,1.684628491,0.5170088773,0.4674435277,0.1000391384,1.189063805,-0.06122852396
Goshen,,,,,-0.7271671657,2.822830376,1.784397114,,,,,,,,,-1.122420587,-0.4750529212,-0.2521705415,1.162252409,-0.08159820387,-0.1063123859,-0.2368314864,-0.126837945,-0.02550867832,-2.144898165,-0.4906155922,1.021116662,2.846180106,1.525464687,-0.246393068,-0.2729398703,,,-2.440720083,-2.322818608,-2.214884574,-2.30919858,-0.9139486493
Gosnold,-0.8062173864,-0.5681914395,,-0.4880062904,-0.7271671657,-0.4330361397,-0.5401312623,-0.9244867407,,,,,,,,,-0.4750529212,-0.2521705415,-0.2448892329,7.145004138,18.47506274,-0.2368314864,-0.126837945,,0.8518094801,-0.33164515,-0.1233676172,,-0.8491443312,-0.246393068,-0.2729398703,,,-2.467608528,-2.349141836,-2.190516956,-2.30919858,-0.9139486493
Grafton,-0.4373423422,-0.4248025819,-0.4410004948,-0.3053286602,-0.3458818127,-0.3163057661,-0.3517129638,-0.4431377955,-0.5623454866,0.9307848224,0.2048380329,-1.333154552,-1.078180601,-0.9718074585,-0.6820015875,-0.5664480308,0.5563106092,-0.1206297367,-0.2448892329,0.8446585672,-0.08652745861,-0.1927564138,-0.09024334232,0.05750407932,0.009465623194,-0.03293333917,-0.4230455457,-0.3067714445,-0.2848644182,-0.1842204863,-0.1473929158,-0.2024966058,-0.5094560774,0.5976742126,0.3621506169,0.1731419924,0.7884994096,0.09865649954
Granby,0.3561061617,-0.01789081271,-0.1553622271,,,0.06172378814,-0.1559874503,0.6010711761,,-0.09634588256,0.1438173572,-0.5291546637,-0.3362869357,0.008667853291,0.0883616656,0.0232198315,-0.4750529212,-0.1406765094,-0.2448892329,-0.4992852511,-0.06157853022,-0.004003410799,-0.126837945,-0.8289686442,0.1821508763,-0.6686857152,0.2904733317,-0.5055196414,-0.4754748919,-0.1602311954,-0.1371959373,,0.3717919806,-0.719859597,-0.427546214,0.3437153186,0.4947521865,0.5116928102
Granville,,1.657334812,4.375794272,,,,1.432165985,,,,,,,,,-1.122420587,-0.4750529212,,0.6864074091,-0.616489629,0.03975807077,-0.2368314864,-0.126837945,0.3733806435,0.4304986892,-0.9488343532,0.7242928092,1.712755071,-0.8491443312,-0.1885661846,-0.2729398703,,-0.07398571955,0.2212359813,1.494049408,1.050376241,0.6015693585,-0.9139486493
Great Barrington,0.02404855863,-0.07628713589,0.5647405763,,2.503093132,0.4647606488,0.1113400257,1.405202827,0.311297561,-0.4986163937,-1.564761562,-0.2199239374,0.2572279968,-0.1977480018,1.342953249,1.657442193,1.245289512,-0.130903398,-0.2448892329,-0.1360191874,-0.09088921048,-0.194783403,-0.126837945,-0.2121418202,-0.02855594968,1.374917002,0.9240780949,-0.5055196414,-0.4533761616,-0.2266219688,-0.1972936915,-0.7676177602,2.556830431,0.1943475362,0.2042112508,-0.07053418777,0.4146393075,1.484326703
Greenfield,-0.4258734914,-0.3589431008,-0.3138807347,0.5088740251,1.7934097,0.02022314074,0.04852303762,-0.0799754429,0.6361135658,-0.198254412,-0.8121732285,1.140691258,-0.1879082026,0.9891431651,0.9467664333,2.196567095,0.4045656445,0.01345186294,-0.153616981,1.133815849,-0.08104935524,-0.1436214592,-0.09681583865,0.2609086243,0.3943923898,1.658177386,-0.5914360008,-0.2881163791,0.4992785095,-0.0782614987,0.03063424004,-0.822363872,3.146373513,-0.1283138049,-0.5065158971,0.5630238807,0.3345264284,0.5383403142
Groton,-0.2764045477,-0.2910321409,-0.3160082802,0.1719912096,0.6740299916,-0.217784684,-0.2619608338,0.2636398485,0.6062454274,-0.6461155811,-0.9952352555,-0.5291546637,-1.374938067,-0.04293611049,-1.430354462,-0.6506862968,-0.4750529212,-0.1887833768,-0.2448892329,-0.8124510356,-0.09082264128,-0.1932173398,-0.0966613571,0.06785248865,-0.3590362847,0.7878763861,0.7842283949,-0.1777367447,-0.634529522,-0.1922761453,-0.2075535462,-0.6492955185,-0.4400422845,-0.15520225,-0.164313937,0.5386562627,-0.7336452921,-0.06122852396
Groveland,0.1597237287,-0.1448680911,-0.2261815861,,,0.04150492494,-0.1467783901,0.2868269915,,-0.24384507,-0.07992512031,-1.023923826,-0.1879082026,-0.146144038,-0.197773257,-0.1621043538,-0.4750529212,,-0.2448892329,-0.4884716662,-0.0833658435,-0.1557365118,-0.126837945,-0.6528366543,0.6392799556,0.4831525311,0.002211705238,0.04300401447,-0.554692813,-0.1319999739,-0.236466597,,-0.2597244114,0.9472239988,0.1778880231,-0.2654751319,0.3879350144,1.764125494
Hadley,0.3491876066,-0.1834751029,-0.09841850142,,4.29155683,0.2992579498,-0.1332156588,0.275018677,0.5054404604,0.8878759679,0.2048380329,-0.2199239374,0.2572279968,-0.7137876396,-0.4839081796,0.05691513792,-0.4750529212,-0.1197766138,-0.2448892329,-0.8344504711,-0.0572659372,0.02609117263,-0.126837945,-0.4732163679,0.8360820196,1.082059439,0.5758808827,0.205840336,-0.750467549,-0.1227662685,-0.2492894529,-0.2784347609,0.01636022028,0.2750128715,-0.1379907093,0.02693628431,-0.8404624641,0.6982253377
