,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0,-0.3170080857,-0.3250340571,-0.39105741509999997,0.2602051202,0.5404514257999999,-0.3069330358,-0.3342282356,-0.1952269488,-0.278598172,0.06724412528,-0.2426469221,1.2643835490000002,0.25722799679999997,1.143955056,0.9027456759999999,0.5118017745000001,-0.012730548880000001,-0.16467485240000002,-0.2448892329,0.9921111963,-0.08874031924,-0.1798226456,-0.09551447905999999,2.328396924,0.6411746569,0.4833734461,0.05073098891,-0.05186568358,0.4917051443,-0.08477058889,-0.1296558716,2.41472074,-0.1770617782,0.03301686563,0.2831809339,0.9285381509999999,1.295880977,0.7648440975
1,-0.5062800022,-0.4763637303,-0.45221927219999997,-0.30751147289999997,-0.4250874501,-0.3290014002,-0.425656427,-0.6953362189,0.9011932939,-0.2733449074,-0.8325134537000001,-0.2199239374,-0.4846656688,-0.8169955671,-1.254271433,-0.8191628289,0.8615767698000001,-0.1599308113,-0.2448892329,-0.3630199071,-0.09885785898,-0.2088454146,-0.1086846287,-0.21385727899999998,-1.904394539,-0.5791930440999999,0.5987134868,-0.1900249084,-0.7655882818,-0.203900105,-0.2100047963,-1.124350489,0.1019308082,0.3019013166,0.1778880231,-0.4604160761,-0.7603495851000001,-0.1011997798
2,-0.08884842016000001,-0.2409889128,-0.36481688100000004,0.5448046637,0.9232434125,-0.2529991302,-0.2755525267,0.057063580999999995,-1.010367562,1.4349638630000001,1.791375601,-0.2199239374,0.25722799679999997,1.3503709119999998,0.7266626467,0.2927822828,-0.4750529212,-0.2521705415,-0.2448892329,-0.6284936907,-0.08246797654,-0.2056282089,-0.07826152721,0.8115437006999999,1.46480191,-0.6936522675,-1.6388817130000002,-0.5055196414,-0.35176000979999994,-0.02631534582,-0.0858200683,0.2866863935,-1.117825274,-0.02076002456,0.8359687155,0.2706124645,0.7083865306,-0.07455227591000001
3,0.0712297096,-0.2330945587,-0.1479311207,0.44008964179608046,0.13245692647333124,0.3241754039,-0.1715674232,-0.06784194327000001,-0.5922136249000001,0.7081951395999999,-0.32400782300000003,0.8314605320999999,0.9991216624,0.6279154186,2.399451425,3.898180069,0.1185863691,-0.1335491472,0.1307598328,-0.01625821886,-0.08794346636,-0.1839177809,-0.126837945,-0.5999032981,0.941601039,-1.8725021080000002,-0.1975735805,0.389246629,0.5140571425,-0.164755115,-0.03495520433,-0.8329598936,3.588987851,-0.23586758530000002,0.44112029999999997,0.3924505546,0.8419079956000001,0.08533274757999999
4,-0.5350899688,-0.4418220706,-0.45139932130000004,-0.04086280477,-0.2255025736,-0.2690124899,-0.4161244204,-0.4665006214,-2.137889786,-0.005164566718,1.038787267,0.02746064365,1.147500395,0.4214995635,0.6166107534,0.3433252425,0.015044632350000002,-0.2521705415,-0.1901459687,0.4708865767,-0.09777661354,-0.2136981748,-0.1028290695,-0.2510588605,0.8211198456000001,0.600998066,0.6358164684000001,-0.11433730539999999,-0.058552545989999996,-0.1206239072,-0.02149929687,-0.871811973,1.089512447,0.43634354200000003,-0.21696039239999998,0.1000391384,0.9754294606999999,1.750801742
5,-0.8062173864,-0.5681914395000001,-2.4278789687404685,-0.4880062904,-0.7271671657,-0.4330361397,0.2105220665996419,-0.9244867406999999,-0.4250902864121466,-1.0803783496608148,-2.451779426259378,1.7423363018136433,2.450829775660284,-1.147024999262372,-0.5981964054379787,-1.1224205870000001,-0.4750529212,17.490977058225795,-0.2448892329,-1.221998742,0.12564423789999998,8.616510113,13.65580463,-1.257898076,-0.028555949680000005,1.3749170019999999,0.010773931770000002,-0.02761277625256181,-0.6406092617,-0.24639306800000002,-0.2729398703,7.745814482001885,-5.8878638842864905,-2.440720083,-2.322818608,-2.1905169559999997,-2.30919858,-0.9139486493000001
6,-0.46842512140000003,-0.3499871995,-0.3046593067,-0.06607874148,0.497524079,-0.1272629387,-0.2595176677,-0.17785694859999998,0.2440942496,-0.02125538716,-0.3850284987,-0.2817700827,-1.226559334,0.4731035273,-0.19777325699999998,0.32647758920000003,0.7573561317,-0.0603931565,-0.2448892329,1.071248925,-0.09123931283,-0.2240468102,-0.09698368823999999,0.649868562,0.5258159457,1.955872988,-0.3602558845,-0.0731440619,-0.17435960190000002,-0.03223757619,-0.1220014363,-0.7199356628,1.277155434,0.4094550969,0.5464132107999999,1.050376241,0.9220208746999999,-0.39432232289999997
7,-0.6622267132,-0.5110058101,-0.4936764475,-0.4032319393,-0.5322314729,-0.35731046829999996,-0.48858135770000005,-0.6919193095,-0.9468977681999999,-2.810330931,-2.947896877,-2.446385167,-3.007104132,0.2150837084,-0.6159704515,-0.499057418,0.08443897624,-0.1236301952,-0.2448892329,-1.6460155459999999,-0.09518089450999999,-0.1712570382,-0.11833090119999999,-1.020063104,-1.6855184859999999,0.8906712969,0.9012454909000001,-0.22830505239999999,-0.8055778213,-0.215078052,-0.2268574299,-1.5870434340000001,-0.7118590247,-0.1283138049,-0.4801926694,-0.02179895173,-1.134209687,0.01871398779
8,-0.5936653985,-0.4914084684,-0.4934192143,-0.326538596,-0.48382639310000003,-0.3933811908,-0.4767733689,-0.6656504746999999,-0.41673831200000006,-1.47211103,-0.7308123276,-0.4054623732,-0.4846656688,-0.9718074584999999,-1.518395977,-0.8191628289,-0.4750529212,-0.1544309614,-0.1570105332,-0.2779883921,-0.09958281854,-0.22135830920000002,-0.1172026557,-0.6421773863,-0.6985478234,-0.7451128414,1.3065242129999999,-0.4008595963,-0.6744302184000001,-0.2072871418,-0.21378653690000002,-1.332738915,-0.6554487276,0.43634354200000003,0.07259511228,-0.362945604,-0.7603495851000001,-0.380998571
9,-0.8062173864,-0.8352788704824272,-0.2905310880242891,-0.4880062904,-0.7271671657,-0.4330361397,-1.3726771966083509,-0.9244867406999999,4.29715862599957,1.500181598922702,1.4676438643999405,2.5305232698275892,2.797851146207215,0.596003607492253,1.98125423,2.162871789,-0.4750529212,-0.2521705415,2.164840828,-1.815525386,-0.1063123859,8.84300535,0.5674729887822432,2.96303561,-2.883187745,0.4525368664,0.9697433031,5.288346128596347,1.5638282049566203,3.893288945,7.16940306,1.342874709971217,0.1238928868178436,-2.440720083,-2.322818608,-2.214884574,-2.30919858,-0.9139486493000001
