Feature,Importance
comm_car_%,1.0022691136605022
no_vehicle_avail_%,0.5319577187582037
comm_walk_%,0.5111092618905227
comm_cycle_%,0.40823645033455636
comm_bus_%,0.3964989670119925
comm_taxi_%,0.050166330317507744
comm_wfh_%,0.031062597003157465
liquor_per1000,0.003955623745044616
comm_carpool_%,0.0011795579354156956
tobbaco_retailers_2019_%,0.0007793015656049059
