\,no_vehicle_avail_%,below_poverty_level_%,exp_perpupil_USD,debt_pervaluation_%,homeless_Shelters_per_1000,median_owner_home_USD,median_sale_homes_USD,unemployment_rate,race_Wh_%,race_Afam_%,race_Alaska_%,race_Asian_%,race_Hawaii_%,race_Other_%,race_Two_%,race_Hisp_%,labor_force_rate,emp_rate,emp_business_%,emp_computer_%,emp_legal_%,emp_healthcare_%,emp_healthsupport_%,emp_protective_%,emp_foodprepare_%,emp_clean_%,emp_personalcare_%,emp_sales_%,emp_admin_%,emp_farm_%,emp_construct_%,emp_repair_%,emp_production_%,emp_transport_%,emp_material_%,occ_lt0.5_%,occ_0.5to1.0_%,occ_1.01to1.5_%,occ_1.51to2.0_%,occ_gt2.01_%,owner_homes_%,moved_lastyear_%,house_noplumbing_%,house_nokitchen_%,age_lt18_%,house_lt1939_%,house_1940to1999_%,house_2000to2014_%,poverty_child_%,house_income_gt30_USD_%,median_household_income_USD,median_earnings_retail_USD,gross_rent_%,comm_car_%,comm_carpool_%,comm_bus_%,comm_walk_%,comm_cycle_%,comm_taxi_%,comm_wfh_%,income_capita_USD,households_recfoodstamps_%,gini_index,lep_%,exemplary_%,proficient_%,need_improve_%,unsatis_%,read_write,math,dropout_%,college_%,property_val_USD,tobbaco_retailers_2019_%,licensed_nurses_per1000,preschool_%,health_insurance_coverage_%,public_school_%,private_school_%,liquor_per1000,supermarket_per1000,food_est_per1000,dentists_per1000,young_females_%,physician_assisted_%,pa_provider_density_per10000,median_age,lt5years_%,renter_occupied_%,english_verywell_%,snap_%,physicians_per1000,pcp_per1000,psychiatrist_per1000,psychologist_per1000,pharmacist_per1000,registerednurses_per1000,advancedprn_per1000,population_density,rural_population_%,costas%income_wmgage_lt20%_%,costas%income_wmgage_20to25%_%,costas%income_wmgage_25to30%_%,costas%income_wmgage_30to35%_%,costas%income_wmgage_gt35%_%,costas%income_womgage_lt10%_%,costas%income_womgage_10to15%_%,costas%income_womgage_15to20%_%,costas%income_womgage_20to25%_%,costas%income_womgage_25to30%_%,costas%income_womgage_30to35%_%,costas%income_womgage_gt35%_%,avg_ela,avg_math,students_disabilities_%,students_highneeds_%,students_econodisadv_%,student_teacher_ratio,print_media_circ_%,libraries_%,crimes_against_persons_%,crimes_against_property_%,crimes_against_society_%,emp_pop_ratio_wh_only,emp_pop_ratio_hisp,less_than_highschool_%,highschool_grad_%,associates_degree_%,bachelors_degree_%,vacant_rentals_%,employed_male_%,employed_female_%
emp_farm_%,-0.0889593354162254,0.0864441065574207,0.22381458499132045,-0.12034889716892073,-0.08171256582036969,0.047327892016389775,0.013840424861819633,-0.01938693670584559,0.19705971506943465,-0.08490266241289027,0.2493173591700541,-0.23330009611139446,-0.03798786217207667,-0.06879559900052151,0.0738905033545283,-0.08638036837983191,-0.15860934493868722,-0.14289443054067796,-0.1428674827659727,-0.2466128202584155,0.06983895014650268,-0.026031533482796416,0.039184129808969154,-0.10426421792833333,-0.0007320804954238648,0.2847234998653265,0.0795057370406445,-0.04648871058259949,-0.08283103723499695,0.9999999999927208,0.25385157306938727,0.1334629345135255,0.15148319631709964,0.11233134886854866,-0.022232516315271254,0.15489801289802893,-0.1670410706025733,-0.0574933020394424,0.005116277632502571,0.05095593686637037,0.0736580751257449,-0.13863145408923516,0.17081892182924158,0.24215659926273264,-0.2077440030694193,-0.018662140431155442,-0.02153421370187663,0.10431496501303485,0.04783043709510389,0.052953272354693125,-0.21203419598736367,-0.099177176309914,0.048271971330064785,0.017793810137720516,0.0707025800342235,-0.20165373341432663,0.06216058044329185,0.026867603262836676,0.03588430773470198,0.19729481588055445,-0.12137810881614462,-0.02334512155651107,0.06079411402539595,-0.14047122129043105,0.15890743684497755,-0.1781730974480603,0.06658923665872486,0.11819838458709075,-0.10554138550508911,-0.16253992811384893,0.09306656337323188,-0.1969598755514024,-0.007197525952282121,0.11432181365827439,-0.002174031429471768,-0.07654626172783385,-0.16489682018788582,-0.18836621115047097,-0.20687299812144475,0.21061945507306945,0.21801987930422193,0.21602523571018586,-0.09566703942010533,-0.0554877787850271,0.0918537245220261,-0.06771723600750626,0.3016485790272769,-0.2249983581565786,-0.1204357100598116,-0.14366105270953666,-0.017271456188266174,-0.13330467061192894,-0.13151960624857814,-0.07136868057501194,-0.04379182059814394,-0.24869968640238277,-0.16306269145306174,-0.14381210217653287,-0.1863541176852387,0.4046533868492764,-0.04573268533067862,-0.11663143095158773,-0.10326035171608977,0.01990587703064572,0.15650404102689575,0.13312240610366002,-0.013099245052949153,-0.029536951041550574,-0.004682246368423753,-0.04963142788061768,-0.08770954905044662,-0.08495091245635243,-0.01693103881883222,-0.09885910348402821,0.05804538931837469,0.137555165850878,0.13389525888531958,-0.5385513521528156,-0.13022445959602275,0.5745961636120072,-0.01213461499737746,0.06917968702583151,0.0729156720197396,-0.1587151795302889,-0.17315900365833797,0.06693190837434189,0.166284740777287,0.10363380273936311,-0.14969617133936228,-0.11748715553028867,0.0011227588886397958,-0.0011227588886397958
emp_construct_%,0.04615517460871298,0.13236777854218287,0.1864569570290056,-0.15964563798150047,-0.07453480169854551,-0.2264793706408045,-0.2361164330299751,-0.08809176116804508,0.3683792491597442,-0.12507960987594166,0.09735802262011567,-0.39858735797565065,0.417231233393567,-0.012912840935649848,-0.022722070347853875,-0.09330040781948562,-0.218783259181307,-0.1882765419106583,-0.2587922801871012,-0.4674008141424387,-0.14938739208577628,-0.033488337954551084,0.15737927727351914,0.016968907831669666,0.07527058937073436,0.3954711907133045,0.05054375908538016,-0.1603424614200311,0.1255304868841922,0.25385157306938727,1.0000000000222744,0.17714342680305661,0.18782917825554965,0.3446389098377612,0.23983414399664943,0.08869334254053224,-0.106274406539881,0.018770950451002,0.06295072362276428,0.012029342085659214,0.12668306367752885,-0.2858602152453008,0.26602306056946456,0.2170809380330354,-0.4758389630915093,0.0004061716678330945,-0.04449432552097922,0.1279859545255103,0.08334177050932359,0.2254999528284405,-0.40960969934294633,-0.13364839922450794,0.1493762908405938,0.11307803843570984,0.054440498865014134,-0.2324956964540384,-0.021921808547697857,-0.08559404495247389,-0.0036367054692707512,0.12541104039582535,-0.3009978836733763,0.17211902024182726,-0.07449790597846595,-0.11469223892575534,0.10394541583467701,-0.1215649327128505,0.04289337641131269,0.16476100309909725,-0.32467673708725586,-0.3781227009664515,0.15649254291688955,-0.35015182357686064,-0.12419094078512466,0.18628373370371873,-0.0914750873775886,-0.13367175488679992,-0.2165285578336459,-0.41341113139429864,-0.37137442786425967,0.17079136457739993,0.13222794923967082,0.1146777474533619,-0.19201579456747156,-0.10631941647754782,-0.11998477388741628,-0.11986797728837344,0.3595088708112825,-0.24341342983380151,-0.12185092586555175,-0.13199553718569218,0.08495721925194549,-0.2534504927755109,-0.24232806589901146,-0.09380636722502733,-0.22962575523960582,-0.26761239123568337,-0.2179081474598995,-0.23722267733316307,-0.2151653360515181,0.45051522652696013,-0.25801159803281526,-0.2435344310970538,0.10099690484246253,0.1292901909860107,0.29358019779465944,0.0458267903550477,-0.025285051580991282,0.008321870546001845,0.15635264072465369,-0.008373538158958714,-0.0814846425524681,-0.10663727411172655,-0.2191631800248717,-0.2833707685313476,0.09309774643511548,0.23833924679256313,0.3154383653326911,-0.3851066099021709,-0.2675277788607968,0.5122242028722439,0.06198371178516722,0.050893569717500434,-0.056749050591754724,-0.2154194252533317,-0.18071944660698255,0.11925850122839575,0.4997145767750343,0.3656879817347295,-0.45132404199705467,-0.1749851415139715,0.2162403388789716,-0.2162403388789716
emp_repair_%,-0.17928297529423776,0.0103860865821426,-0.24987868082135695,-0.07629074978058843,-0.0905721862622172,-0.44592235461336366,-0.28681617279550975,0.16681541679418344,0.2448348145056388,-0.11925003556886643,-0.06541445353046031,-0.34889670310471527,-0.09126985868463504,-0.059325158305560684,-0.022716798840728195,-0.07253145505241769,0.11712277251510043,0.07644146122848737,-0.3907382565072937,-0.30569066172240883,-0.3206948570598948,-0.05594858894317067,0.1358367856007202,0.1317547302384926,0.047667442497139154,0.17196691067861627,0.11345642232135451,-0.06293080768329586,0.2395031709432341,0.1334629345135255,0.17714342680305661,0.9999999999475809,0.39411663866052793,0.2560111667896418,0.17893706507787072,-0.16501363752275644,0.17130011850422655,0.020073860443122774,-0.008652877058005543,0.14980211424552495,0.13998043012865524,-0.2235001670965451,0.054166862113311814,-0.06610503792829342,-0.1112657844852437,-0.062125316380925465,0.04110781107330749,0.09963363915499414,0.08808990714669176,0.0664570870655902,-0.29412206464453594,-0.040303964724849914,-0.13714397833474096,0.44283242128380723,0.07686150155573385,-0.3348639632059309,-0.24375535521152353,-0.2054366804041727,-0.06873366963391113,-0.2902582045378017,-0.42607067855888464,0.10658461268379388,-0.45814714123428735,-0.15542567129463097,0.023429656471388165,-0.03611196741967469,0.07102853475439111,-0.059327053691386654,-0.25268211559487186,-0.30661015922545776,0.08734735006759152,-0.26296891307600473,-0.07962760098726604,0.1420067713819181,-0.10812567266730432,-0.09375620082278958,-0.15476648590156392,-0.026260388617930716,-0.2956463961772437,0.07229543976959622,0.02328678359268148,0.03954057765799949,-0.2212413201188629,-0.07289601464950005,-0.12112555208451421,-0.13037570762310577,0.07854421955211191,-0.07221182996372724,-0.15557733442898564,-0.14197137858185413,0.13258907887059526,-0.26080180146308385,-0.2379745489493415,-0.2195480892822638,-0.3499582564448557,-0.22060925152784275,-0.14878479070836514,-0.2484270233063803,-0.21137146395822493,0.26566310031841794,0.019138699553817997,0.13120228720785465,0.010956202240573348,0.05199937842893324,-0.12275105228740127,0.025601932250360976,0.08615571509920447,0.03505133669358076,0.01726682261474526,0.07570110546020062,0.022440612944269727,-0.2337639325686793,-0.32449826242271923,-0.3467958390403778,0.13640616317408735,0.08370314137410505,0.12470364008188964,0.07145522621325102,-0.2851048437419345,0.08694211735174623,0.04854530711785887,-0.0031127022480972044,0.1876379513325881,0.10404382540757388,-0.06925426551568561,0.16228187211054113,0.5533900879390403,0.49963295687034387,-0.5452671272499081,-0.11916372247827967,0.15183683720793478,-0.15183683720793478
emp_production_%,0.05108144313139451,0.40119613547330557,-0.2825494482070375,0.058991444330206665,0.00992351595748078,-0.5401108494311406,-0.4009480765529351,0.4022160915463705,0.07079248762546365,0.017685239010116018,0.045982673962872596,-0.27388950421541086,-0.09544858748991869,0.2724284319074625,0.16572408439008018,0.26191550192908297,-0.06668624802599073,-0.15133165246000288,-0.6088652388635875,-0.386113316374156,-0.4137448531130635,-0.11519199381836864,0.468361629167516,0.0937252345381716,0.23836998389205327,0.29751172828166134,0.16211018886890285,-0.104189742723028,0.2934934480630757,0.15148319631709964,0.18782917825554965,0.39411663866052793,1.0000000000023108,0.34629550231037975,0.45607370474054865,-0.32271815126061404,0.2977958505954864,0.2955801328840537,0.09157500915144169,0.17052901743324153,-0.1908841660455726,-0.005913718497262833,0.1567661034015435,0.09402782977934442,-0.12452188048866962,0.19099629103809876,-0.1775203143943105,-0.06753905780345903,0.4413797217834288,-0.11997495195980724,-0.5895943225626596,-0.15870143503431053,-0.04211374447873229,0.3911277703127787,0.2984653637636038,-0.32721999098498655,-0.10389550311363312,-0.16351168518736012,0.09201739384250057,-0.3670941737209674,-0.6514728490280244,0.5388181234279268,-0.26527344744180237,0.1703041180994581,-0.09112539153711216,0.028501308346123903,0.2820189277117043,0.005270589173867341,-0.4689446876325181,-0.4446801933384132,0.39123350927240447,-0.6007502242124052,-0.10634758100429556,0.16523311193490614,0.03566678033329994,-0.12912726522607187,-0.3884738080727903,-0.08227166768920997,-0.33003238295782533,0.07807151126997391,0.04275527070124507,0.047755609131627436,-0.13502170180814208,-0.04484587529758112,0.0018803818987801638,-0.018571791605600265,-0.11543269980790502,0.07811634730657997,0.18028798599802562,0.1545586054961269,0.5295464119134297,-0.1702407986701059,-0.13919156741539196,-0.17461109693386018,-0.3522056448694166,-0.13240584794020163,-0.03259056944445401,-0.14404371130536475,-0.054828523873940695,0.2683958621281523,-0.05626747665159364,-0.030799682368276352,0.06564886597668454,-0.052356216618901864,0.06209142921324995,-0.039268354607436044,0.04251494888917289,0.10817033361501674,-0.010737528502592875,0.10107922181458097,0.08799430147811305,-0.18371282380216078,-0.5434793783305795,-0.537656524892044,0.20683908587212382,0.43934157622789455,0.499546117490625,0.004519889856295415,-0.22805105845699575,0.19012012769338424,0.3867739429202113,0.3088501718457607,0.2676559540527629,-0.1762282055646912,-0.07710497554671551,0.5278127957531951,0.7062016688015086,0.5236743074965674,-0.7296501265274625,0.009798921100884393,0.1386046921794239,-0.1386046921794239
emp_transport_%,0.08879469781187481,0.22311892167405384,-0.108180136759603,-0.03275937863950895,-0.002291000433997736,-0.43144431920398735,-0.325842308278176,0.21614322797922308,0.1503144500474058,0.07315890774861429,-0.027520068179298342,-0.31206905468088947,0.018294649516482214,0.14439709930732356,0.07230993876531698,0.13311303233959823,-0.005598860823303739,-0.046809939606880235,-0.4363303576837542,-0.4309295910617501,-0.3664772323268286,-0.0437588769270108,0.348980097996473,0.14743839843828718,0.18445195866029634,0.3342011266642159,0.1776238709593382,-0.08086549227232454,0.3217711999275046,0.11233134886854866,0.3446389098377612,0.2560111667896418,0.34629550231037975,0.999999999982821,0.23851627916966217,-0.23428672652464574,0.22659155929095845,0.14888465709173232,0.10910172079006458,0.06416264272228002,-0.048364457528224866,-0.1504207374406276,0.11627306724290978,0.02641644693485495,-0.2684582277628577,0.10763808886930215,-0.11750735420750998,0.002306829057058959,0.2442622253247862,0.035353492383213246,-0.46550264702626953,-0.13918752121524927,-0.03531705750867831,0.1860194485083091,0.15571057988965098,-0.1250655198622503,-0.05369940640236513,-0.12534522137061463,0.07512789323699359,-0.2149889613382532,-0.490330133259601,0.34248631063918283,-0.28017223046201806,0.10206529950161038,-0.023290800080876452,-0.00830924167778874,0.1163941692926844,0.10908702549395322,-0.43158456810733314,-0.45682794069746024,0.31009701282547125,-0.41109571120149974,-0.08036858523784503,0.27490963246525724,0.00254460763442385,-0.059677392304690734,-0.3019974380216782,-0.19386514590523446,-0.3463275371531017,0.042679452349570025,-0.013398630828404486,-0.01727068893359113,-0.1878711022499815,-0.049874557631837006,-0.051980947492674574,-0.05148050793636048,0.06553222306605998,-0.05791008246662793,0.05626802226484429,0.0880506315128517,0.32101351656689686,-0.22046535674904053,-0.2028777781296472,-0.17983904398439915,-0.41364554221698596,-0.07953574888462288,-0.10474723608672142,-0.2108962340590039,0.01242278641679855,0.19579355232001278,-0.15687971919696447,-0.01537169726101363,0.0693657895073181,0.10694368933097753,0.08536426285091553,-0.06412484437627262,0.038936816341120034,0.10711979793296075,0.0450013032325662,0.04226109193929253,0.05659399366957708,-0.12444455041796569,-0.35137869405766514,-0.3948129916053621,0.059721281270480535,0.28717293909548713,0.33575206370881283,-0.037554748489742634,-0.22919610941506888,0.12561089880762674,0.30985887459726413,0.2776253731582626,0.1747055613709081,-0.09948808917600145,0.045574254397679786,0.3468510018382745,0.604579067048453,0.4476733029547755,-0.5983601310555153,-0.03686978811347454,0.2418769051447543,-0.2418769051447543
emp_material_%,0.19451199242391987,0.30326392283157094,-0.1926951449807348,0.10547248498134841,0.0896300331416777,-0.3407400021299141,-0.27520096442733094,0.24399233184235114,-0.04722859531717705,0.166010719954385,-0.01521561563230665,-0.1630114404561888,0.15508807710291472,0.3238971822046565,0.21062463471325607,0.28589587477465234,-0.024005725782812622,-0.0759777316078264,-0.436228612980956,-0.3106929604538352,-0.21065591841154588,-0.2103220822838796,0.2636216423836311,-0.02733534839555951,0.20795951799927961,0.23331457053191929,0.13056437192702713,-0.015525075194499353,0.20970053949975448,-0.022232516315271254,0.23983414399664943,0.17893706507787072,0.45607370474054865,0.23851627916966217,0.9999999999834179,-0.3295859065129884,0.303737915294961,0.25664002021959953,0.2522773523440991,0.11051002575759812,-0.1846744671975449,0.03475811301885661,0.061703018357751716,0.0595036804401153,-0.06189159764061948,0.10762830609223627,-0.11336786409226461,-0.003755666670824088,0.2575563917168823,-0.043905410807652714,-0.3913704484563695,-0.14101722932593824,-0.05388171520112138,0.1850513150474,0.2513343636742006,-0.15517472018269776,-0.033129695062878266,-0.04111392324761586,0.16788941006404923,-0.22913340235556173,-0.44152026288648144,0.37890494145150055,-0.09075318411071293,0.24036712440634167,-0.0802040551048677,0.03611821014954431,0.19449838386060764,-0.00288979935758536,-0.36378351394583314,-0.3603013139642585,0.2878766822127468,-0.3716540586339746,-0.07402246676305421,0.1053990943509387,0.06525848230680967,-0.08389877482519313,-0.31861016460823105,-0.007241016111383863,-0.1918576459710596,-0.04601575460165366,-0.048854110058927265,-0.05047800735625717,-0.026878163717081772,-0.007578915610928085,0.011576584146887784,-0.017419605390972148,-0.15899766740903298,0.17057024606822274,0.17723985973575618,0.24090125922637445,0.36214341310965403,-0.12321453397418217,-0.08010751934334953,-0.09927739634834216,-0.24964683551307446,-0.03187823875458572,0.005093587337123205,-0.06563931251844726,0.05253292451617626,0.06657697499477581,-0.10437025599416974,-0.06543246105432923,-0.02321843314950139,0.15598413935713587,0.08878177035762896,-0.15174921630065263,0.009722119985779966,0.1875134513374562,0.05798007123607775,0.004444631828513772,0.1159115872169168,-0.04572280454766812,-0.37188188921677595,-0.3570387853463667,0.10197607706362867,0.36533479727161233,0.39460606177012975,0.11775557736395616,-0.15438155859989508,-0.070212886246516,0.2972169231941186,0.22268595810356703,0.06315964604245963,-0.10901222869879953,-0.14754484284054015,0.4447252591570035,0.5113766946771328,0.29272110897053577,-0.5091654114660733,-0.016182940150732777,0.26212840714363744,-0.26212840714363744
occ_lt0.5_%,-0.42502204271002614,-0.46657235076472714,0.2127505719847451,-0.18454912572463603,-0.17149397464461605,0.24815862424355986,0.10343985155044158,-0.3458481468640822,0.5604642734679961,-0.40751091527848216,-0.06353681850000002,-0.23381381012468413,0.052307525491456994,-0.47207828366968135,-0.39653121592330787,-0.5454168952699091,-0.3046041581183774,-0.21286531840347578,0.475726962442373,0.05586116158822642,0.37215624865837355,0.2951319693753318,-0.2801392856576152,-0.10914459758783607,-0.36358499159742325,-0.163975654948903,-0.16112027807148588,0.07063409118125379,-0.2016647338471985,0.15489801289802893,0.08869334254053224,-0.16501363752275644,-0.32271815126061404,-0.23428672652464574,-0.3295859065129884,1.00000000003597,-0.9869907076074228,-0.5391740604301982,-0.45730895921373865,-0.19153595616502575,0.564585489972864,-0.28990267461074964,0.02464768458593891,-0.03413056032436465,-0.2574564200894899,-0.20144604284004852,0.18101353464481915,0.11592745237907078,-0.4206891597618848,0.27180299055140206,0.2984409732303665,0.13162033392742464,0.10677984666534335,-0.021189070196972425,-0.3767128577090556,-0.2847222656576569,0.008527540399133022,-0.040403502455842843,-0.15425619718542713,0.5555305922446268,0.4953703236505141,-0.45506970054853807,0.13967933219051074,-0.6378244814349252,0.16740201069738256,-0.11955178396833312,-0.23445875707773406,0.10024724395231564,0.4184214337442881,0.29856465669933574,-0.36452770332672074,0.29701520240536405,-0.013815701385932277,-0.00918636633500774,-0.08506638140265328,-0.045201037790111524,0.3889467270853689,-0.36019421882877845,-0.028223110849271968,0.16540596007179648,0.13742268216223383,0.14620953305753212,-0.029480559982906038,-0.18190084678105498,-0.08038931332616141,-0.12234801529459662,0.6239547923868481,-0.43664092576527674,-0.5766490582579896,-0.6294695783859462,-0.4821585824042728,-0.07633928160896719,-0.03828479313723316,0.1354814648557986,0.23978193809990983,-0.23712783147460323,-0.20467288158301325,-0.11824675985601757,-0.5140493143625854,0.3120582843951087,0.12889481322728577,-0.1330634866958256,-0.08025254124972749,-0.08383635341188465,0.02571967115793297,0.15039474903265526,0.0033883708743918843,-0.1285684786575861,-0.03808157994472047,-0.017764219764808308,-0.1188818910256761,-0.02166023208224538,0.44148206195953327,0.35834309425982275,-0.11303743730145069,-0.4147117554523569,-0.353185827225728,-0.39221688680369793,-0.1341281482110688,0.38132036028939736,-0.3275415188646075,-0.2990630192062284,-0.12004984498048586,-0.14266871823415525,-0.05567842429567521,-0.562004006627485,-0.3254848994134956,-0.14364325870494427,0.37611808706871347,-0.375827617425787,-0.0780186351149556,0.0780186351149556
occ_0.5to1.0_%,0.3781766320941462,0.42353567404343445,-0.21991668339439074,0.1736264782269205,0.15960218446571994,-0.23561862741182754,-0.08607094244399845,0.32718715556364797,-0.5351473439035107,0.3859797873655301,0.07882668342438169,0.21547995747578147,-0.05975317060158204,0.4284450258567437,0.3416230201585077,0.4863024186636105,0.33210124351871895,0.2428449942570336,-0.4506234598202307,-0.05176800868728823,-0.3714213944402791,-0.2738341327471054,0.2637992511824726,0.11798121907921172,0.3476820604462606,0.12750466491464332,0.13766685921563485,-0.06441249330892905,0.20764204227980357,-0.1670410706025733,-0.106274406539881,0.17130011850422655,0.2977958505954864,0.22659155929095845,0.303737915294961,-0.9869907076074228,1.0000000000385685,0.4191882740906596,0.3721417991428338,0.12787092513237294,-0.5153896859510182,0.27081222706029123,-0.05523309541464144,0.010756285406501183,0.27287755321999513,0.16192063714666818,-0.1447750395160386,-0.09592328297599823,0.37721363690030274,-0.2539921819585535,-0.2617227944562518,-0.12280923781326265,-0.1262020479176667,0.04534565008875765,0.3481209586651655,0.26674265575406503,-0.024816283676521726,0.028008273868542495,0.11520090645572284,-0.5603007482151156,-0.4733177972828519,0.40172085018972437,-0.1666731480307763,0.579583064028623,-0.16624386170429642,0.12349067704175691,0.21066381003705845,-0.09771866853338398,-0.3909676422455621,-0.27826645420287394,0.32465200715218057,-0.26285439228934354,0.014686662637048613,-0.007190008936512433,0.07608776322994995,0.05497886635670022,-0.34883984221888503,0.3808415880175383,0.04171812156276539,-0.16592319723791774,-0.13496012815132177,-0.13990051043946197,0.006963647232628232,0.1798325774567823,0.07553088042380526,0.11594163426894193,-0.6177635004476543,0.4219040299331857,0.5320217889035512,0.5712277611963498,0.42596847206606736,0.06463460114370682,0.02061699420532162,-0.14515500381833196,-0.23870089873631586,0.23537551846711388,0.18605973963430858,0.10259490932928948,0.47625011200770034,-0.3161883789866283,-0.11069014090127788,0.1682219879341647,0.0807296213244533,0.08554929467551739,-0.06516258445228669,-0.13453934621253463,-0.0035118916946115953,0.12627624244162308,0.03751869557301995,0.009531297824983067,0.10680748325000022,0.010970566883114591,-0.42387169864020374,-0.33317705540448245,0.12053791681395146,0.3681128578274949,0.31106243073074424,0.3992938173511765,0.12875507358995233,-0.3849222478820037,0.28671942860179384,0.2684384857347964,0.11552286229082982,0.18042893572727772,0.07146267050259734,0.5104490174638192,0.3054112199401488,0.1540821633451478,-0.35647431114489253,0.3656426702297351,0.06277662584338525,-0.06277662584338525
occ_1.01to1.5_%,0.39703880086325594,0.407076476792396,-0.08321025048315796,0.13020365769951384,0.1154905579521827,-0.1998406941550296,-0.1506468822512787,0.23599875978524223,-0.4095346372744229,0.28189036626572134,-0.0393612851295654,0.23948889636278303,-0.01307007195776533,0.41977587359490176,0.4115333798791373,0.4914506360059225,-0.0011688244958599186,-0.053760359137624496,-0.3362088124199432,-0.02582314194677301,-0.20304517611466305,-0.22251873165599087,0.22789283877186411,-0.0066371928872943926,0.24907086044453836,0.17902836692435298,0.20241682557751878,-0.09210053516727722,0.06645443914096713,-0.0574933020394424,0.018770950451002,0.020073860443122774,0.2955801328840537,0.14888465709173232,0.25664002021959953,-0.5391740604301982,0.4191882740906596,1.000000000021246,0.3967604612373797,0.08758475383330779,-0.4582107596570755,0.22267779670146828,0.2161047007304563,0.18557071232760916,0.08976044909471044,0.2831498833688653,-0.2603548004052095,-0.14606187802897166,0.4243789855224538,-0.17173421458934737,-0.3026220324007131,-0.09561323171476326,0.03973228147689838,-0.07779571254321956,0.2795713788308323,0.24327132677314003,0.014188250097269126,0.008844110097653856,0.21062582916103378,-0.2548816220660005,-0.3371247213521822,0.49408880436015074,0.038077311656354314,0.579186475265043,-0.08814666068357813,0.03901156512694527,0.23642909195956044,-0.061541113041296704,-0.3184506571399922,-0.2004739567071542,0.36708306636913407,-0.3157568293143543,-3.9714710594788624e-05,0.024358467720875424,0.07116363828184373,0.01678081553180659,-0.3490452254262879,0.09452726008212663,-0.06010908756669703,-0.10191361683173748,-0.09371755360584376,-0.12583557110177473,0.11131089968428272,0.09189142196539568,0.031293132503168695,0.06554920792813641,-0.33432470323759617,0.2999214273585909,0.4558182690717179,0.5754489510254553,0.49390758237296867,0.0851243301795868,0.09229786740026276,-0.00919985457906492,-0.09392280510343348,0.12439333385152038,0.16687841315095842,0.11901027963104674,0.43586845531700413,-0.16653459982162502,-0.17170348967260554,-0.11260081718348561,0.07391089210237406,0.03264776690274264,0.18408579138340717,-0.12658771184709106,0.008014758535621065,0.07827559802780208,0.0030236970304359165,0.020856423592130798,0.09650612437566408,0.051548992396424936,-0.26935524543748424,-0.26462323137712285,0.03955392564576021,0.4227143578395423,0.39127603266263794,0.1813925016492953,0.09944266515143158,-0.14301825317212027,0.3425924846010742,0.26197474082458533,0.05929179265144699,-0.1332336504211619,-0.06403542887538123,0.49720675890079863,0.26132466367881174,0.023290995167566553,-0.2764580721264356,0.25114346076825983,0.0557404101862798,-0.0557404101862798
occ_1.51to2.0_%,0.4476218133467207,0.37372089123196806,0.0672584667062098,0.10291397375738716,0.136399383169048,-0.016646176496724136,0.010313802936402014,0.1956940198174105,-0.30156973663226627,0.31567022978544335,-0.0194291225598887,0.16737265891971456,0.1033288199318133,0.37569383105937415,0.41874336078422275,0.4947541468194785,0.03233795634393306,-0.011981164318321207,-0.20824733012656663,-0.015058860766490914,-0.10411078580690514,-0.2508426180513117,0.08488769223231121,0.006275513316203225,0.25065754295804993,0.30386108287517144,0.12947088683320218,0.02252396252629466,0.07917696478830598,0.005116277632502571,0.06295072362276428,-0.008652877058005543,0.09157500915144169,0.10910172079006458,0.2522773523440991,-0.45730895921373865,0.3721417991428338,0.3967604612373797,0.9999999999661054,0.12588386842716076,-0.48879846799783944,0.2816059426188599,-0.012316546008228025,0.04594994798677447,-0.04520656053199911,0.1972512075434762,-0.1799920021806152,-0.1013000244655167,0.2953844686930401,-0.2390775822512695,-0.23098481168921334,-0.0456114540167192,0.0985923526547966,-0.22776867495242603,0.22953569250355815,0.2505909541657742,0.2022342693145818,0.24390375643691067,0.2770446626524401,-0.15354028007600473,-0.2173619745732898,0.29171720784329436,0.1867850280397283,0.5058645523177093,-0.04668459156247875,0.008871643143804559,0.18309045578471755,-0.061006504341233045,-0.22860050484382363,-0.17269875186247577,0.2909073792368737,-0.172762141369721,0.04519671745795227,0.18170310228933628,0.15199993337206746,-0.08090961948890642,-0.37457687137615264,0.048079369454556514,-0.02572438118467062,-0.00831541269884827,-0.02969708812518961,-0.033793786016388175,0.1936950278778462,0.11187996222128856,0.10962228388085074,0.1503806297980722,-0.252683665941126,0.16096219212272944,0.47200858617721564,0.5091713511957554,0.32727456644729486,0.15899928877939334,0.16581064275275254,0.0035826194173702764,-0.09001585422495707,0.1565874124985812,0.22097719410340524,0.20851869260943723,0.3853749236254477,-0.10277747043089908,-0.09194639218733708,-0.07472861327490737,-0.04816543700692637,0.0642551693382341,0.13220880771131635,-0.11905119040104656,-0.01780772699669663,0.046749896124469816,-0.014716308352894553,0.09792820713868411,0.09588988413262185,0.05970258500055107,-0.25152800050343227,-0.20206576767224574,0.017567584075455916,0.3448651350776298,0.27009202786310427,0.011142381987772159,0.10139487921830245,-0.1743968377525989,0.2968752558984738,0.32044244535363653,0.06914642797587602,-0.0453506157632477,-0.05657980544695136,0.42365021887231785,0.12424175495088288,-0.05605462391589413,-0.15093639102415218,0.16642424089373117,0.15637879191483714,-0.15637879191483714
