Feature,Importance
snap_%,0.8338439330044839
registerednurses_per1000,0.8196727020977247
pharmacist_per1000,0.8082685791082389
physician_assisted_%,0.6145087870782032
physicians_per1000,0.5345627154492016
psychologist_per1000,0.4409701168399991
young_females_%,0.39772294799813873
tobbaco_retailers_2019_%,0.12203240422365387
food_est_per1000,0.11945289445014033
pcp_per1000,0.08081341774133091
psychiatrist_per1000,0.07388785577091359
preschool_%,0.0071446240607632465
