\,no_vehicle_avail_%,below_poverty_level_%,exp_perpupil_USD,debt_pervaluation_%,homeless_Shelters_per_1000,median_owner_home_USD,median_sale_homes_USD,unemployment_rate,race_Wh_%,race_Afam_%,race_Alaska_%,race_Asian_%,race_Hawaii_%,race_Other_%,race_Two_%,race_Hisp_%,labor_force_rate,emp_rate,emp_business_%,emp_computer_%,emp_legal_%,emp_healthcare_%,emp_healthsupport_%,emp_protective_%,emp_foodprepare_%,emp_clean_%,emp_personalcare_%,emp_sales_%,emp_admin_%,emp_farm_%,emp_construct_%,emp_repair_%,emp_production_%,emp_transport_%,emp_material_%,occ_lt0.5_%,occ_0.5to1.0_%,occ_1.01to1.5_%,occ_1.51to2.0_%,occ_gt2.01_%,owner_homes_%,moved_lastyear_%,house_noplumbing_%,house_nokitchen_%,age_lt18_%,house_lt1939_%,house_1940to1999_%,house_2000to2014_%,poverty_child_%,house_income_gt30_USD_%,median_household_income_USD,median_earnings_retail_USD,gross_rent_%,comm_car_%,comm_carpool_%,comm_bus_%,comm_walk_%,comm_cycle_%,comm_taxi_%,comm_wfh_%,income_capita_USD,households_recfoodstamps_%,gini_index,lep_%,exemplary_%,proficient_%,need_improve_%,unsatis_%,read_write,math,dropout_%,college_%,property_val_USD,tobbaco_retailers_2019_%,licensed_nurses_per1000,preschool_%,health_insurance_coverage_%,public_school_%,private_school_%,liquor_per1000,supermarket_per1000,food_est_per1000,dentists_per1000,young_females_%,physician_assisted_%,pa_provider_density_per10000,median_age,lt5years_%,renter_occupied_%,english_verywell_%,snap_%,physicians_per1000,pcp_per1000,psychiatrist_per1000,psychologist_per1000,pharmacist_per1000,registerednurses_per1000,advancedprn_per1000,population_density,rural_population_%,costas%income_wmgage_lt20%_%,costas%income_wmgage_20to25%_%,costas%income_wmgage_25to30%_%,costas%income_wmgage_30to35%_%,costas%income_wmgage_gt35%_%,costas%income_womgage_lt10%_%,costas%income_womgage_10to15%_%,costas%income_womgage_15to20%_%,costas%income_womgage_20to25%_%,costas%income_womgage_25to30%_%,costas%income_womgage_30to35%_%,costas%income_womgage_gt35%_%,avg_ela,avg_math,students_disabilities_%,students_highneeds_%,students_econodisadv_%,student_teacher_ratio,print_media_circ_%,libraries_%,crimes_against_persons_%,crimes_against_property_%,crimes_against_society_%,emp_pop_ratio_wh_only,emp_pop_ratio_hisp,less_than_highschool_%,highschool_grad_%,associates_degree_%,bachelors_degree_%,vacant_rentals_%,employed_male_%,employed_female_%
emp_construct_%,0.046155174611457614,-0.13236777854228926,0.05656789485491632,-0.1562424304573955,-0.0745348017045132,-0.2264793706649524,-0.2409201439543656,0.08809176117345073,0.36837924915334813,-0.12507960987645522,0.0973580226178574,-0.3985873579764445,0.41723123326510253,-0.012912840929472973,-0.022722070335864576,-0.09330040782061125,-0.21878325917283004,-0.18827654190148957,-0.25879228019686645,-0.4674008141162077,-0.14938739206016236,-0.03348833795055269,0.1573792772819363,0.016968907793861728,0.07527058933797307,0.39547119073731474,0.050543759103309466,-0.16034246142246628,0.12553048685895535,0.2538515730747955,1.0,0.17714342678102027,0.18782917824809275,0.34463890983425405,0.23983414400313785,0.08869334252363657,-0.10627440652675495,0.018770950441579986,0.06295072362326833,-0.012029342088998881,0.12668306366664575,0.2858602152451204,-0.266023060562018,-0.217080938013829,-0.4758389630853117,0.0004061716721848073,-0.044494325756421954,0.12798595452467276,-0.0044483025096874245,-0.22549995279971335,-0.3835906199321213,-0.1476669130589029,-0.07367228789309065,0.11307803841362911,0.05444049885348278,-0.23249569645815232,-0.02192180855387254,-0.08559404494573519,-0.0036367054261005607,0.12541104039264855,-0.30099788368414787,-0.1721190202286043,0.07449790598296971,0.11469223891275543,0.05040332080733592,-0.09553376439162778,-0.14154215534995684,0.09759725459960109,-0.16203467329714438,-0.19167472461010512,-0.1345046487156276,-0.2175700706118931,-0.12419094079587373,-0.20367509675192336,-0.0914750873748586,-0.10809338039171991,-0.2165285578350935,-0.4134111313752662,-0.37137442787794717,-0.042488523688997845,0.02491661026798389,0.04951856238149798,-0.19201579461315213,-0.1063194164833217,-0.018409220504623368,-0.07727660120728733,0.35950887083808414,-0.2434134298312598,0.12185092584733394,-0.1319955371884932,-0.08495721926569445,-0.2534504927623447,-0.24232806590974354,-0.09380636722318489,-0.2296257552177493,-0.2676123912317368,-0.2179081474470607,-0.2372226773330557,0.21516533605441351,0.4503926911399405,-0.258011598017264,-0.24353443109170214,0.10099690484844924,0.12929019099163586,0.29358019778082467,0.0458267903639776,-0.025285051579803226,0.00832187056297704,0.15635264072117122,-0.008373538142721999,-0.0814846425686524,-0.10663727410756359,-0.01982424346751406,0.00787244003867813,0.0020158263935800844,0.12514912063195185,0.06882827049611889,0.15525815591971553,-0.03987445151177552,0.31605302430647436,-0.12025800080480875,-0.19852820884929331,-0.0033478734601227263,-0.21541942524645466,-0.14702831989052262,0.11925850122808135,0.4997145767519647,0.36568798172231815,-0.4513240419980389,0.1750316357488734,0.2162403388530993,-0.21624033885309932
emp_repair_%,-0.1792829753096803,-0.01038608657252916,-0.26347501501361154,-0.07741868302382406,-0.09057218627152316,-0.44592235461453594,-0.32972428953645155,-0.16681541680942574,0.2448348144973973,-0.11925003557872674,-0.06541445350184369,-0.34889670311460974,-0.0912698586824024,-0.05932515831081766,-0.02271679883560355,-0.0725314550538482,0.11712277252450792,0.07644146124080385,-0.39073825653566635,-0.3056906617301699,-0.32069485707541506,-0.05594858895186158,0.1358367855939181,0.13175473024288933,0.047667442493223786,0.17196691066554556,0.11345642232629759,-0.06293080768604797,0.2395031709446969,0.1334629345217367,0.17714342678102027,1.0,0.3941166386778309,0.256011166814528,0.17893706507533108,-0.16501363753774662,0.17130011850496968,0.02007386044051216,-0.008652877064223727,-0.1498021142577496,0.1399804301152831,0.22350016711945062,-0.0541668621074651,0.06610503791746776,-0.11126578445489199,-0.06212531638754026,0.04110781095870968,0.09963363915864623,-0.09815761560837435,-0.06645708705851737,-0.3011506696341611,-0.038862628778806724,0.13828892576226456,0.44283242129893075,0.0768615015556341,-0.33486396320444994,-0.2437553552283701,-0.2054366804025331,-0.06873366963733306,-0.29025820453311246,-0.42607067855972164,-0.10658461268986823,0.4581471412564279,0.1554256712916491,0.09235417438189675,-0.006047252856755729,0.0946784963651726,-0.04988296171740499,-0.24653320412013802,-0.3212311829499625,-0.16176191960218222,-0.13953681253441394,-0.07962760098881631,-0.14604440509223768,-0.10812567266238293,-0.10152092735128866,-0.15476648590795689,-0.02626038860395615,-0.29564639618078326,-0.05322955189287499,0.0007603863923749744,0.01361978158716422,-0.22124132016701428,-0.07289601465199891,-0.14460053879163487,-0.14158475242419458,0.07854421955773835,-0.07221182994619933,0.1555773344376337,-0.14197137858894482,-0.13258907886092275,-0.260801801464925,-0.23797454895896863,-0.21954808929488615,-0.3499582564445312,-0.2206092515240237,-0.1487847907115804,-0.24842702331252214,0.21137146396701198,0.2655663356114383,0.019138699560034785,0.13120228720359667,0.010956202243476782,0.05199937842031319,-0.1227510522952213,0.025601932253569378,0.08615571512395405,0.035051336697023885,0.01726682259636904,0.0757011054504384,0.022440612935806244,-0.23376393257293362,0.011309017905519239,-0.12560216520174278,0.1184783612715014,0.040802874558357086,0.07810702580811928,-0.025845707017152116,0.1404185743296165,0.12309976114210221,-0.06627710386779499,-0.019105430146450608,-0.1392321246863064,0.1040438253988093,-0.12496922802364445,0.16228187210943504,0.5533900879200486,0.49963295686095044,-0.5452671272641171,0.11923993608664547,0.15183683719470942,-0.15183683719470928
emp_production_%,0.051081443124055166,-0.4011961354590152,-0.234473798020711,0.0579780304562678,0.00992351594978005,-0.540110849444964,-0.4316701846022821,-0.40221609152818827,0.07079248764611004,0.01768523901953134,0.045982673935883796,-0.27388950423220515,-0.09544858748694336,0.2724284319007587,0.16572408439752823,0.26191550193317437,-0.06668624800802578,-0.15133165244538485,-0.6088652388846405,-0.38611331638272683,-0.4137448530974184,-0.1151919938035489,0.4683616291897177,0.093725234531949,0.23836998387359706,0.2975117282589099,0.16211018884241168,-0.10418974272177442,0.2934934480694941,0.15148319631772825,0.18782917824809275,0.3941166386778309,1.0,0.346295502295136,0.4560737047448497,-0.3227181512505568,0.29779585058661895,0.2955801328751011,0.09157500914558295,-0.17052901742738205,-0.19088416604374145,0.005913718472071986,-0.15676610339651306,-0.09402782976781972,-0.1245218804916758,0.19099629103446172,-0.17752031463917123,-0.06753905782853364,-0.4384064586646025,0.1199749519612521,-0.5950788327805115,-0.15729298034988898,0.028384176187141855,0.3911277703128547,0.29846536374995225,-0.32721999097358145,-0.10389550311881311,-0.16351168517181855,0.09201739382457796,-0.36709417371682956,-0.651472849042941,-0.5388181234426269,0.2652734474544484,-0.1703041181062719,0.04839468084141727,-0.0172303871193008,0.03001317574682655,-0.009258172512127868,-0.395150065964383,-0.4154571965551254,-0.33099059077570686,-0.33216930916426585,-0.10634758099399762,-0.14470630081982436,0.03566678032671794,-0.13615979346150264,-0.3884738080748255,-0.08227166770588133,-0.33003238295726617,-0.006432787676732115,-0.02209474087122064,0.004795017938626953,-0.1350217018140056,-0.044845875298633375,-0.02647033601612973,-0.03047267268134385,-0.11543269979978525,0.07811634731424014,-0.18028798600874654,0.15455860548462816,-0.5295464118961323,-0.17024079864717587,-0.13919156739415256,-0.17461109693830665,-0.35220564485384354,-0.13240584791464885,-0.03259056943458263,-0.14404371128565724,0.05482852386593405,0.268384962057094,-0.05626747664647608,-0.03079968237438041,0.06564886596894322,-0.052356216619080964,0.06209142920528785,-0.03926835459536632,0.04251494891846754,0.10817033364742173,-0.010737528495978352,0.10107922178995321,0.08799430146169908,-0.18371282381344933,-0.15822940319602,-0.15637207749340562,0.21606062919464541,0.22264322164731526,0.19683431620903788,-0.004022197888877045,-0.11263909751205005,0.12370598086299904,-0.402046542934879,-0.3160243781972252,-0.247723542643467,-0.17622820555621824,-0.07583238779756969,0.5278127957485892,0.7062016687835299,0.5236743074745891,-0.7296501265168158,-0.010009403293804177,0.13860469217394578,-0.13860469217394564
emp_transport_%,0.08879469778991435,-0.22311892167214498,-0.15103297583737185,-0.030965871678895286,-0.002291000422645437,-0.43144431922655235,-0.34186746181820976,-0.21614322798345176,0.1503144500568795,0.07315890774176424,-0.027520068168020422,-0.31206905469442775,0.01829464950457081,0.14439709931656525,0.0723099387605127,0.13311303234206942,-0.0055988608262078484,-0.04680993959324812,-0.43633035768681394,-0.43092959105333306,-0.3664772323432615,-0.04375887693508775,0.3489800979873657,0.14743839843937975,0.18445195862376276,0.3342011266576535,0.17762387095020601,-0.08086549227406697,0.32177119994549713,0.11233134888157799,0.34463890983425405,0.256011166814528,0.346295502295136,1.0,0.2385162791729395,-0.23428672652911883,0.22659155928586344,0.14888465708831466,0.10910172077812244,-0.06416264271312494,-0.048364457526826506,0.15042073744723855,-0.11627306723309104,-0.026416446932722586,-0.26845822775731704,0.10763808886096612,-0.11750735431490733,0.0023068290684807543,-0.22833037530515965,-0.03535349240747961,-0.45107552341522006,-0.13934516433700259,0.06260535682388775,0.18601944850918986,0.15571057988014844,-0.12506551986830966,-0.053699406431932946,-0.12534522136967094,0.07512789321903054,-0.21498896134845488,-0.4903301332738678,-0.3424863106459895,0.28017223047638506,-0.1020652995030304,-0.0177476772406103,-0.02152670422436857,-0.027680450907254267,-0.002675059199900939,-0.367019721060758,-0.3634611511930318,-0.2201250520047302,-0.27242142234678024,-0.0803685852393556,-0.19091116365100438,0.002544607633931387,-0.04632318793406488,-0.30199743802533485,-0.19386514588836626,-0.34632753717024567,0.06114269361863892,-0.07043910579575284,-0.05541609076162271,-0.18787110231047907,-0.04987455763099641,0.0005662691125051183,-0.029351719774894286,0.06553222306179678,-0.057910082458433314,-0.05626802227487956,0.08805063150856866,-0.32101351655995586,-0.22046535674836487,-0.20287777814591423,-0.17983904399956396,-0.41364554222054434,-0.07953574888396915,-0.10474723609247719,-0.21089623406548966,-0.012422786409722527,0.19573559238649565,-0.15687971920239552,-0.015371697265839451,0.06936578952039532,0.1069436893287528,0.08536426281124303,-0.06412484439543646,0.038936816352766614,0.10711979794536663,0.045001303243741304,0.04226109194101588,0.05659399368044278,-0.12444455042450941,-0.1712831578074797,-0.11676020401846736,0.027576735022547545,0.133375974551421,0.12929760301046947,0.040455490906675114,-0.13321574140961662,0.023576275989405905,-0.28914870555091965,-0.2528168999793988,-0.19661001064497466,-0.09948808915792931,0.037111423278429666,0.34685100183625983,0.6045790670418628,0.4476733029597892,-0.5983601310598969,0.03675625712846473,0.2418769051929078,-0.24187690519290786
emp_material_%,0.19451199241752024,-0.3032639228362046,-0.1336556710373255,0.10465030364703785,0.08963003314683372,-0.3407400021392209,-0.29126695499665667,-0.24399233182913713,-0.04722859531670043,0.1660107199498284,-0.015215615627175756,-0.1630114404521837,0.15508807705199318,0.32389718221146513,0.2106246347416111,0.2858958747872019,-0.024005725752266137,-0.0759777315886326,-0.43622861300425514,-0.3106929604322649,-0.2106559184147713,-0.2103220822917437,0.2636216423846734,-0.027335348424811726,0.20795951798390683,0.23331457051830728,0.13056437190887804,-0.015525075191770632,0.2097005394927576,-0.022232516330383957,0.23983414400313785,0.17893706507533108,0.4560737047448497,0.2385162791729395,1.0,-0.3295859065189552,0.30373791530806904,0.2566400202110217,0.252277352357346,-0.1105100257546415,-0.1846744672044417,-0.034758113032110446,-0.061703018355444054,-0.05950368042804249,-0.06189159761784831,0.10762830608906156,-0.11336786420890713,-0.003755666684356474,-0.2006915840330695,0.04390541082176781,-0.39619529837332806,-0.15416772419211205,0.04845085755600692,0.18505131504981287,0.25133436367743484,-0.15517472017588976,-0.033129695078927976,-0.04111392326009779,0.16788941007021121,-0.2291334023562546,-0.44152026288515217,-0.37890494144927844,0.090753184130355,-0.24036712441791785,0.10662749245038614,-0.10437961856066007,-0.11022406617509585,0.10121015118028703,-0.3009432361243378,-0.31447365856654746,-0.2492748226021204,-0.28368585805651075,-0.07402246676768283,-0.0821011300114144,0.06525848231748964,-0.08977664369794965,-0.31861016460486125,-0.007241016100262968,-0.1918576459660619,0.03107755566998498,-0.04426296017967191,-0.027693719135547263,-0.026878163692507517,-0.007578915609838007,-0.012377960959514668,-0.027198507455428095,-0.15899766740845908,0.17057024606780657,-0.1772398597434138,0.24090125923099343,-0.362143413099091,-0.1232145339667788,-0.0801075193342981,-0.09927739636178678,-0.24964683550405195,-0.03187823874823665,0.005093587341945048,-0.06563931252661216,-0.05253292452367198,0.06666116978085983,-0.10437025597929515,-0.06543246104135782,-0.023218433143909624,0.15598413935793118,0.08878177031822403,-0.1517492162925922,0.00972211998008206,0.18751345134503625,0.05798007123976492,0.004444631805877887,0.11591158722114456,-0.04572280452858126,-0.12569061402323584,-0.14002946109076259,0.1299358942703258,0.22587351304455192,0.2285435250188482,-0.07684028807501203,0.035035893468268464,0.03336925420334924,-0.27225066815643467,-0.18339704056561412,-0.09547986680825238,-0.10901222867550735,-0.13967146246137152,0.44472525916988626,0.5113766946644649,0.29272110894492426,-0.5091654114492069,0.015996889158925668,0.262128407133725,-0.2621284071337249
occ_lt0.5_%,-0.42502204268425675,0.4665723507315358,0.16677064890911905,-0.18228374805281936,-0.17149397463290317,0.24815862423111165,0.14751650630576624,0.3458481468308585,0.5604642734307088,-0.4075109152817914,-0.06353681848093398,-0.23381381011045171,0.05230752547583303,-0.4720782836284206,-0.39653121591815554,-0.5454168952280785,-0.30460415813250974,-0.21286531842239886,0.47572696245815566,0.055861161591133544,0.3721562486435796,0.29513196938675723,-0.2801392856755733,-0.10914459758442703,-0.3635849915724881,-0.16397565494518382,-0.1611202780435951,0.0706340911823249,-0.20166473384144623,0.1548980128849943,0.08869334252363657,-0.16501363753774662,-0.3227181512505568,-0.23428672652911883,-0.3295859065189552,1.0,-0.986990707575356,-0.5391740604056453,-0.45730895920437026,0.1915359561515018,0.5645854899497867,0.28990267459231683,-0.024647684558579484,0.03413056032493329,-0.25745642008751474,-0.20144604282177445,0.18101353484333857,0.11592745235559132,0.41809286150956043,-0.2718029905066504,0.3140596195415053,0.1323109413188877,-0.06280413393580055,-0.021189070212728454,-0.37671285769828455,-0.2847222656645585,0.008527540416107609,-0.04040350247218533,-0.1542561971483475,0.5555305922269836,0.49537032364831857,0.45506970053896895,-0.13967933220798262,0.6378244814023106,0.07931692476855476,-0.01820991633878707,0.015464871416230888,0.04984854393738312,0.4001116323049677,0.3431742443482803,0.2846818138594669,0.1772532766209727,-0.013815701388031593,-0.045735524396213235,-0.0850663814024397,-0.028198066012667247,0.38894672709137523,-0.3601942188072398,-0.028223110822530657,-0.08765745316191847,0.0709372235377768,0.08462032166738494,-0.029480560020606693,-0.18190084677717366,-0.012243341518192166,-0.09314252191415867,0.6239547923790185,-0.43664092575072416,0.5766490582424372,-0.629469578366483,0.4821585823674592,-0.07633928160670629,-0.03828479313313908,0.1354814648523874,0.2397819380963768,-0.2371278314617596,-0.20467288157007013,-0.11824675983972517,0.5140493143527094,0.312105640968401,0.12889481325207064,-0.13306348669850207,-0.08025254124343582,-0.0838363534253284,0.025719671153354752,0.15039474904879957,0.0033883708762057394,-0.12856847866412924,-0.038081579951117224,-0.017764219748143854,-0.11888189103875856,-0.021660232098996205,0.19278268068037283,0.19593341430013167,-0.11492905256338304,-0.1670182827700601,-0.17763989755250778,0.2176321270511538,-0.029936136509885695,0.21439992906909786,0.27540891926843436,0.19966294306181703,0.12925203391213197,-0.14266871823865865,-0.03333428462622562,-0.5620040066090104,-0.3254848994105466,-0.14364325869976619,0.37611808704138255,0.3765287934515679,-0.07801863512358627,0.07801863512358637
occ_0.5to1.0_%,0.3781766320966109,-0.4235356740391072,-0.16517334840194994,0.17123770415351847,0.15960218446134447,-0.23561862740951367,-0.13042588824690463,-0.3271871555524482,-0.5351473438871608,0.3859797873936135,0.07882668340418325,0.21547995745847023,-0.05975317056523923,0.42844502585101624,0.3416230201845229,0.4863024186751936,0.33210124351175535,0.24284499425117015,-0.4506234598542491,-0.051768008693825855,-0.3714213944263223,-0.27383413276959856,0.26379925120664405,0.11798121908045087,0.34768206043946837,0.12750466491713716,0.1376668592085035,-0.06441249328685353,0.20764204229335684,-0.1670410705889276,-0.10627440652675495,0.17130011850496968,0.29779585058661895,0.22659155928586344,0.30373791530806904,-0.986990707575356,1.0,0.41918827408955195,0.3721417991561284,-0.12787092512494372,-0.515389685957626,-0.27081222706247043,0.05523309540430899,-0.01075628539864425,0.27287755321844176,0.16192063713318516,-0.14477503972809921,-0.09592328297432769,-0.37583651063911205,0.25399218192575496,-0.2783270766018205,-0.12377854071494994,0.08216706402157371,0.045345650101504154,0.34812095864791837,0.26674265574935,-0.02481628366969695,0.02800827387184701,0.11520090645310889,-0.5603007482031543,-0.4733177972864709,-0.40172085020994075,0.1666731480193951,-0.5795830640300237,-0.09090044060759864,0.020007718871669005,-0.021954193179298163,-0.05155838506832096,-0.36923975396947106,-0.31567107471030526,-0.2598553062150835,-0.14825566028575354,0.014686662606536376,0.05594259374627634,0.07608776324991855,0.03705920847231126,-0.3488398422205926,0.3808415879911062,0.04171812156120852,0.08489160737515883,-0.06609730831850573,-0.07891425603624999,0.006963647254599399,0.17983257747486722,0.004344780611643796,0.08539917218105417,-0.6177635004521996,0.4219040299317698,-0.5320217889074419,0.5712277612043132,-0.4259684720657482,0.06463460115268939,0.020616994202482412,-0.1451550038020298,-0.23870089872194353,0.23537551845958826,0.18605973963534383,0.10259490932725282,-0.47625011200823547,-0.31623615582678055,-0.11069014092156236,0.168221987925672,0.08072962130582056,0.08554929468899941,-0.06516258444009232,-0.13453934620088986,-0.0035118916957146123,0.12627624243858993,0.03751869554762654,0.009531297808748803,0.10680748325227613,0.010970566888783537,-0.18358515665401506,-0.18594091749570468,0.10149685524524148,0.16306564264760018,0.181400383222462,-0.21042508002887136,0.02952744656242124,-0.213759481347756,-0.24685615554864862,-0.1764586082427754,-0.1284212521419234,0.18042893570070528,0.04400158730774538,0.5104490174756952,0.3054112199418514,0.1540821633483439,-0.3564743111286295,-0.36633913843925603,0.06277662583963294,-0.06277662583963302
occ_1.01to1.5_%,0.39703880085049287,-0.40707647678064285,-0.11086516145845594,0.1296439937026346,0.1154905579510938,-0.1998406941595178,-0.1699712346317583,-0.23599875978095655,-0.4095346372648885,0.2818903662729673,-0.03936128511750453,0.23948889635879986,-0.013070071948355792,0.41977587359366625,0.41153337988366784,0.49145063600719907,-0.0011688244890634134,-0.053760359141555844,-0.3362088124249471,-0.025823141938509625,-0.20304517609731967,-0.22251873167667507,0.22789283878198652,-0.006637192882612476,0.24907086043321,0.17902836692094184,0.20241682556211532,-0.09210053515053558,0.0664544391366862,-0.057493302049069085,0.018770950441579986,0.02007386044051216,0.2955801328751011,0.14888465708831466,0.2566400202110217,-0.5391740604056453,0.41918827408955195,1.0,0.3967604612390416,-0.08758475384647126,-0.4582107596710036,-0.22267779671747587,-0.21610470076606111,-0.18557071226901725,0.08976044908483766,0.28314988334621005,-0.2603548005072876,-0.14606187804090584,-0.41683721472696345,0.17173421457985485,-0.3058877903631576,-0.0944855398141288,-0.05270440175642345,-0.07779571252489535,0.27957137882429334,0.24327132677148428,0.014188250091053572,0.008844110108658687,0.21062582915983294,-0.25488162205915016,-0.33712472135263416,-0.49408880438682085,-0.038077311664440894,-0.579186475262564,0.034576990424223145,0.0189359924802328,0.008472516513626398,0.04903149706824418,-0.31739126941508766,-0.2720926299122089,-0.25657659272158434,-0.22490779205092873,-3.971471355015413e-05,0.027401434383425807,0.07116363827908857,0.012416469484919007,-0.34904522543121963,0.09452726008422731,-0.060109087568151615,0.07611288082562197,-0.07499193490879784,-0.08473879933872733,0.11131089969271649,0.09189142197880919,0.013250758104041948,0.05757081236269246,-0.33432470324997043,0.29992142735328053,-0.45581826909216977,0.5754489510293054,-0.4939075823722355,0.08512433019321157,0.09229786740320689,-0.009199854576756202,-0.09392280509946434,0.12439333386774516,0.16687841316464377,0.11901027964064534,-0.4358684553096654,-0.16660127779092546,-0.17170348968273383,-0.11260081718539663,0.07391089211581671,0.03264776690385674,0.18408579138169107,-0.1265877118576401,0.008014758531766234,0.07827559804782057,0.003023697046254665,0.02085642358586689,0.09650612438175814,0.051548992407505614,-0.15839996563219835,-0.1642045295792087,0.09114315509105549,0.07690509267646987,0.06491665881123088,-0.17970493560207645,-0.02479564487205644,-0.08741798874702832,-0.2534405144514802,-0.20723291444883807,-0.0425243885437875,-0.1332336504217275,-0.04423055505843929,0.4972067588970972,0.2613246636514257,0.02329099515601867,-0.2764580721124867,-0.25163572143479795,0.05574041017992435,-0.05574041017992438
occ_1.51to2.0_%,0.447621813350097,-0.37372089123911834,0.06901618886734968,0.102522614259981,0.13639938315468753,-0.016646176507874644,-0.01188303533446602,-0.19569401983164875,-0.30156973662287484,0.31567022978884346,-0.019429122550042394,0.1673726589158668,0.10332881993649312,0.37569383106341203,0.41874336080144736,0.4947541468357384,0.032337956341135184,-0.011981164320100428,-0.2082473301503162,-0.015058860755104793,-0.10411078580361188,-0.2508426180805742,0.08488769223585438,0.006275513305047828,0.25065754294563986,0.3038610828946286,0.12947088681044389,0.022523962525706587,0.07917696479133499,0.005116277643237115,0.06295072362326833,-0.008652877064223727,0.09157500914558295,0.10910172077812244,0.252277352357346,-0.45730895920437026,0.3721417991561284,0.3967604612390416,1.0,-0.12588386841869656,-0.48879846800633076,-0.28160594260614735,0.012316546017611004,-0.04594994798993853,-0.04520656053321751,0.19725120754203224,-0.17999200202217314,-0.10130002447061924,-0.2901901166081664,0.23907758224656733,-0.23322617718905758,-0.045156805905646746,-0.10703703504897576,-0.22776867494704847,0.22953569250103373,0.2505909541725657,0.2022342693047964,0.24390375642423615,0.2770446626602403,-0.15354028008227869,-0.21736197458506243,-0.2917172078612124,-0.18678502804190455,-0.5058645523252294,-0.10335300320494623,0.06258860279336793,0.03773269520150604,-0.06342231038824445,-0.2553364199410034,-0.20957997241349688,-0.212031701134533,-0.18535652549242493,0.0451967174548823,-0.119016790355963,0.15199993337262435,-0.08365057767828835,-0.3745768713845305,0.04807936943123815,-0.02572438119038857,-0.01984457004603063,0.02162377915830335,0.01178263818922505,0.1936950279041501,0.11187996221071202,0.09182347950825075,0.14320125629465552,-0.25268366594065705,0.16096219212914564,-0.47200858619793506,0.5091713512204523,-0.32727456644911196,0.15899928877642155,0.16581064274332694,0.0035826194203473927,-0.09001585423064977,0.15658741248773875,0.22097719409403005,0.2085186925971312,-0.38537492363528425,-0.10274905917307059,-0.09194639219347225,-0.07472861327138973,-0.04816543699841704,0.06425516933924512,0.13220880770599014,-0.11905119040161918,-0.017807727012129883,0.04674989611753717,-0.014716308346443907,0.09792820711908412,0.09588988414197903,0.05970258501068275,-0.09729600901150302,-0.08188797711753718,0.09669207569040036,0.18064764020620686,0.14854266507484407,0.019235244530716268,0.05314987368091838,-0.1386082438718344,-0.21538482704959455,-0.19672725569477018,-0.05200446156817866,-0.045350615778898457,-0.05984558141049125,0.4236502188891262,0.12424175496211985,-0.05605462392471711,-0.15093639101440992,-0.16675644138484866,0.1563787919270458,-0.15637879192704598
occ_gt2.01_%,-0.06932101809672714,0.1390964107194654,0.13413731443633387,-0.07874949105466363,-0.06891952441850531,0.14877530857760166,0.12056195481180329,0.13480195030059156,0.0949084764899458,-0.04924425513534263,0.019602940221236848,0.041704412481439225,0.05615848680303303,-0.12656300764059006,-0.1458462772553159,-0.20243311825763743,-0.06003844739974135,-0.03187987021701187,0.2166649344499937,0.08549420108695223,0.07333820336314989,0.05913240808183268,-0.12457555690386228,-0.057828813856119085,-0.031231797804842382,-0.11424468237092952,-0.04067277733695716,0.03288414676969711,-0.014482652573969464,-0.050955936870201224,-0.012029342088998881,-0.1498021142577496,-0.17052901742738205,-0.06416264271312494,-0.1105100257546415,0.1915359561515018,-0.12787092512494372,-0.08758475384647126,-0.12588386841869656,1.0,0.1619743354266018,-0.019095779999196778,-0.0444491574607678,-0.05014414457740369,-0.04450312851809728,-0.10404488825090823,0.08820987977146319,0.06891177057163134,0.11186920822454405,-0.09379109851464891,0.14721664126835102,0.09659055475212229,-0.0417603955829456,-0.08435589266285058,-0.207714968501887,0.05921389280407965,0.011863606714895761,0.022095154793738907,-0.09472761282343166,0.1300746877780161,0.19027482312778982,0.17142477525892225,-0.10808801278491974,0.13381995183711576,-0.0795402532351093,0.10947952234044794,-0.014902192583234929,0.10307541637796412,0.16860827349064014,0.17150790779544484,0.06080373261756569,0.043051495048540236,0.03941837725363867,0.01488969066328837,0.04182558341413302,0.028217430314998813,0.09126097098531459,-0.026392557663942197,-0.002462903838633783,-0.04170123498962119,0.050097194438603894,0.054201074410761926,0.06247013662681936,-0.012877152146675477,-0.01479276509270306,0.00627552925976624,0.12974280670504082,-0.12051487923644176,0.1345181166804602,-0.1243385875699978,0.22476987325122227,0.05376016075022259,0.04939364870680409,0.06447726950408506,0.11700007234987209,0.02061683882596002,-0.021154749111120166,0.0513163904090611,0.05910121336386753,-0.022153534862614566,0.013885073204107805,-0.016426748804552468,-0.0137020930182384,0.027812314937365305,-0.009191444120560293,0.08851108823980317,0.0028819046848512,-0.026974409765977002,-0.08417518254795407,-0.005369079019082142,-0.06896257709716572,-0.022089063185589904,0.006924282618140603,0.028498897192311048,-0.09513556250085398,0.02402777690798597,0.06477656363681152,0.09733326915745236,-0.05733267272444804,0.027608508079311263,0.10731422055405578,0.01852989480914396,0.08191050412159669,-0.007296800800701613,-0.05691570468590036,-0.17630228801301712,-0.14182649940324862,-0.0916060813229731,0.15852449677127578,0.04947568149255149,-0.07602794631093601,0.0760279463109359
