\,no_vehicle_avail_%,below_poverty_level_%,exp_perpupil_USD,debt_pervaluation_%,homeless_Shelters_per_1000,median_owner_home_USD,median_sale_homes_USD,unemployment_rate,race_Wh_%,race_Afam_%,race_Alaska_%,race_Asian_%,race_Hawaii_%,race_Other_%,race_Two_%,race_Hisp_%,labor_force_rate,emp_rate,emp_business_%,emp_computer_%,emp_legal_%,emp_healthcare_%,emp_healthsupport_%,emp_protective_%,emp_foodprepare_%,emp_clean_%,emp_personalcare_%,emp_sales_%,emp_admin_%,emp_farm_%,emp_construct_%,emp_repair_%,emp_production_%,emp_transport_%,emp_material_%,occ_lt0.5_%,occ_0.5to1.0_%,occ_1.01to1.5_%,occ_1.51to2.0_%,occ_gt2.01_%,owner_homes_%,moved_lastyear_%,house_noplumbing_%,house_nokitchen_%,age_lt18_%,house_lt1939_%,house_1940to1999_%,house_2000to2014_%,poverty_child_%,house_income_gt30_USD_%,median_household_income_USD,median_earnings_retail_USD,gross_rent_%,comm_car_%,comm_carpool_%,comm_bus_%,comm_walk_%,comm_cycle_%,comm_taxi_%,comm_wfh_%,income_capita_USD,households_recfoodstamps_%,gini_index,lep_%,exemplary_%,proficient_%,need_improve_%,unsatis_%,read_write,math,dropout_%,college_%,property_val_USD,tobbaco_retailers_2019_%,licensed_nurses_per1000,preschool_%,health_insurance_coverage_%,public_school_%,private_school_%,liquor_per1000,supermarket_per1000,food_est_per1000,dentists_per1000,young_females_%,physician_assisted_%,pa_provider_density_per10000,median_age,lt5years_%,renter_occupied_%,english_verywell_%,snap_%,physicians_per1000,pcp_per1000,psychiatrist_per1000,psychologist_per1000,pharmacist_per1000,registerednurses_per1000,advancedprn_per1000,population_density,rural_population_%,costas%income_wmgage_lt20%_%,costas%income_wmgage_20to25%_%,costas%income_wmgage_25to30%_%,costas%income_wmgage_30to35%_%,costas%income_wmgage_gt35%_%,costas%income_womgage_lt10%_%,costas%income_womgage_10to15%_%,costas%income_womgage_15to20%_%,costas%income_womgage_20to25%_%,costas%income_womgage_25to30%_%,costas%income_womgage_30to35%_%,costas%income_womgage_gt35%_%,avg_ela,avg_math,students_disabilities_%,students_highneeds_%,students_econodisadv_%,student_teacher_ratio,print_media_circ_%,libraries_%,crimes_against_persons_%,crimes_against_property_%,crimes_against_society_%,emp_pop_ratio_wh_only,emp_pop_ratio_hisp,less_than_highschool_%,highschool_grad_%,associates_degree_%,bachelors_degree_%,vacant_rentals_%,employed_male_%,employed_female_%,cancer_admissions_AA,cardio_admissions_AA,cardio_emergencies_AA,Diabetes_admissions_AA,Diabetes_emergencies_AA,Mental_admissions_AA,Mental_emergencies_AA,Stroke_admissions_AA,fruit_consump_%,obsese_adults_%,overweight_adults_%,diabetic_adults_%,heartrate_adult_%,poor_mental_health_%,smoking_rate_%,smoking_pregnant_%,infant_rate_2014_per1000,hiv_density_per1000,firearm_deaths_2015_%,live_births_2014_%,chlamydia_%,gonorrhea_%,syphillis_%,nonfatal_opiod_hospitalevents_%,hypertension_%,diagnosed_depression_%,anyexercise_%,suicide_deaths_%,risk_per1000,smokers_quitworks_%,smokers_helpline_%,substanceuse_rate_AA,mentalhealth_hosp_rate,breast_cancer_sir,prostrate_cancer_sir,colorectal_cancer_sir,lung_cancer_sir,cervical_cancer_sir
no_vehicle_avail_%,1.0,-0.530913022471234,0.10869374000508353,0.1693618726728886,0.3481331934680744,0.005888829441744089,0.047404116029566436,-0.1836732343500157,-0.4082471442387124,0.4133629443973022,0.014440825393135341,0.2883302415885088,0.13707181008539127,0.47268018914542215,0.46047036197991825,0.5581749101544342,-0.0156923911351055,-0.05892399108907927,-0.10326279770753015,0.014224617734032392,0.05202214748704364,-0.19185577749933655,0.14241447699168377,-0.08223489921822932,0.23877705020260176,0.21417189645804127,0.08465679158433466,-0.167850371793387,0.05769631185829835,-0.08895933540368597,0.046155174611457614,-0.1792829753096803,0.051081443124055166,0.08879469778991435,0.19451199241752024,-0.42502204268425675,0.3781766320966109,0.39703880085049287,0.447621813350097,-0.06932101809672714,-0.6915500072225556,-0.4172294736988206,0.03198351485488486,-0.006567676204491611,-0.16287996194604432,0.4941982177817064,-0.46568980437141855,-0.23121159969890698,-0.4205028925436453,0.31477614404325666,-0.2351394134044118,-0.12193698706744394,-0.08565286665297062,-0.6195735203882325,0.22890104839388972,0.5992959871500251,0.5385240601621415,0.5031593661035272,0.2631433469452206,-0.11913571651557553,-0.14162239092546047,-0.4771452268844557,-0.34686804793129034,-0.6622511881678737,-0.06511166116064004,0.034720574360220635,0.023073670239141572,-0.04325239642458117,-0.20342515653787913,-0.13631525992034793,-0.2834927253663116,-0.17894745573598275,0.051736268569245264,-0.0614180457983753,0.09232541017099986,-0.10715499819247676,-0.33519614821531163,-0.12846643784179398,0.26711041625277543,0.07860540849009326,-0.07038616952898118,-0.07826519273226278,0.08352827453696687,0.3967911094424985,0.182588612679821,0.2381513932817646,-0.3719470004560137,0.20245941022016153,-0.6753241098097157,0.6378346419082492,-0.46807483520119186,0.3216354119771016,0.198238339531018,0.17801258655393415,0.09805610810668261,0.21840394500846028,0.26999436320887404,0.28206223760527355,-0.757619111640833,-0.1773943258897819,-0.2144779591851043,-0.09908617880727541,0.027562735455555307,0.09904053086118766,0.2151393425385341,-0.029191588839183064,-0.13979952844902427,0.023483412214104295,0.0918994967950731,0.0021813150067513847,-0.037344281587954165,0.13076594274135114,-0.12485533925793947,-0.127216346675078,0.1677683307727438,0.12806059725224475,0.082468497484693,-0.018731372522977727,0.06896211161742376,-0.14887686241630002,-0.2907391709940382,-0.2594038441622864,-0.013562482977354089,-0.10926427456972702,-0.006112233332094575,0.44940245652887895,0.04255911686202926,-0.16898235043457124,-0.06705939859950044,-0.38709735205242785,0.06173932062980837,-0.061739320629808435,0.14285751270310468,0.13870042396297594,0.13626281390375486,0.09311483149675437,-0.02376103344186632,0.12840099345243547,0.12933906825898517,0.10567070955730049,-0.057835795046693235,-0.05016168128063051,0.006025056728654592,-0.012926189962253495,-0.07093860122534008,-0.1634703561849436,-0.10699325754678704,-0.0529136470997156,-0.002778903295164053,-0.14141992903338454,0.061087268826431125,0.4634833382274018,-0.17301431216288293,0.021627464674255747,-0.030368199484181357,-0.18351072777042754,-0.16971230384469227,-0.4410000354410888,-0.2828656271066557,0.05276240681051745,-0.1893135642311886,-0.049346666014175915,-0.052663333944681395,-0.08954705058448394,-0.2553373044854069,0.0026873170247678577,-0.014152588486490874,-0.014879007248577913,-0.11923039813035433,-0.1798720844644262
below_poverty_level_%,-0.530913022471234,1.0,-0.11504852133980924,-0.2427600862563512,-0.28664560937608496,0.2422042235493545,0.15683245985931768,0.5025056894054144,0.32531134190450867,-0.38885528786916407,-0.2090685784953382,-0.059471508030669695,-0.1556441954619214,-0.5341277314003996,-0.4028007840246683,-0.568018022413834,0.23492679749071446,0.330929644769222,0.47850340888836346,0.2873418002658361,0.04182054916917805,0.3527976683949179,-0.4134813287905095,-0.05234367381622178,-0.4204801954396706,-0.3836475733972207,-0.3563336269397884,0.13402153019716828,-0.22775477425353238,-0.08644410657414599,-0.13236777854228926,-0.01038608657252916,-0.4011961354590152,-0.22311892167214498,-0.3032639228362046,0.4665723507315358,-0.4235356740391072,-0.40707647678064285,-0.37372089123911834,0.1390964107194654,0.7321334331248122,0.4495366721212864,0.1422315903937392,0.20849868197847804,0.18060247091812304,-0.4651338714520908,0.3937660083446582,0.3078456071917418,0.8723414330723489,-0.2842182618671435,0.6101753357548566,0.2342927020833553,0.22284235510009773,0.18751382902383557,-0.37715379412223937,-0.11858459724680087,-0.36110367396380105,-0.13868723869288765,-0.2503997446956443,0.1876282359054946,0.5345793448589768,0.7680688712390658,0.3383330134037928,0.5446484560094885,0.012688874003831448,0.008947025952197011,-0.04914462903621284,0.07758761605301988,0.41269186494006904,0.38371559214250117,0.4350446574377134,0.37693649109631977,0.010453324295816678,0.17578182057488936,-0.13499566411554714,0.09527105903439824,0.4746300289205418,-0.06308781427493028,0.019873260836771735,-0.03811316396669347,0.03329344269165662,0.025810273564445457,-0.01011839526500534,-0.21801884562790996,-0.19484456414884857,-0.23660744200046757,0.30974166624649013,-0.1421472908084875,0.681925638089173,-0.517513901464377,0.7365000462835316,-0.18155670608883845,-0.08501165382542958,-0.025933850284142794,0.10225625038532762,-0.17042199371788247,-0.28288852396631864,-0.20073267180930066,0.3544417870181838,0.018186360415837224,0.2705360127295224,0.13314210605537072,-0.027374193175373096,-0.0684495772626026,-0.30208831251247237,0.12080751342683303,0.06420380587043015,-0.020449552819713092,-0.03409925928383128,-0.03544912601722552,-0.08773529805226796,-0.14652387290411137,0.1277294262294706,0.13324936335830895,-0.1991843478358927,-0.2430155572845509,-0.23054090710854067,-0.07355144157301319,-0.012846494292476985,0.005114995064119681,0.5495937732611669,0.5039434317969705,0.14517366937806855,0.36671212622055094,0.1322117384565467,-0.68035855227263,-0.35196893383288663,-0.14486461453470467,0.42052930016625945,0.21929930787778668,-0.048378692516431995,0.04837869251643207,-0.02759770465384165,-0.03250721021961068,0.000956868126410458,-0.05957680865289969,0.11373810047182167,0.009985970252338768,0.01718812655947819,-0.03538556690203944,0.0704742506886993,0.24734684467107707,0.1696156811732103,0.1937021316519143,-0.016702815451595604,0.3737638686354307,0.3136926661859139,0.2836746674439208,-0.06275387647065366,0.16330840152677503,-0.023551402482425446,-0.25482644980111735,0.002155926637489379,0.10128848973943881,0.007723562750352427,0.33264453826279033,0.20091074246156912,0.3749078559217193,0.43071005177477834,0.08694670136342969,0.4293846726963241,-0.12435343054165893,-0.15422516913295425,0.15482251743763953,0.4653092601364138,-0.1324381858744975,-0.10794662793318535,0.0644757220743097,0.15716004558281804,0.17019541883560074
exp_perpupil_USD,0.10869374000508353,-0.11504852133980924,1.0,-0.09656354904160938,0.003237927868102336,0.46952669374315187,0.383150184060564,0.07796629027017817,0.023350960225921476,0.031671762343389434,0.29674254591675786,0.07072067778516809,-0.0037472108731224398,-0.059749396737835796,0.12849651337589169,-0.08070727492513066,-0.23157713685862058,-0.20955625378465992,0.21192247488804852,0.026056934552430983,0.2784514878833193,-0.1289344836402683,-0.1594655105640182,-0.03702400167950155,0.04116763293199919,0.23588282867503504,0.04137298204734166,-0.0668394339957112,-0.23880763172582303,0.25836668175426913,0.11070156107900082,-0.15612012670275854,-0.18190195009208399,-0.1674465440482605,-0.15622420441869042,0.23771334932457924,-0.2374258275638775,-0.13240232016179174,0.022106645838044687,0.13510301244081965,-0.0362916565262032,-0.038540892330042716,-0.13066819741653565,-0.31901848141664124,-0.2510678153095212,-0.043348035860741756,0.00013505767217223156,0.11383971201533091,-0.06390674113018399,-0.14707171910220132,0.02152393319688273,-0.043989682892164816,-0.15765516673855978,-0.380850343197568,-0.07359677578626087,0.09899981471523596,0.29957354570972533,0.3606812889172031,0.1671637498796306,0.3846218932950118,0.23158147564797585,0.16502949919966126,-0.3795634069464714,0.07621540976397391,0.06050067420539036,0.07822078323827229,0.16466285750380985,-0.028609992362080602,0.18201162889786293,0.0781246357509973,-0.17741675889421088,-0.11410641679639827,0.05157919181754456,-0.0022010366030760157,-0.07412000184184177,0.0246032226520417,-0.08295881388278205,-0.3059112872294182,0.13571455007910535,-0.18764365698786273,0.15858236651136368,0.19921669560576172,-0.002219475823391654,0.04866751319739167,0.03171717602115837,0.03273084341630095,0.2810180547428381,-0.2804117101848132,0.0013526100646811918,-0.06218272985631459,0.15349670263317533,0.18922719696354717,0.05286531892425797,0.20261003558702362,0.21343051819150016,0.003307641330940393,0.03407972912795591,0.12482365253692271,-0.01493736466529986,0.1896214971145161,-0.19976586402781019,-0.23245103827452507,-0.1650879099498725,-0.0149684768555276,0.4208536591004724,0.15640085004953136,-0.17446744722414398,-0.13478782199018943,-0.1864380502019668,0.047985352732666506,-0.058669732275211495,0.18967556557178145,0.1299793823732,0.008026765200157573,-0.06191609727992991,0.08161030779653447,0.13019782416644898,0.6203401572015127,0.11338033321010016,0.37184003634408763,0.0010278951732883334,-0.048022564551994,-0.08730890221193974,-0.21007933177529176,-0.08947825987026752,-0.1034828566106127,-0.19385700228548078,-0.18132516320895248,0.2051004813385405,0.07434077270443193,-0.10904078204310214,0.10904078204310214,-0.3608627032900951,-0.3078930673277192,-0.41275472285922815,0.04701448708896417,-0.023967150971234148,-0.41276763674262096,-0.45771376704285716,-0.2364802917234625,0.13370534932329062,0.3349358409819399,0.39620008376217364,0.013476086575219053,0.2506090550161379,0.0757575827689833,0.021285622521226597,0.08504482922417796,-0.09418651440275275,-0.3069876215625856,-0.13909669118595894,-0.19391785140124213,-0.011186644952825163,-0.32476012283280814,-0.19503757535523905,0.16513646084314107,0.43320371236470606,0.0028149171863984385,0.1143502944638736,-0.09965105324024376,-0.010162346100383097,0.22293774193277235,0.2687402985437825,0.13049550054848294,-0.031923575702666275,0.09789837053584148,0.11401010659708964,0.11221724377562822,0.2674915819685923,0.16395076641000766
debt_pervaluation_%,0.1693618726728886,-0.2427600862563512,-0.09656354904160938,1.0,0.1044806455719753,-0.04293211367011243,-0.03228015624028979,-0.19744919748633746,-0.2659602269700261,0.18338004949811343,-0.009089859698928733,0.13633181942730024,-0.055281817605295935,0.34684874380275993,0.00672654498848459,0.3701159562224177,0.00019348676913471356,-0.04179276150194023,-0.06544966154374059,-0.007028642489106161,-0.12195681341050399,0.007081193887316355,0.0945577854404814,0.056383354087850994,0.16239641193767684,-0.038053951063956995,0.020839766465110668,-0.02554962252922196,0.10002785693140699,-0.12105110984804547,-0.15313074690624856,-0.07834426581270809,0.05704205582187719,-0.029368040576938186,0.10384380251450244,-0.18014836788477587,0.1690031731374166,0.12904720653979665,0.10209558538514248,-0.07846485252328554,-0.2710390457481895,-0.13230914848805994,0.08989402486173426,0.06499507870519333,0.1256045147973553,0.16823677081011826,-0.1332153913074651,-0.13972948009987732,-0.20512707689562157,0.15993011243730915,-0.04036553295464927,0.020468819934532825,-0.04153174443368355,-0.010196064389517189,0.13988511299216774,0.04551291284436985,0.06527741619512946,0.0010881048805974805,0.11945994381971434,-0.14815804234348154,-0.061873455178831756,-0.3056679586647558,-0.09563749228520413,-0.32845494533302655,-0.023279028213427196,0.009119435997919749,-0.026221792113098254,0.013370572474421335,-0.13964255441197324,-0.04621761660476366,-0.09401176416423439,-0.02752089230722553,0.0691350492457992,-0.18182827144035837,0.16287928948730251,0.038216760645866835,-0.061813070026429356,0.10064348955079432,0.05551918859691866,0.06260726996989091,-0.01399590471942349,-0.020898984760166456,0.05782783621001065,0.006866582330925365,0.16912480960249315,0.22888489570767342,-0.20070380593873322,0.20014088409130706,-0.311666392323107,0.30636542242266107,-0.3237231824079328,0.19696467496430403,0.16099543601971988,0.025563444899272647,0.007311600158187993,0.28602365365674715,0.2700302338795047,0.218418501470164,-0.19368927817043796,-0.2910832490844242,-0.07421146618514095,0.07179716507293223,0.030701188283996372,0.015277388196840191,0.009478812095647361,-0.10333250230937174,0.020522721571201424,-0.011123320181490618,0.030235922237263638,-0.04254357392803846,0.040843905953688926,0.13243154752165598,-0.06884008814012177,-0.03874448036763039,0.047665084886659256,0.06094608691516542,0.05694500052082088,-0.12065818046387472,-0.022296683193175175,-0.24252313897658434,-0.26918380616319276,-0.19375776351922758,0.03989924909551158,-0.05680798325009154,0.02818605249132272,0.23328744664668713,-0.027048564894575324,-0.023941790829624797,-0.03334575140551749,-0.09065496881249871,-0.04106721933707715,0.04106721933707713,0.18125411657907653,0.1795161078716627,0.19912921757980578,0.03526072319669006,-0.007812798671543868,0.15174905269634467,0.15630480471167635,0.10437407457927526,-0.10180210926852556,-0.12641614055460898,-0.11964909031235453,-0.049245281698414155,0.03133473187686798,-0.1300736232556301,-0.07612752541892888,-0.11053831823670061,-0.0020518047378969956,-0.09724535377599072,0.09750479372739285,0.30849067872517755,-0.04200546534068982,0.003018245069672624,-0.012402027278566197,-0.16424560299466967,-0.2495172195788735,-0.18045517022468313,-0.3792453772388072,0.09204552082057087,-0.08552046437013172,0.009411847963123998,0.0058443576900940085,-0.12693908426701955,-0.15330349880880345,-0.12539127283653614,-0.15049004183619977,-0.140631532026624,-0.24170579512843643,-0.25130156956101596
homeless_Shelters_per_1000,0.3481331934680744,-0.28664560937608496,0.003237927868102336,0.1044806455719753,1.0,-0.0026927856085821977,0.028835262456237336,-0.20493716916657084,-0.22198334475397236,0.35299535154848377,0.01276341777040607,0.11872229610801938,-0.011180493491645445,0.27743079293621253,0.13032835169217796,0.2559640547248464,-0.06040872579898453,-0.10214592377948771,-0.02334335281701276,0.011863272481952758,0.0035306530452589133,-0.09516468289392613,0.1400221943586743,0.01217679859731723,0.15514471909092856,0.05455361320254064,0.09764012496659412,0.03393929971915909,0.05098508875769186,-0.08171256581285875,-0.0745348017045132,-0.09057218627152316,0.00992351594978005,-0.002291000422645437,0.08963003314683372,-0.17149397463290317,0.15960218446134447,0.1154905579510938,0.13639938315468753,-0.06891952441850531,-0.3353800767127891,-0.25082797090226244,0.06463699986501778,0.050762453136477245,-0.003581237686087299,0.19875001462115277,-0.1539031729033781,-0.17176085031401617,-0.2705935582394375,0.15405572064087142,-0.0982697148638658,-0.046560251064388776,-0.04031694713527446,-0.19680512367894495,0.08184139927668198,0.20248348742236533,0.17210644384336757,0.13517505774649893,0.12611266774636765,-0.06058722568082764,-0.10087303338604106,-0.2492208257843645,-0.15795696078025948,-0.29886569055651596,0.024465089312973504,-0.005087912001436096,0.11881840643583216,-0.10948309101144643,-0.11102995371622956,-0.08477075147571259,-0.13143535840204396,-0.07756467254325407,0.030224548227566185,-0.008989156684019336,0.13358036032925039,-0.08209279365076268,-0.14518364291609928,0.03338706805445987,0.12336230394261577,0.08287733574327269,-0.05152177837130834,-0.05624683989620668,0.08278242669550212,0.33224109977078414,0.1686849034092347,0.2093745661423899,-0.21194133972887502,0.1197478789634113,-0.32227774574860296,0.2963495751158106,-0.2581224468520592,0.280499714593895,0.2654243005302136,0.05183644827787472,0.060222455327334695,0.2327586410692318,0.30886691394647425,0.2910544800072022,-0.30005799690012236,-0.16173968103393876,-0.07909428708359781,0.009854394714073766,0.023254475734662158,-0.036740284607340065,0.07452151796992047,-0.11750231962303098,-0.013172232323820551,-0.032782790676495296,0.03362898301596288,0.06441439456098086,0.19899600106965656,0.06110066661222929,-0.06326386680943201,-0.040967645644809675,0.038494750672971326,0.0718388912971197,0.05750957664259344,-0.07019053150865681,0.06421106076062781,-0.13998575687499196,-0.15730582873975804,-0.11380551271257577,0.013962617562800693,-0.07442996761641535,-0.053344875757128075,0.21438451672600195,0.014288542213651735,-0.07251099347137088,-0.031929541453970416,-0.19750794993267484,0.06422160051690153,-0.06422160051690157,0.12840122451283942,0.1247199043163147,0.1272380661332905,0.007299842740143991,0.03747974355467204,0.10235099722271158,0.12162104172258245,0.10261455004310205,-0.07926846034645743,-0.07541200979878164,-0.04093102872572662,-0.024451571382548574,-0.03549037488858916,-0.08856495454328424,-0.02258187340670313,-0.04357391879554305,0.025351931834456876,-0.039542383315117134,0.04251078989281207,0.22586365568138464,0.028578347870889403,0.05983071476569424,0.03766248743099033,-0.19792000821516217,-0.1036523833057857,-0.20573486928026585,-0.1656450151478076,0.05569539957028519,-0.05165005785191454,9.565877739562229e-05,-0.007825035400477019,-0.13848060832030343,-0.1684671347367513,-0.02647350111011764,-0.06990637936498824,-0.0668031983571879,-0.09513628149901297,-0.14096668700087703
median_owner_home_USD,0.005888829441744089,0.2422042235493545,0.46952669374315187,-0.04293211367011243,-0.0026927856085821977,1.0,0.7701821883046308,0.32907569106402806,-0.26445315128215546,-0.04098175602176123,0.3106152874187308,0.32992439253409306,0.0006993859819365451,-0.12251898058942787,0.08329688470377392,-0.11279686957211854,-0.045400784824544425,0.016221262908723073,0.6223599287072601,0.3491669663782674,0.2552516936840497,0.014428761265066755,-0.44426401483357647,-0.20506924338487154,-0.2733761409267148,-0.25521441836086456,-0.263484772029651,0.01118067657693533,-0.4259971429938606,0.04732789203631401,-0.2264793706649524,-0.44592235461453594,-0.540110849444964,-0.43144431922655235,-0.3407400021392209,0.24815862423111165,-0.23561862740951367,-0.1998406941595178,-0.016646176507874644,0.14877530857760166,0.11832559526211799,-0.018202232798732593,0.05183200485748186,-0.1494903889353814,0.3228505069707844,-0.1380281416248453,0.09379925261509811,0.12789703722654513,0.25858814343202147,-0.16685627078183488,0.6988437747670099,0.15472586767929822,-0.03731332860969498,-0.46926792447989296,-0.24734411428208414,0.37035392226725244,0.1693187155276502,0.22250414882669958,-0.032052047227593944,0.40351776827333813,0.7696050755292109,0.43570009742612476,-0.4401884940984927,0.07267899573508418,-0.08379977420381146,0.13952964790276018,0.07810209498586078,-0.006172905960368083,0.38951061152684324,0.40491757260598077,0.10894557912014013,0.24785064771841236,0.17017440651431343,0.16529620754865776,-0.09260183102862916,0.16340287224842,0.25301868394327637,0.07168795146332353,0.36905874388054155,-0.018663552947270685,0.1146253188113845,0.11393037021207528,0.19152771250176567,0.004331314179985621,-0.015661395521209886,0.013227007974424158,0.023846539948625706,-0.015199948522858173,0.09210823539715456,-0.042291439394169746,0.46331686577258696,0.27642092697663934,0.18935015634481092,0.2241721386339836,0.390931735083089,0.07942837585875602,0.058824077974886174,0.19193264317332145,-0.08160039857168415,-0.17378387945133184,-0.036911325955612154,-0.1162900556813087,-0.12210838367795776,-0.08841015322705298,0.20129992041256706,0.15261676990382164,-0.13928133506281679,-0.20849965411156896,-0.15383218543062926,-0.06380144186405605,-0.036485237535763715,0.2625257732919465,0.21264100198616387,0.13875444069489254,-0.079073883373628,-0.07292365967765757,-0.08272167234567394,0.09745469004767246,0.11234858847477142,-0.10641479162294169,0.2462389235169448,0.26842512489114184,0.25165753358062504,0.02161724976672637,-0.019019410345601014,-0.36466465840041734,-0.6880728025273897,-0.6499195165747914,0.7298648089895424,-0.015286902548210158,-0.10075741398831335,0.1007574139883132,0.09549117623481533,0.11554780924848321,0.09661866592793385,0.10803558477189515,0.21666997701901303,0.07980263929302918,0.10285239474451977,0.07887066668160861,0.1384781424049416,0.31419170281460945,0.3592235277393952,0.14770856242913097,0.05447379027840484,0.13851071762594977,0.3819370622855122,0.2688560702399664,-0.10658169327401731,-0.07134620997999809,-0.03608989161599009,-0.056993138647604656,-0.08940621315372642,-0.21767486230723676,-0.08041948851365152,0.20950432265839578,0.4408725444292627,0.022106934747783816,0.2764465893338741,0.14482792882095458,0.32248086381783414,0.1772384982267549,0.2217069706058825,0.20883599964027497,0.3366868248407925,-0.1930067409830284,-0.19199492570449606,0.023578268083934043,0.2663013027293321,0.08042503203356713
median_sale_homes_USD,0.047404116029566436,0.15683245985931768,0.383150184060564,-0.03228015624028979,0.028835262456237336,0.7701821883046308,1.0,0.18966637664361438,-0.2223044946714621,-0.035926220952126546,0.24069737412003175,0.27414824995629833,-0.05300139925137447,-0.10090688842795587,0.053065349066749916,-0.08437119783029728,-0.03226855695324425,0.009464675881122485,0.4382919661522638,0.26126348264187427,0.1947021480044156,0.03897463307137613,-0.3289067274387344,-0.1330118713574555,-0.15528758370575285,-0.2086860302461474,-0.2227585470342578,0.05117750899046192,-0.32293808714905753,0.007694257875815965,-0.2325538889738388,-0.3130655077406156,-0.4175781374701072,-0.3434037932743232,-0.29148248592327275,0.12898593488433127,-0.11162534332487248,-0.16056098472043218,-0.005758325787726284,0.12118259816564889,0.030628284785398852,-0.07192678436652802,0.07875028586203002,-0.08883719751623806,0.24677276235814752,-0.06875218373845308,0.05129115800907606,0.04601290499383446,0.1885668205422528,-0.10046755264525528,0.5228527186049611,0.14161378897190363,-0.012511927245039687,-0.4053160618538915,-0.18779437595333992,0.31840378688530224,0.19621643734086133,0.2079424170749957,-0.012551842993437439,0.2893268044547236,0.5800509176592102,0.3537514394543983,-0.3411793439720899,0.042099379103221986,-0.07540688850650473,0.15965457902650546,0.06293745292630451,0.0517468185475202,0.2859457589246143,0.2752632988825473,0.10963254203302304,0.21442973069707155,0.13447297669823136,0.15703586494457253,-0.09498535682948564,0.1381954311755876,0.2090226729973914,0.059467138668405854,0.34606079501640696,0.016521476529960402,0.059958809751407834,0.059642532432011425,0.1182222802112107,0.01586504452405003,0.004090315694976936,0.03330474471567874,-0.02200043958459852,0.012387535950660705,0.028639203989043852,-0.02947229465192088,0.35776719735903506,0.24513720112470233,0.14879229829328497,0.15749393343007947,0.24235288389930687,0.0900694516250901,0.06779098545746053,0.1660541320692137,-0.10828368503074773,-0.18779670286168706,-0.006991911630512921,-0.12179618428052259,-0.08804460776519768,-0.055438095354661356,0.1446518740293656,0.14198337296240385,-0.10108308607542375,-0.1782303049124717,-0.1440667267664625,-0.031041459571854096,-0.03117587140980526,0.18080722067348942,0.14555296147050223,0.12643256837376762,-0.01845679052639662,-0.036045754789418634,-0.044039784557124095,0.08043420589995592,0.18987799842535125,-0.1102617460063019,0.147036378441874,0.19375163363536704,0.20377850343250506,0.014142078402263948,0.026818168054826338,-0.30165751524560336,-0.538660363153698,-0.4997308939144555,0.5717536978051261,-0.01827960094558443,-0.1817401941514275,0.1817401941514273,0.11334941556456554,0.12428736389741842,0.12483779947782847,0.023954234596845075,0.16499670408572992,0.08816704844270842,0.10845988032762267,0.07768790675315064,0.1478335097165414,0.26546827321316463,0.2815874773474468,0.09325008344681311,0.04116708630127997,0.12837783425576946,0.29793925024156365,0.19459296374054513,-0.06518426672392345,-0.06279441382328306,0.031215433790825173,-0.0664398772882982,-0.011855732911779382,-0.15819739602678745,-0.054349373435256795,0.1449171741377639,0.3418102089569585,0.0017819236951917771,0.20686677479573537,0.10614167384862132,0.27071516727980155,0.09169122722755227,0.13194433821740345,0.16813860928751828,0.25906368066848146,-0.17113086906453784,-0.16327119668185427,0.04943971782035207,0.1879455928966549,0.05215582439828352
