\,no_vehicle_avail_%,below_poverty_level_%,exp_perpupil_USD,debt_pervaluation_%,homeless_Shelters_per_1000,median_owner_home_USD,median_sale_homes_USD,unemployment_rate,race_Wh_%,race_Afam_%,race_Alaska_%,race_Asian_%,race_Hawaii_%,race_Other_%,race_Two_%,emp_business_%,emp_computer_%,emp_legal_%,emp_healthcare_%,emp_healthsupport_%,emp_protective_%,emp_foodprepare_%,emp_clean_%,emp_personalcare_%,emp_sales_%,emp_admin_%,emp_farm_%,emp_construct_%,emp_repair_%,emp_production_%,emp_transport_%,emp_material_%,occ_lt0.5_%,occ_1.01to1.5_%,occ_1.51to2.0_%,occ_gt2.01_%,owner_homes_%,moved_lastyear_%,house_nokitchen_%,age_lt18_%,house_lt1939_%,house_2000to2014_%,house_income_gt30_USD_%,median_household_income_USD,median_earnings_retail_USD,gross_rent_%,comm_car_%,comm_carpool_%,comm_bus_%,comm_walk_%,comm_cycle_%,comm_taxi_%,comm_wfh_%,gini_index,lep_%,exemplary_%,proficient_%,need_improve_%,unsatis_%,read_write,dropout_%,college_%,property_val_USD,tobbaco_retailers_2019_%,licensed_nurses_per1000,preschool_%,health_insurance_coverage_%,public_school_%,private_school_%,liquor_per1000,dentists_per1000,young_females_%,pa_provider_density_per10000,median_age,lt5years_%,snap_%,pcp_per1000,psychiatrist_per1000,psychologist_per1000,pharmacist_per1000,registerednurses_per1000,population_density,rural_population_%,costas%income_wmgage_lt20%_%,costas%income_wmgage_20to25%_%,costas%income_wmgage_25to30%_%,costas%income_wmgage_30to35%_%,costas%income_wmgage_gt35%_%,costas%income_womgage_lt10%_%,costas%income_womgage_10to15%_%,costas%income_womgage_15to20%_%,costas%income_womgage_20to25%_%,costas%income_womgage_25to30%_%,costas%income_womgage_30to35%_%,costas%income_womgage_gt35%_%,avg_ela,avg_math,students_disabilities_%,students_highneeds_%,student_teacher_ratio,print_media_circ_%,libraries_%,crimes_against_persons_%,crimes_against_society_%,emp_pop_ratio_wh_only,emp_pop_ratio_hisp,less_than_highschool_%,bachelors_degree_%,vacant_rentals_%,employed_female_%
emp_foodprepare_%,0.23877705020260173,-0.4204801954396705,-0.003338557590412119,0.1637769654308109,0.15514471909092856,-0.2733761409267148,-0.16290274754316697,-0.31513334522570857,-0.08843484101785146,0.21771345711486834,0.14583911170844877,-0.051326767405597766,-0.044740646083516945,0.29249215252191796,0.30901681343104626,-0.48176910721872235,-0.29517111351673814,-0.16277111136899833,-0.2393590289757889,0.25809501093223414,0.23545604967518785,1.0,0.32899828677558457,0.27772902733647437,0.06094663541919044,0.28337733563836864,-0.0007320804960001239,0.07527058933797307,0.047667442493223765,0.23836998387359706,0.18445195862376282,0.20795951798390688,-0.36358499157248814,0.24907086043320997,0.25065754294563986,-0.031231797804842393,-0.44114478796473894,-0.28649500545949563,-0.09208728471761739,-0.20169036400822882,0.21142977792363649,-0.1180304047740936,0.0588176023849639,-0.5085974238850397,-0.19564231310130126,-0.19483760634043545,-0.037952313633182945,0.2616569852946833,0.02321543295809519,0.20701616737037357,0.09262451370337635,0.19953691998673936,-0.23549744895434682,-0.055391985240696655,-0.337496541896214,-0.046455976763794926,0.03472416299145774,0.08153645147531738,-0.09394457929590884,-0.3376962624303739,-0.27432936472359865,-0.23907209874692248,-0.04891775526327723,-0.08949082437915802,0.18859110377436558,-0.11244824207794639,-0.40216443184775813,-0.002856759021790916,-0.010757617868610528,0.0644739731110834,0.042459354448288626,0.12552471661124037,0.108367308988461,-0.19426564259586965,0.0596282813309318,-0.4010280683387249,0.03263604667173263,-0.05892790340025348,-0.14262768126004902,0.13836687672409687,0.14127731021923942,-0.2040405640256258,-0.09154319749988021,-0.3021085311349473,-0.05647183792715771,0.046213203132479994,0.11269605053419543,0.26019382921236284,-0.20542294497188784,-0.053279497142239944,0.16370298102873887,0.07465661252690499,0.07447082936733795,0.10943050325831073,0.07375059463672098,-0.18650779740866144,-0.22222497829398247,0.1976175356599903,0.1894934789303828,0.002254925161524171,0.011455019837704732,-0.12677958821419147,-0.42727422939245985,-0.10490925081072441,-0.2010903350313211,0.041613215029376927,0.46444582298209053,-0.41891439540020237,-0.13525531411790767,0.013719404365427106
emp_clean_%,0.21417189645804127,-0.38364757339722055,0.11454308294607461,-0.03713224633312989,0.05455361320254064,-0.25521441836086456,-0.23658250820438081,-0.12323387349727613,0.057436485612405525,0.1138590724665033,0.1623044122451906,-0.23245859722923382,0.12128846625368585,0.26461999053278784,0.3141833309727077,-0.42362570331316224,-0.40180178111318865,-0.1522736777888661,-0.25024875761061594,0.24796308936172723,0.10441410924944053,0.32899828677558457,1.0,0.22267559092394687,-0.09256484376571653,0.08546932648065265,0.2847234998778111,0.39547119073731474,0.17196691066554556,0.2975117282589099,0.3342011266576535,0.23331457051830728,-0.16397565494518382,0.17902836692094184,0.3038610828946286,-0.11424468237092952,-0.2541715494404464,0.03414654583514576,-0.2203332696899952,-0.3521615625583002,0.1752606206313793,-0.04135876365089556,0.0034526965827871747,-0.5541449519299546,-0.16488488503598167,0.005843852442383366,0.01448933642984163,0.33702437078104763,-0.0952704807915319,0.071052763705769,0.0809103530205511,0.22389306736664538,-0.033512448876503204,-0.07778987946204206,-0.2603082263213337,-0.12823376398483982,0.0686616604372576,0.07388873964588073,-0.11716460149043077,-0.34812805696906496,-0.3341056453035077,-0.3481912831060871,-0.10152449738934836,-0.22887732056659402,0.01030795569355801,-0.22520143210938864,-0.4457443011326932,-0.2653808004568648,-0.2544952566263508,-0.010683926340262105,-0.03923553541262283,0.012540418629299886,0.026427352103265356,0.13615925902511009,-0.10889333855404613,-0.316160773352044,-0.06423303477501607,0.027569326055949132,-0.19905625918313516,-0.03388460833144274,0.010649191841997535,-0.07568533370470291,0.2910968055827921,-0.2144565611898866,-0.15108585566297408,-0.08113337610638036,0.11746302512774741,0.29131995364152696,-0.042057544689020204,-0.044715751781033417,0.0948798178149253,-0.04527353381336067,0.05586612393942042,0.11346840366264542,-0.036801361307304145,-0.0755231886445313,-0.12586776822803414,0.14135787183730053,0.20847190742105248,0.14014671805470053,-0.04015670346342999,0.11457026564948758,-0.365588755791573,-0.043556471090634416,-0.20380868876194796,-0.06793192409495236,0.4104000532618218,-0.4925545449426134,-0.004989808791306326,-0.06941978842815494
emp_personalcare_%,0.08465679158433466,-0.3563336269397883,0.08201673453344749,0.022219150831231722,0.09764012496659412,-0.263484772029651,-0.19565824085162198,-0.32059240960430624,-0.020073205064897123,0.18418878924752577,0.011142712852784665,-0.05455068456270504,-0.0021079153788092194,0.2293401732767654,0.10043953341167514,-0.3880356758239992,-0.24195046180202195,-0.037286187607769035,-0.2617923946920743,0.19165475336505675,0.12909275156218988,0.27772902733647437,0.22267559092394687,1.0,0.030705492090872956,0.21437521788422076,0.079505737056258,0.050543759103309466,0.11345642232629756,0.16211018884241168,0.17762387095020601,0.13056437190887804,-0.16112027804359508,0.20241682556211532,0.12947088681044389,-0.040672777336957164,-0.3178811941762128,-0.2415530923969559,-0.06132742786999926,-0.14652131801165175,0.20585749972942521,-0.17220694289682573,0.14186219999824232,-0.41141620419151,-0.18813830472960158,-0.09355497479673079,0.03514259681364013,0.279229329956915,-0.11599840842117924,0.13858900624410972,0.021786865267341814,0.10330626527216917,-0.08684888886779149,-0.06240222890595759,-0.16071351909670017,0.08068030050910611,-0.010230760800917584,0.15352626369001615,-0.12651708412433266,-0.3167552799589544,-0.2740323924285562,-0.21938123864608908,-0.07141266770974729,-0.1160643888038708,0.16569471070341782,-0.05516057012589351,-0.3063095204754915,0.046871593090603125,0.019624050300530292,0.08291860191708858,0.04145684183828572,0.08118300686255459,0.08004204410682492,-0.1071532502595195,-0.09510233887206919,-0.40569898635306983,0.02102992238870879,-0.06661104334100326,-0.09992569028230708,0.04288991027023425,0.10904209154032976,-0.03899437137100082,0.029997016974524966,-0.10610720813345682,0.002896596712711045,-0.0005106643398568931,0.017712539087310703,0.09447457963191747,-0.16180387496908066,0.053491145725551546,0.05947052734355925,0.06838036174276331,0.11507456487416415,0.07708786058621195,-0.018225831817377122,-0.05906904706822446,-0.14163186933941818,0.1639091135259667,0.07960940801399274,0.008527646938461779,0.011499625611921872,0.010573570542375238,-0.27158066997695546,-0.11364273663605201,-0.26936174975468885,-0.027580570242376992,0.3699212131737529,-0.3297959357626357,-0.029702802111669327,-0.02494943180218792
emp_sales_%,-0.167850371793387,0.1340215301971683,-0.04756620289617128,-0.0233243454261787,0.03393929971915909,0.011180676576935333,0.03560316190719531,-0.12286329101176165,0.11789579258537933,0.06047901230332839,-0.10902092005668337,-0.12061175491021145,-0.12356329736962311,-0.026651040759995796,-0.0684736299967626,0.022280523925979186,-0.11009034954011486,-0.1930274725988443,-0.045037736780983606,0.03092284960839489,0.08889143670772254,0.06094663541919044,-0.09256484376571653,0.030705492090872956,1.0,0.11742097992787372,-0.046488710597582715,-0.16034246142246625,-0.06293080768604797,-0.10418974272177442,-0.08086549227406696,-0.015525075191770613,0.0706340911823249,-0.09210053515053558,0.022523962525706587,0.03288414676969711,0.05385095849972324,-0.06602986090599025,0.09117082632727552,0.04357558102793022,-0.14339901654381057,-0.027903793074644388,-0.04843616048955232,0.05438243771750689,-0.007746135120393526,-0.06017062261389122,0.12508053074245812,-0.10661343461203557,-0.046274513414620924,-0.1242170230410843,-0.04771220237622615,0.04909855610764739,-0.11850583214293078,-0.042430255594854895,0.0656471790664714,0.09069850458722885,0.107907599075653,0.12543980354202772,0.11011781348542618,-0.011144655959432296,0.10954758224371797,0.022738227598249564,0.09347820289261721,0.0026300947830363588,0.04679964026989459,-0.06029619709543715,0.018374644450552813,0.07456087358026173,-0.04920345478529875,-0.008958931077939125,0.09480899138577234,-0.006205085194559301,0.01631072270287864,-0.019532411525665982,0.028352665959956523,0.0403627455308585,0.05000601178635581,-0.05437972245972077,-0.11621594206532387,0.11030270280470092,0.026940769028136042,0.05668505028850814,-0.27607146610326616,0.056334038119588224,0.044730596303641595,-0.0520247700552538,-0.09663796124324807,-0.016653332745416142,-0.2006655113140715,0.11106120345454053,0.006292435721047853,0.022451675600178186,0.0923729602096108,0.12933782375991454,0.044060279856178504,-0.03477617630603552,-0.019001113377457992,-0.03716512401767845,-0.027134140746104332,-0.00025772634200064943,-0.038646520747299136,-0.08980567861936947,0.03765155758834998,0.04372632974641753,-0.1449552574316762,0.04521561226683388,-0.032046484842487635,0.004633092232154679,0.023565378728342766,-0.08775799757351628
emp_admin_%,0.05769631185829836,-0.22775477425353235,-0.22739614011806975,0.09821415558165383,0.050985088757691845,-0.4259971429938606,-0.30611028082746133,-0.26450044339305984,0.23906898114464697,0.1481493516278023,-0.11981524399062313,-0.23636514940808373,0.034234915311962044,0.10024637920754437,-0.06330824077799324,-0.3417992614686716,-0.3399224633028299,-0.32550872154758254,-0.042106587481461136,0.20201306006067213,0.14182814367948568,0.28337733563836864,0.08546932648065265,0.21437521788422076,0.11742097992787372,1.0,-0.08283103726452119,0.1255304868589554,0.2395031709446969,0.2934934480694941,0.3217711999454972,0.2097005394927576,-0.20166473384144623,0.0664544391366862,0.07917696479133499,-0.014482652573969466,-0.20508363469517196,-0.17007100802582298,0.1386151542863793,-0.3018859280900647,0.08067709030105903,-0.14831484781958618,-0.010643416393624925,-0.4268574663862697,-0.2393394301177556,-0.054759747766443524,0.1687349449318175,0.057363283521014594,-0.07671955811938243,0.04969071272609009,-0.1515559625814216,0.02508033604971739,-0.34404527209368885,0.15060661679224277,-0.05872379783337741,-0.009383881903595081,0.03250607039877493,0.07762737968284482,-0.040654499591156044,-0.2829658662065121,-0.0994927216003302,-0.2628448339523909,-0.07144248029249692,-0.071385398819018,0.11260580807104002,-0.17435625249298617,-0.14534316388263896,-0.06329452045273694,-0.1422808771413555,0.1128468058154716,-0.1058138650049811,0.05268181830625581,0.13632033640014574,-0.16427171271691138,-0.0016827645738901457,-0.2738549724995322,-0.08231524757135388,-0.1366483674048362,-0.29547104517162337,0.10502550006299596,0.0011135467183752596,-0.0011109308273868632,-0.1293920231149923,-0.20148304717552382,0.022280240503600477,0.15091281356015518,0.08452833253464201,0.07525062027939297,-0.24472768930995664,0.1767849694042814,0.13578023837559325,0.1269435201205044,0.06590805809650395,0.03028382948604681,-0.07621140223148674,-0.08760176151863992,-0.020579628974917646,0.04505011959161684,0.03523618468825068,-0.1268503712255921,0.008667641380888992,-0.11397347952748813,-0.14355801679886138,-0.18044283653728865,-0.08894483721636857,-0.035380116459123395,0.2607038189976058,-0.500194340286341,-0.007918800350242087,-0.16519607868990283
emp_farm_%,-0.08895933540368597,-0.08644410657414599,0.22183766188873452,-0.12077571947437983,-0.08171256581285875,0.047327892036314004,0.01460306287770498,0.01938693669411568,0.19705971506844056,-0.0849026624012635,0.24931735914674502,-0.23330009611173078,-0.03798786216977849,-0.06879559898847239,0.07389050336463747,-0.14286748276744882,-0.2466128202706921,0.06983895013287779,-0.026031533504891378,0.03918412979030493,-0.1042642179395018,-0.0007320804960001239,0.2847234998778111,0.079505737056258,-0.046488710597582715,-0.08283103726452119,1.0,0.2538515730747955,0.1334629345217367,0.15148319631772822,0.112331348881578,-0.022232516330383954,0.1548980128849943,-0.057493302049069085,0.005116277643237115,-0.050955936870201224,0.0736580751153955,0.13863145407821212,-0.24215659928437752,-0.20774400305342489,-0.018662140436256684,0.10431496502046932,-0.05295327234565487,-0.21421785042442243,-0.09889393969009634,-0.05282103814282569,0.017793810117298584,0.07070258003959119,-0.20165373340941034,0.06216058045648508,0.026867603267548886,0.03588430774609401,0.19729481588712264,-0.0607941140273287,0.1404712212735262,0.05357385611324042,0.017389508273945923,0.12175960700756949,-0.07017795147785741,-0.1349636377091448,-0.10060424907140239,-0.04181308526765747,-0.007197525938393229,-0.14842142397265318,-0.002174031440906197,-0.07918241249297821,-0.16489682019918495,-0.18836621116676877,-0.20687299811730062,-0.10679762327332155,-0.09566703945924884,-0.05548777878236301,-0.07143077562393264,0.30164857903399955,-0.2249983581601063,0.01727145618453043,-0.13151960625733716,-0.07136868057810945,-0.04379182059155221,-0.248699686383069,-0.1630626914439535,0.18635411768082963,0.40462200538839577,-0.04573268532546105,-0.11663143096003546,-0.10326035172118211,0.019905877039350664,0.15650404102930607,0.13312240611451448,-0.013099245043961757,-0.029536951037478415,-0.004682246351638988,-0.049631427891075275,-0.08770954906374527,-0.0849509124406785,0.051441906568699944,-0.04294028174777167,0.04767608593526335,0.07616202175267144,0.23686451291579225,-0.014240768168076432,0.3450709548241088,-0.062056656643286405,0.0015356570049005977,-0.15871517953171446,-0.18672382950418154,0.06693190838634895,-0.14969617134535515,0.11755134378580419,-0.0011227588856713392
emp_construct_%,0.046155174611457614,-0.13236777854228923,0.05656789485491634,-0.1562424304573955,-0.0745348017045132,-0.22647937066495244,-0.2409201439543656,0.08809176117345073,0.36837924915334813,-0.12507960987645522,0.0973580226178574,-0.3985873579764445,0.41723123326510253,-0.012912840929472962,-0.022722070335864587,-0.25879228019686645,-0.4674008141162077,-0.14938739206016236,-0.033488337950552685,0.15737927728193626,0.01696890779386174,0.07527058933797307,0.39547119073731474,0.050543759103309466,-0.16034246142246625,0.1255304868589554,0.2538515730747955,1.0,0.17714342678102024,0.18782917824809275,0.34463890983425405,0.23983414400313785,0.08869334252363657,0.01877095044157998,0.06295072362326833,-0.012029342088998876,0.12668306366664575,0.2858602152451204,-0.21708093801382894,-0.47583896308531176,0.00040617167218480986,0.12798595452467276,-0.22549995279971335,-0.3835906199321213,-0.1476669130589029,-0.07367228789309063,0.11307803841362911,0.054440498853482774,-0.23249569645815232,-0.021921808553872543,-0.08559404494573519,-0.0036367054261005607,0.12541104039264855,0.07449790598296971,0.11469223891275543,0.050403320807335915,-0.09553376439162778,-0.14154215534995687,0.09759725459960109,-0.16203467329714433,-0.1345046487156276,-0.2175700706118931,-0.1241909407958737,-0.20367509675192336,-0.0914750873748586,-0.1080933803917199,-0.2165285578350935,-0.4134111313752662,-0.37137442787794717,-0.04248852368899785,-0.19201579461315213,-0.1063194164833217,-0.07727660120728733,0.35950887083808414,-0.2434134298312598,-0.08495721926569444,-0.24232806590974354,-0.09380636722318489,-0.2296257552177493,-0.2676123912317368,-0.21790814744706075,0.21516533605441351,0.4503926911399405,-0.258011598017264,-0.24353443109170214,0.10099690484844921,0.12929019099163586,0.2935801977808247,0.0458267903639776,-0.02528505157980323,0.008321870562977025,0.15635264072117122,-0.008373538142721987,-0.08148464256865236,-0.10663727410756361,-0.019824243467514064,0.007872440038678123,0.002015826393580064,0.12514912063195185,0.15525815591971553,-0.03987445151177553,0.3160530243064743,-0.12025800080480877,-0.0033478734601227263,-0.21541942524645472,-0.14702831989052262,0.11925850122808136,-0.4513240419980389,0.1750316357488734,-0.21624033885309932
emp_repair_%,-0.1792829753096803,-0.010386086572529173,-0.26347501501361154,-0.07741868302382404,-0.09057218627152316,-0.4459223546145359,-0.32972428953645155,-0.16681541680942572,0.24483481449739736,-0.11925003557872674,-0.0654144535018437,-0.3488967031146098,-0.0912698586824024,-0.05932515831081766,-0.022716798835603562,-0.39073825653566635,-0.30569066173016995,-0.32069485707541506,-0.05594858895186159,0.1358367855939181,0.13175473024288933,0.047667442493223765,0.17196691066554556,0.11345642232629756,-0.06293080768604797,0.2395031709446969,0.1334629345217367,0.17714342678102024,1.0,0.39411663867783087,0.256011166814528,0.17893706507533108,-0.1650136375377466,0.02007386044051216,-0.00865287706422373,-0.1498021142577496,0.1399804301152831,0.22350016711945062,0.06610503791746777,-0.11126578445489199,-0.06212531638754026,0.09963363915864623,-0.06645708705851738,-0.3011506696341611,-0.03886262877880672,0.13828892576226456,0.44283242129893075,0.0768615015556341,-0.33486396320444994,-0.2437553552283701,-0.2054366804025331,-0.06873366963733306,-0.29025820453311246,0.4581471412564279,0.1554256712916491,0.09235417438189675,-0.006047252856755719,0.0946784963651726,-0.049882961717404986,-0.2465332041201381,-0.16176191960218222,-0.13953681253441397,-0.07962760098881631,-0.14604440509223768,-0.10812567266238293,-0.10152092735128863,-0.15476648590795689,-0.026260388603956155,-0.29564639618078326,-0.053229551892874975,-0.22124132016701428,-0.07289601465199891,-0.14158475242419458,0.07854421955773835,-0.07221182994619932,-0.13258907886092275,-0.23797454895896863,-0.21954808929488615,-0.3499582564445312,-0.2206092515240237,-0.14878479071158043,0.21137146396701198,0.2655663356114383,0.019138699560034788,0.13120228720359667,0.010956202243476777,0.05199937842031319,-0.1227510522952213,0.025601932253569368,0.08615571512395405,0.035051336697023885,0.01726682259636904,0.0757011054504384,0.022440612935806247,-0.23376393257293362,0.011309017905519223,-0.12560216520174275,0.1184783612715014,0.040802874558357106,-0.025845707017152116,0.14041857432961652,0.12309976114210221,-0.06627710386779499,-0.1392321246863064,0.1040438253988093,-0.12496922802364445,0.16228187210943507,-0.5452671272641171,0.11923993608664545,-0.15183683719470928
emp_production_%,0.051081443124055166,-0.4011961354590152,-0.234473798020711,0.0579780304562678,0.009923515949780047,-0.540110849444964,-0.4316701846022821,-0.40221609152818827,0.07079248764611003,0.017685239019531347,0.045982673935883796,-0.27388950423220515,-0.09544858748694336,0.27242843190075866,0.1657240843975282,-0.6088652388846405,-0.38611331638272683,-0.4137448530974184,-0.11519199380354893,0.46836162918971774,0.093725234531949,0.23836998387359706,0.2975117282589099,0.16211018884241168,-0.10418974272177442,0.2934934480694941,0.15148319631772822,0.18782917824809275,0.39411663867783087,1.0,0.34629550229513606,0.4560737047448497,-0.3227181512505568,0.2955801328751011,0.09157500914558295,-0.17052901742738205,-0.1908841660437415,0.0059137184720719806,-0.0940278297678197,-0.1245218804916758,0.19099629103446172,-0.06753905782853363,0.11997495196125207,-0.5950788327805115,-0.15729298034988898,0.028384176187141855,0.3911277703128547,0.29846536374995225,-0.32721999097358145,-0.10389550311881311,-0.16351168517181855,0.09201739382457796,-0.36709417371682956,0.2652734474544484,-0.1703041181062719,0.04839468084141727,-0.017230387119300777,0.03001317574682655,-0.009258172512127866,-0.395150065964383,-0.33099059077570686,-0.33216930916426585,-0.10634758099399762,-0.14470630081982436,0.035666780326717946,-0.13615979346150264,-0.3884738080748255,-0.08227166770588133,-0.33003238295726617,-0.006432787676732119,-0.1350217018140056,-0.044845875298633375,-0.03047267268134385,-0.11543269979978524,0.07811634731424014,-0.5295464118961323,-0.13919156739415256,-0.17461109693830665,-0.35220564485384354,-0.13240584791464882,-0.03259056943458263,0.05482852386593405,0.268384962057094,-0.05626747664647608,-0.03079968237438041,0.0656488659689432,-0.052356216619080964,0.06209142920528785,-0.03926835459536632,0.04251494891846754,0.10817033364742173,-0.010737528495978355,0.1010792217899532,0.08799430146169906,-0.18371282381344933,-0.15822940319602,-0.1563720774934056,0.21606062919464541,0.22264322164731526,-0.004022197888877034,-0.11263909751205005,0.12370598086299904,-0.402046542934879,-0.24772354264346694,-0.17622820555621826,-0.07583238779756969,0.5278127957485893,-0.7296501265168159,-0.010009403293804177,-0.13860469217394564
emp_transport_%,0.08879469778991435,-0.22311892167214495,-0.15103297583737185,-0.03096587167889529,-0.0022910004226454443,-0.43144431922655235,-0.34186746181820976,-0.2161432279834517,0.1503144500568795,0.07315890774176424,-0.027520068168020422,-0.31206905469442775,0.018294649504570815,0.14439709931656527,0.07230993876051271,-0.43633035768681394,-0.43092959105333306,-0.3664772323432615,-0.04375887693508777,0.3489800979873657,0.14743839843937975,0.18445195862376282,0.3342011266576535,0.17762387095020601,-0.08086549227406696,0.3217711999454972,0.112331348881578,0.34463890983425405,0.256011166814528,0.34629550229513606,1.0,0.23851627917293952,-0.23428672652911883,0.14888465708831466,0.10910172077812241,-0.06416264271312494,-0.04836445752682651,0.15042073744723855,-0.026416446932722583,-0.26845822775731704,0.10763808886096612,0.002306829068480762,-0.03535349240747961,-0.45107552341522017,-0.13934516433700259,0.06260535682388776,0.18601944850918986,0.1557105798801484,-0.12506551986830966,-0.053699406431932946,-0.12534522136967094,0.07512789321903057,-0.21498896134845488,0.28017223047638506,-0.10206529950303041,-0.01774767724061032,-0.021526704224368573,-0.027680450907254267,-0.0026750591999009365,-0.367019721060758,-0.22012505200473018,-0.27242142234678024,-0.0803685852393556,-0.19091116365100438,0.002544607633931387,-0.04632318793406488,-0.3019974380253349,-0.19386514588836626,-0.34632753717024567,0.061142693618638916,-0.18787110231047907,-0.04987455763099641,-0.029351719774894293,0.06553222306179678,-0.057910082458433314,-0.32101351655995586,-0.20287777814591423,-0.17983904399956396,-0.41364554222054434,-0.07953574888396915,-0.10474723609247721,-0.01242278640972253,0.19573559238649565,-0.15687971920239552,-0.015371697265839479,0.06936578952039532,0.1069436893287528,0.08536426281124304,-0.06412484439543646,0.03893681635276662,0.10711979794536668,0.04500130324374132,0.04226109194101587,0.05659399368044279,-0.12444455042450941,-0.1712831578074797,-0.11676020401846735,0.027576735022547545,0.133375974551421,0.04045549090667509,-0.13321574140961662,0.023576275989405912,-0.28914870555091965,-0.19661001064497466,-0.09948808915792931,0.03711142327842968,0.3468510018362599,-0.5983601310598969,0.036756257128464746,-0.24187690519290786
emp_material_%,0.19451199241752024,-0.30326392283620457,-0.1336556710373255,0.10465030364703785,0.08963003314683372,-0.34074000213922084,-0.29126695499665667,-0.24399233182913713,-0.04722859531670045,0.1660107199498284,-0.015215615627175756,-0.1630114404521837,0.15508807705199315,0.32389718221146513,0.2106246347416112,-0.43622861300425514,-0.3106929604322649,-0.2106559184147713,-0.21032208229174373,0.2636216423846734,-0.027335348424811737,0.20795951798390688,0.23331457051830728,0.13056437190887804,-0.015525075191770613,0.2097005394927576,-0.022232516330383954,0.23983414400313785,0.17893706507533108,0.4560737047448497,0.23851627917293952,1.0,-0.3295859065189552,0.2566400202110217,0.252277352357346,-0.1105100257546415,-0.18467446720444175,-0.03475811303211045,-0.05950368042804248,-0.061891597617848314,0.10762830608906158,-0.003755666684356484,0.04390541082176781,-0.3961952983733281,-0.15416772419211205,0.0484508575560069,0.18505131504981293,0.25133436367743484,-0.15517472017588976,-0.03312969507892797,-0.041113923260097794,0.16788941007021124,-0.2291334023562546,0.09075318413035499,-0.24036712441791788,0.10662749245038615,-0.10437961856066008,-0.11022406617509585,0.10121015118028703,-0.30094323612433793,-0.24927482260212036,-0.28368585805651075,-0.07402246676768283,-0.08210113001141442,0.06525848231748964,-0.08977664369794965,-0.31861016460486125,-0.007241016100262967,-0.1918576459660619,0.031077555669984977,-0.026878163692507513,-0.007578915609838007,-0.027198507455428095,-0.15899766740845908,0.1705702460678066,-0.362143413099091,-0.0801075193342981,-0.09927739636178678,-0.24964683550405195,-0.03187823874823664,0.005093587341945049,-0.052532924523671996,0.06666116978085981,-0.10437025597929518,-0.0654324610413578,-0.023218433143909624,0.15598413935793118,0.08878177031822401,-0.15174921629259217,0.009722119980082057,0.18751345134503625,0.05798007123976492,0.004444631805877899,0.11591158722114459,-0.04572280452858128,-0.12569061402323584,-0.14002946109076256,0.1299358942703258,0.2258735130445519,-0.07684028807501203,0.035035893468268464,0.033369254203349234,-0.27225066815643467,-0.09547986680825238,-0.10901222867550735,-0.13967146246137152,0.4447252591698863,-0.5091654114492069,0.015996889158925654,-0.2621284071337249
occ_lt0.5_%,-0.42502204268425675,0.46657235073153575,0.16677064890911905,-0.18228374805281936,-0.17149397463290317,0.24815862423111162,0.14751650630576624,0.3458481468308585,0.5604642734307089,-0.4075109152817914,-0.06353681848093398,-0.2338138101104517,0.05230752547583303,-0.4720782836284206,-0.39653121591815554,0.47572696245815566,0.05586116159113355,0.3721562486435796,0.29513196938675723,-0.28013928567557334,-0.10914459758442704,-0.36358499157248814,-0.16397565494518382,-0.16112027804359508,0.0706340911823249,-0.20166473384144623,0.1548980128849943,0.08869334252363657,-0.1650136375377466,-0.3227181512505568,-0.23428672652911883,-0.3295859065189552,1.0,-0.5391740604056453,-0.45730895920437026,0.1915359561515018,0.5645854899497867,0.2899026745923169,0.034130560324933286,-0.2574564200875148,-0.20144604282177445,0.11592745235559132,-0.2718029905066504,0.3140596195415053,0.1323109413188877,-0.06280413393580056,-0.02118907021272845,-0.37671285769828455,-0.2847222656645585,0.008527540416107603,-0.040403502472185326,-0.1542561971483475,0.5555305922269836,-0.13967933220798262,0.6378244814023106,0.07931692476855476,-0.01820991633878707,0.015464871416230892,0.04984854393738312,0.4001116323049677,0.2846818138594669,0.1772532766209727,-0.013815701388031598,-0.045735524396213235,-0.08506638140243972,-0.028198066012667253,0.38894672709137523,-0.3601942188072398,-0.028223110822530668,-0.08765745316191849,-0.029480560020606682,-0.18190084677717366,-0.09314252191415867,0.6239547923790185,-0.43664092575072416,0.48215858236745923,-0.03828479313313908,0.1354814648523874,0.2397819380963768,-0.2371278314617596,-0.2046728815700702,0.5140493143527094,0.312105640968401,0.1288948132520706,-0.13306348669850207,-0.08025254124343582,-0.0838363534253284,0.025719671153354755,0.15039474904879957,0.0033883708762057346,-0.12856847866412924,-0.03808157995111722,-0.017764219748143854,-0.11888189103875854,-0.021660232098996212,0.19278268068037283,0.19593341430013164,-0.11492905256338304,-0.16701828277006012,0.2176321270511538,-0.0299361365098857,0.21439992906909786,0.27540891926843436,0.12925203391213194,-0.14266871823865865,-0.03333428462622562,-0.5620040066090105,0.37611808704138255,0.3765287934515679,0.07801863512358637
