\,house_noplumbing_%,house_nokitchen_%,house_lt1939_%,house_1940to1999_%,house_2000to2014_%,median_owner_home_USD,median_sale_homes_USD,house_income_gt30_USD_%,gross_rent_%,property_val_USD,costas%income_wmgage_lt20%_%,costas%income_wmgage_20to25%_%,costas%income_wmgage_25to30%_%,costas%income_wmgage_30to35%_%,costas%income_wmgage_gt35%_%,costas%income_womgage_lt10%_%,costas%income_womgage_10to15%_%,costas%income_womgage_15to20%_%,costas%income_womgage_20to25%_%,costas%income_womgage_25to30%_%,costas%income_womgage_30to35%_%,costas%income_womgage_gt35%_%,homeless_Shelters_per_1000,moved_lastyear_%,renter_occupied_%,vacant_rentals_%,owner_homes_%,occ_lt0.5_%,occ_0.5to1.0_%,occ_1.01to1.5_%,occ_1.51to2.0_%,occ_gt2.01_%
costas%income_womgage_30to35%_%,0.11943248155060938,0.0734561116857539,0.054734454543467016,-0.05366498051847561,-0.015147724055731383,-0.036485237535763715,-0.016224290323269372,-0.017357346092095962,0.09065585449061953,0.05922393735772165,-0.08145320675470064,0.011313247011305138,-0.014228797567039864,0.01089761131109661,0.0757831085165779,-0.24003148410771755,-0.006588681412018334,-0.05663725913494812,-0.14747018039914744,0.077049512395782,1.0,-0.03187321627429408,0.19899600106965656,-0.07376780789306021,-0.11406934019413184,-0.12129737249481028,-0.10651897900521151,-0.11888189103875856,0.10680748325227613,0.09650612438175814,0.09588988414197903,-0.06896257709716572
costas%income_womgage_gt35%_%,-0.013423159123333368,-0.15185551113561815,0.1273145932235883,-0.11729573712760241,-0.0740194594870725,0.2625257732919465,0.19058303355296824,-0.10490718537036894,-0.13609544092215473,0.07433465771485419,-0.24132979080422695,-0.07816471193996043,-0.0015364421284625772,0.08728148877156643,0.24770857537758206,-0.37772713510960526,-0.2872008472040653,-0.05648457528001035,-0.027598557781600037,-0.04185889446367054,-0.03187321627429408,1.0,0.06110066661222929,-0.060995322166010016,-0.17015914927077147,-0.07180926080508816,-0.14261555134687381,-0.021660232098996205,0.010970566888783537,0.051548992407505614,0.05970258501068275,-0.022089063185589904
homeless_Shelters_per_1000,0.06463699986501778,0.050762453136477245,0.19875001462115277,-0.1539031729033781,-0.17176085031401617,-0.0026927856085821977,0.02998521173751326,0.15405572064087142,-0.03772294144074651,0.030224548227566185,-0.07909428708359781,0.009854394714073766,0.023254475734662158,-0.036740284607340065,0.07452151796992047,-0.11750231962303098,-0.013172232323820551,-0.032782790676495296,0.03362898301596288,0.06441439456098086,0.19899600106965656,0.06110066661222929,1.0,-0.25082797090226244,-0.32227774574860296,-0.19862467676479764,-0.3353800767127891,-0.17149397463290317,0.15960218446134447,0.1154905579510938,0.13639938315468753,-0.06891952441850531
moved_lastyear_%,-0.15524129778840323,-0.12082915780141573,-0.31318065459149413,0.2383007819289138,0.28149554332916726,-0.018202232798732593,-0.0816835268121012,-0.37974249954994727,0.15517036077317437,-0.04601236725853969,-0.01948316000201306,0.05545270730697834,0.014989444158969445,0.001268416564693616,-0.02137584705526547,0.09731629079421654,-0.04446020242994153,0.007060204296531571,0.06921467325560518,-0.08708202517528393,-0.07376780789306021,-0.060995322166010016,-0.25082797090226244,1.0,0.5892705063064405,0.27629593915510225,0.665245509756147,0.28990267459231683,-0.27081222706247043,-0.22267779671747587,-0.28160594260614735,-0.019095779999196778
renter_occupied_%,-0.11830281849884293,-0.007267317070802636,-0.6094839083938818,0.523618595656371,0.3992939188829779,0.09210823539715456,0.03156124814592601,-0.5323159069546343,0.09255448504360442,-0.07144838221463569,0.23590065675287214,-0.0040532516023124385,-0.06889039303727414,-0.059910225632282994,-0.17037233085207568,0.14576303871431362,0.08635060739671178,-0.029393924037931726,-0.05129924994166361,-0.04472520494857506,-0.11406934019413184,-0.17015914927077147,-0.32227774574860296,0.5892705063064405,1.0,0.43239471219667314,0.9528766951424036,0.5766490582424372,-0.5320217889074419,-0.45581826909216977,-0.47200858619793506,0.1345181166804602
vacant_rentals_%,-0.11237415306149687,-0.08043668111888301,-0.28077724134292914,0.22592450403331799,0.2306780620660084,-0.0114741937851293,-0.030056202232497966,-0.2646524325171327,0.0366772704012005,-0.07924943071187947,0.0655158267226171,-0.07181043468462778,-0.0323613207733228,-0.050323362815834195,0.014186053313316252,0.06862055320070701,0.04059223684714057,0.016055251452775143,-0.08363188833519414,0.04008402974700619,-0.12129737249481028,-0.07180926080508816,-0.19862467676479764,0.27629593915510225,0.43239471219667314,1.0,0.424490506945181,0.3765287934515679,-0.36633913843925603,-0.25163572143479795,-0.16675644138484866,0.04947568149255149
owner_homes_%,-0.09641151066614947,-0.009840341066963637,-0.5947237422489225,0.5073679618461968,0.395875450290558,0.11832559526211799,0.03418007910976367,-0.5286796986371427,0.11044849290581416,-0.06642483434834989,0.20215611156096422,0.044529876218747586,-0.050289451790579545,-0.06537359193003368,-0.17282531591379002,0.1288467238125931,0.08331532545352026,-0.04210917602044445,-0.03606991787085457,-0.04518007711225398,-0.10651897900521151,-0.14261555134687381,-0.3353800767127891,0.665245509756147,0.9528766951424036,0.424490506945181,1.0,0.5645854899497867,-0.515389685957626,-0.4582107596710036,-0.48879846800633076,0.1619743354266018
occ_lt0.5_%,-0.024647684558579484,0.03413056032493329,-0.20144604282177445,0.18101353484333857,0.11592745235559132,0.24815862423111165,0.14751650630576624,-0.2718029905066504,-0.06280413393580055,-0.013815701388031593,0.12889481325207064,-0.13306348669850207,-0.08025254124343582,-0.0838363534253284,0.025719671153354752,0.15039474904879957,0.0033883708762057394,-0.12856847866412924,-0.038081579951117224,-0.017764219748143854,-0.11888189103875856,-0.021660232098996205,-0.17149397463290317,0.28990267459231683,0.5766490582424372,0.3765287934515679,0.5645854899497867,1.0,-0.986990707575356,-0.5391740604056453,-0.45730895920437026,0.1915359561515018
occ_0.5to1.0_%,0.05523309540430899,-0.01075628539864425,0.16192063713318516,-0.14477503972809921,-0.09592328297432769,-0.23561862740951367,-0.13042588824690463,0.25399218192575496,0.08216706402157371,0.014686662606536376,-0.11069014092156236,0.168221987925672,0.08072962130582056,0.08554929468899941,-0.06516258444009232,-0.13453934620088986,-0.0035118916957146123,0.12627624243858993,0.03751869554762654,0.009531297808748803,0.10680748325227613,0.010970566888783537,0.15960218446134447,-0.27081222706247043,-0.5320217889074419,-0.36633913843925603,-0.515389685957626,-0.986990707575356,1.0,0.41918827408955195,0.3721417991561284,-0.12787092512494372
occ_1.01to1.5_%,-0.21610470076606111,-0.18557071226901725,0.28314988334621005,-0.2603548005072876,-0.14606187804090584,-0.1998406941595178,-0.1699712346317583,0.17173421457985485,-0.05270440175642345,-3.971471355015413e-05,-0.17170348968273383,-0.11260081718539663,0.07391089211581671,0.03264776690385674,0.18408579138169107,-0.1265877118576401,0.008014758531766234,0.07827559804782057,0.003023697046254665,0.02085642358586689,0.09650612438175814,0.051548992407505614,0.1154905579510938,-0.22267779671747587,-0.45581826909216977,-0.25163572143479795,-0.4582107596710036,-0.5391740604056453,0.41918827408955195,1.0,0.3967604612390416,-0.08758475384647126
occ_1.51to2.0_%,0.012316546017611004,-0.04594994798993853,0.19725120754203224,-0.17999200202217314,-0.10130002447061924,-0.016646176507874644,-0.01188303533446602,0.23907758224656733,-0.10703703504897576,0.0451967174548823,-0.09194639219347225,-0.07472861327138973,-0.04816543699841704,0.06425516933924512,0.13220880770599014,-0.11905119040161918,-0.017807727012129883,0.04674989611753717,-0.014716308346443907,0.09792820711908412,0.09588988414197903,0.05970258501068275,0.13639938315468753,-0.28160594260614735,-0.47200858619793506,-0.16675644138484866,-0.48879846800633076,-0.45730895920437026,0.3721417991561284,0.3967604612390416,1.0,-0.12588386841869656
occ_gt2.01_%,-0.0444491574607678,-0.05014414457740369,-0.10404488825090823,0.08820987977146319,0.06891177057163134,0.14877530857760166,0.12056195481180329,-0.09379109851464891,-0.0417603955829456,0.03941837725363867,0.013885073204107805,-0.016426748804552468,-0.0137020930182384,0.027812314937365305,-0.009191444120560293,0.08851108823980317,0.0028819046848512,-0.026974409765977002,-0.08417518254795407,-0.005369079019082142,-0.06896257709716572,-0.022089063185589904,-0.06891952441850531,-0.019095779999196778,0.1345181166804602,0.04947568149255149,0.1619743354266018,0.1915359561515018,-0.12787092512494372,-0.08758475384647126,-0.12588386841869656,1.0
