Feature,Importance
below_poverty_level_%,0.8113428924975412
snap_%,0.7147259711263212
median_household_income_USD,0.4824345943970585
median_earnings_retail_USD,0.08498816317971734
debt_pervaluation_%,0.0635007693808436
gini_index,0.040247771455907695
