Feature,Importance
households_recfoodstamps_%,0.8170604633903948
snap_%,0.7926326101904012
below_poverty_level_%,0.7451305101729372
poverty_child_%,0.6183174621550114
median_household_income_USD,0.5900318180834384
income_capita_USD,0.5088476362533111
median_earnings_retail_USD,0.08290612230553907
debt_pervaluation_%,0.06224641674702662
gini_index,0.013460057586156017
