Feature,Importance
comm_car_%,0.9585234493937586
no_vehicle_avail_%,0.5414582811502976
comm_walk_%,0.5096474189190715
comm_bus_%,0.3979880184609662
comm_cycle_%,0.3907860887525532
comm_taxi_%,0.05417016639207996
comm_wfh_%,0.024432836588592625
liquor_per1000,0.02276692690578968
food_est_per1000,0.01738351039475002
supermarket_per1000,0.015785104997660813
tobbaco_retailers_2019_%,0.002839552629144612
comm_carpool_%,0.0021814593473485893
