Feature,Importance
comm_car_%,1.0039256054187318
no_vehicle_avail_%,0.5293313572604706
comm_walk_%,0.5101660489776693
comm_cycle_%,0.4118055412781324
comm_bus_%,0.3945839930355908
comm_taxi_%,0.04927035155204412
comm_wfh_%,0.03224053098861959
comm_carpool_%,0.0010338242616772639
tobbaco_retailers_2019_%,0.000546796281270478
